fiscalDateEnding,reportedEPS
1996-09-30,0.4499
1997-09-30,0.6
1998-09-30,0.56
1999-09-30,0.5237
2000-09-30,0.79
2001-09-30,0.59
2002-09-30,0.48
2003-09-30,0.5162
2004-09-30,0.77
2005-09-30,0.88
2006-09-30,1.14
2007-09-30,1.39
2008-09-30,1.3
2009-09-30,0.86
2010-09-30,1.25
2011-09-30,1.47
2012-09-30,1.67
2013-09-30,1.96
2014-09-30,2.22
2015-09-30,2.29
2016-09-30,2.56
2017-09-30,3.38
2018-09-30,4.31
2019-09-30,4.93
2020-09-30,4.07
2021-09-30,7.05
2022-09-30,7.36
2023-09-30,8.3
2024-09-30,10.05
2025-09-30,10.64
2026-03-31,5.69
