fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,619000000,None,None,None,None,686000000,187000000,None,-105000000,None,3523000000,-3937000000,None,None,None,None,108000000,108000000,None,None,None,None,-490000000,None,52000000,None,None,631000000
2007-12-31,USD,845000000,None,None,None,None,780000000,306000000,None,-195000000,None,4495000000,-4269000000,None,None,None,None,133000000,133000000,None,None,None,None,-989000000,None,-49000000,None,None,814000000
2008-12-31,USD,2002000000,None,None,None,None,204000000,125000000,None,None,None,15000000,429000000,None,None,None,None,143000000,143000000,None,None,None,None,-638000000,None,148000000,None,None,-38000000
2009-12-31,USD,-1258000000,None,None,None,None,120000000,83000000,-126000000,0,None,-6433000000,4545000000,None,None,None,None,164000000,164000000,None,None,None,None,-11000000,None,182000000,-3131000000,15000000,737000000
2010-12-31,USD,2035000000,None,None,None,None,110000000,131000000,-484000000,422000000,None,-922000000,-1343000000,None,None,None,None,354000000,354000000,None,None,None,None,-582000000,None,158000000,-236000000,-6000000,1260000000
2011-12-31,USD,2178000000,None,None,None,None,110000000,250000000,-260000000,360000000,None,-1146000000,-1111000000,None,None,None,None,212000000,212000000,None,None,None,None,-1495000000,None,145000000,-80000000,-1000000,970000000
2012-12-31,USD,1505000000,None,None,None,None,225000000,137000000,-130000000,83000000,None,4417000000,-6342000000,None,None,None,None,305000000,305000000,None,None,None,None,-1381000000,None,134000000,-410000000,10000000,901000000
2013-12-31,USD,1364000000,None,None,None,None,239000000,105000000,-267000000,0,None,-802000000,-306000000,None,None,None,None,401000000,401000000,None,None,None,None,-1583000000,None,143000000,261000000,5000000,1475000000
2014-12-31,USD,2399000000,None,None,None,None,254000000,113000000,-423000000,0,None,-715000000,-1657000000,None,None,None,None,426000000,426000000,None,None,None,None,-1577000000,None,130000000,6000000,-21000000,2000000000
2015-12-31,USD,2572000000,None,None,None,None,248000000,133000000,-277000000,349000000,None,-514000000,-2318000000,None,None,None,None,465000000,465000000,None,None,None,None,-1741000000,None,145000000,-281000000,-21000000,1687000000
2016-12-31,USD,1971000000,None,None,None,None,248000000,92000000,-150000000,-9000000,None,-804000000,-1131000000,None,None,None,None,479000000,479000000,None,None,None,None,-1707000000,None,134000000,-39000000,-75000000,1314000000
2017-12-31,USD,1701000000,None,None,None,None,234000000,162000000,-457000000,0,None,-199000000,-1785000000,None,None,None,None,491000000,491000000,None,None,None,None,-1485000000,None,121000000,-248000000,35000000,1480000000
2018-12-31,USD,2597000000,None,None,None,None,198000000,162000000,-398000000,None,None,-587000000,-1263000000,None,None,None,None,506000000,506000000,None,None,None,None,-1630000000,None,144000000,739000000,-8000000,2098000000
2019-12-31,USD,2341000000,None,None,None,None,183000000,143000000,324000000,-370000000,None,-3234000000,1214000000,None,None,None,None,504000000,504000000,None,None,None,None,-1943000000,None,135000000,330000000,9000000,1893000000
2020-12-31,USD,4623000000,None,None,None,None,207000000,147000000,648000000,-370000000,None,-2894000000,952000000,None,None,None,None,497000000,497000000,None,None,None,None,-1441000000,None,146000000,2690000000,9000000,1534000000
2021-12-31,USD,3325000000,None,None,None,None,98000000,120000000,-520000000,-370000000,None,-4380000000,1723000000,None,None,None,None,511000000,511000000,None,None,None,None,-2030000000,None,152000000,668000000,None,2760000000
2022-12-31,USD,4407000000,None,None,None,None,-40000000,182000000,44000000,175000000,None,-13583000000,8430000000,None,None,None,None,534000000,534000000,None,None,None,None,-1978000000,None,170000000,-746000000,None,2559000000
2023-12-31,USD,4685000000,None,None,None,None,-154000000,184000000,None,-630000000,None,-9262000000,4411000000,None,None,None,None,550000000,550000000,None,None,None,None,-2127000000,None,249000000,None,None,2556000000
2024-12-31,USD,6595000000,None,None,None,None,-159000000,176000000,None,None,None,-551000000,-5165000000,None,None,None,None,574000000,574000000,None,None,None,None,-2448000000,None,193000000,None,None,3401000000
2025-12-31,USD,2893000000,None,None,None,None,-93000000,162000000,None,None,None,-650000000,-2085000000,None,None,None,None,3025000000,3025000000,None,None,None,None,-2127000000,None,206000000,None,None,2556000000
