fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-09-30,USD,434508000,None,None,None,None,720206000,87265000,None,None,None,-263202000,-36579000,None,None,None,None,None,None,None,None,None,None,None,None,13167000,None,None,454561000
2007-09-30,USD,505147000,None,None,None,None,625693000,159960000,None,-412248000,None,-463241000,-36651000,None,None,None,None,None,None,None,None,None,None,None,None,64757000,None,None,-1076095000
2008-09-30,USD,531000000,None,None,None,None,237000000,415000000,None,-1765000000,None,554000000,3624000000,None,None,None,None,93000000,93000000,None,None,None,None,-13446000000,None,74000000,None,None,804000000
2009-09-30,USD,558000000,None,None,None,None,226000000,306000000,424000000,-2021000000,None,1830000000,-2751000000,None,None,None,None,318000000,318000000,None,None,None,None,-2646000000,None,115000000,-362000000,1000000,2353000000
2010-09-30,USD,2691000000,None,None,None,None,265000000,241000000,196000000,-921000000,None,-1904000000,-1542000000,None,None,None,None,368000000,368000000,None,None,None,None,-1000000000,None,131000000,-750000000,5000000,2966000000
2011-09-30,USD,3872000000,None,None,None,None,288000000,353000000,-83000000,-127000000,None,-2299000000,-3304000000,None,None,None,None,423000000,423000000,None,None,None,None,-2024000000,None,154000000,-1740000000,-9000000,3650000000
2012-09-30,USD,5009000000,None,None,None,None,333000000,376000000,-203000000,-165000000,None,-2414000000,-2655000000,None,None,None,None,595000000,595000000,None,None,None,None,-710000000,None,147000000,-53000000,7000000,2144000000
2013-09-30,USD,3022000000,None,None,None,None,397000000,471000000,-383000000,-4027000000,None,-1164000000,-1746000000,None,None,None,None,864000000,864000000,None,None,None,None,-5365000000,None,179000000,112000000,None,4980000000
2014-09-30,USD,7205000000,None,None,None,None,435000000,553000000,-40000000,1252000000,None,-941000000,-6478000000,None,None,None,None,1006000000,1006000000,None,None,None,None,-4118000000,None,172000000,-215000000,-1000000,5438000000
2015-09-30,USD,6584000000,None,None,None,None,494000000,414000000,359000000,-543000000,None,-1435000000,-3603000000,None,None,None,None,1177000000,1177000000,None,None,None,None,-2910000000,None,187000000,1547000000,1000000,6328000000
2016-09-30,USD,5574000000,None,None,None,None,502000000,523000000,326000000,4000000,None,-10916000000,7477000000,None,None,None,None,1350000000,1350000000,None,None,None,None,-7157000000,None,221000000,2101000000,-34000000,5991000000
2017-09-30,USD,9208000000,None,None,None,None,556000000,707000000,40000000,132000000,None,735000000,-5924000000,None,None,None,None,1579000000,1579000000,None,None,None,None,-6891000000,None,235000000,4255000000,236000000,6699000000
2018-09-30,USD,12713000000,None,None,None,None,613000000,718000000,-293000000,2092000000,None,-3084000000,-11240000000,None,None,None,None,1918000000,1918000000,None,None,None,None,-7192000000,None,327000000,-1712000000,-101000000,10301000000
2019-09-30,USD,12784000000,None,None,None,None,656000000,756000000,-1866000000,484000000,None,-591000000,-12061000000,None,None,None,None,2269000000,2269000000,None,None,None,None,-8607000000,None,407000000,-145000000,-277000000,12080000000
2020-09-30,USD,10440000000,None,None,None,None,767000000,736000000,1815000000,-295000000,None,1427000000,-3968000000,None,None,None,None,2664000000,2664000000,None,None,None,None,-8114000000,None,416000000,8339000000,440000000,10866000000
2021-09-30,USD,15227000000,None,None,None,None,804000000,705000000,-811000000,1063000000,None,-152000000,-14410000000,None,None,None,None,2798000000,2798000000,None,None,None,None,-8676000000,None,542000000,628000000,-37000000,12311000000
2022-09-30,USD,18849000000,None,None,None,None,861000000,970000000,-494000000,None,None,-4288000000,-12696000000,None,None,None,None,3203000000,3203000000,None,None,None,None,-11589000000,None,602000000,1865000000,None,14957000000
2023-09-30,USD,20755000000,None,None,None,None,943000000,1059000000,None,1208000000,None,-2006000000,-17772000000,None,None,None,None,3751000000,3751000000,None,None,None,None,-12101000000,None,765000000,None,None,17273000000
2024-09-30,USD,19950000000,None,None,None,None,1034000000,1257000000,None,None,None,-1926000000,-20633000000,None,None,None,None,4217000000,4217000000,None,None,None,None,-16713000000,None,850000000,None,None,19743000000
2025-09-30,USD,23059000000,None,None,None,None,1220000000,1482000000,None,None,None,708000000,-18963000000,None,None,None,None,4634000000,4634000000,None,None,None,None,-13389000000,None,897000000,None,None,20058000000
