fiscalDateEnding,reportedEPS
1999-12-31,-1.25
2000-12-31,-0.73
2001-12-31,-2.53
2002-12-31,-3.85
2003-12-31,-3.0685
2004-12-31,-2.24
2005-12-31,-1.28
2006-12-31,-1.34
2007-12-31,-0.75
2008-12-31,-0.43
2009-12-31,-1.17
2010-12-31,-1.63
2011-12-31,-1.14
2012-12-31,-1.26
2013-12-31,-0.7
2014-12-31,-0.23
2015-12-31,-0.73
2016-12-31,0.53
2017-12-31,0.86
2018-12-31,0.41
2019-12-31,1.29
2020-12-31,1.57
2021-12-31,2.13
2022-12-31,4.21
2023-12-31,4.61
2024-12-31,7.6558
2025-12-31,8.9232
2026-03-31,0
