fiscalDateEnding,reportedEPS
1996-05-31,0.0916
1997-05-31,0.14
1998-05-31,0.17
1999-05-31,0.22
2000-05-31,0.36
2001-05-31,0.45
2002-05-31,0.42
2003-05-31,0.44
2004-05-31,0.51
2005-05-31,0.68
2006-05-31,0.81
2007-05-31,1.02
2008-05-31,1.3
2009-05-31,1.44
2010-05-31,1.67
2011-05-31,2.22
2012-05-31,2.46
2013-05-31,2.69
2014-05-31,2.88
2015-05-31,2.77
2016-05-31,2.61
2017-05-31,2.74
2018-05-31,3.14
2019-05-31,3.54
2020-05-31,3.88
2021-05-31,4.69
2022-05-31,4.91
2023-05-31,5.13
2024-05-31,5.57
2025-05-31,6.03
2026-02-28,5.52
