fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2006-03-31,USD,121030000,91169000,59173000,59173000,13367000,15820000,29861000,26310000,None,1377000,1377000,1377000,None,None,22425000,2809000,None,31830000,27543000,10573000,None,None,None,4287000,None,None,None,None,None,16970000,None,89200000,None,15547000,140000,14293000
2006-06-30,USD,131963000,100912000,45124000,45124000,13916000,19343000,31051000,26970000,None,1377000,1377000,1377000,None,None,20000000,2529000,None,37344000,33044000,13966000,None,None,None,4300000,None,None,None,None,None,19078000,None,94619000,None,20127000,139000,14346000
2006-09-30,USD,147696000,113759000,56896000,56896000,15768000,18887000,33937000,30707000,None,1377000,1377000,1377000,None,None,18629000,3579000,None,44883000,39225000,14117000,None,None,None,5658000,None,None,None,None,None,25108000,None,102813000,None,26009000,140000,14351000
2006-12-31,USD,154475000,120562000,63147000,63147000,17034000,17770000,33913000,30699000,None,1377000,1377000,1377000,None,None,19223000,3388000,None,45886000,40870000,17942000,None,None,667000,5016000,None,None,None,None,None,22928000,None,108589000,None,28487000,141000,14510000
2007-03-31,USD,160288000,125227000,61449000,61449000,18951000,19737000,35061000,31887000,None,1377000,1377000,1377000,None,None,20025000,5065000,None,41720000,36806000,14622000,None,None,None,4914000,None,None,None,None,None,22184000,None,118568000,None,34255000,143000,14595000
2007-06-30,USD,175868000,139806000,72040000,72040000,18559000,24249000,36062000,32930000,None,1377000,1377000,1377000,None,None,20745000,4213000,None,49035000,44225000,21739000,None,None,None,4810000,None,None,None,None,None,22486000,None,126833000,None,41046000,143000,14680000
2007-09-30,USD,181546000,135810000,71580000,71580000,18980000,20941000,45736000,41249000,None,1377000,1377000,1377000,None,None,19425000,4884000,None,49449000,44751000,17900000,None,None,None,4698000,None,None,None,None,None,26851000,None,132097000,None,44223000,144000,14789000
2007-12-31,USD,195855000,135793000,79289000,79289000,18090000,17972000,60062000,46198000,None,1377000,1377000,1377000,None,None,16200000,4242000,None,62267000,58057000,17708000,None,None,2090000,4210000,None,None,None,None,None,40349000,None,133588000,None,44896000,141000,14732000
2008-03-31,USD,186526000,122076000,71162000,71162000,24934000,20164000,64450000,50526000,None,1377000,1377000,1377000,None,None,16200000,5816000,None,66878000,62815000,17112000,None,None,None,4063000,None,None,None,None,None,45703000,None,119648000,None,25837000,140000,13853000
2008-06-30,USD,205903000,78795000,19386000,19386000,25526000,28351000,127108000,124741000,None,1377000,1377000,1377000,None,None,None,5532000,None,74313000,70336000,30246000,None,None,None,3977000,None,None,None,None,None,40090000,None,131590000,None,34362000,140000,14308000
2008-09-30,USD,202979000,60767000,10569000,10569000,23804000,21310000,142212000,139785000,None,1377000,1377000,1377000,None,None,None,5084000,None,66885000,63018000,24598000,None,None,None,3867000,None,None,None,None,None,38420000,None,136094000,None,34067000,141000,13934000
2008-12-31,USD,219757000,68854000,9074000,9074000,22708000,31094000,150903000,147920000,None,1377000,1377000,1377000,None,None,None,5978000,None,79729000,67057000,20203000,None,None,None,12672000,None,None,None,None,None,44381000,None,140028000,None,37664000,141000,14365000
2009-03-31,USD,216686000,65356000,4145000,4145000,27429000,16958000,151330000,148384000,None,1377000,1377000,1377000,None,None,None,16824000,None,74088000,61578000,22336000,None,None,None,12510000,None,None,None,None,None,39242000,None,142598000,None,39030000,143000,14305000
2009-06-30,USD,238444000,86409000,28594000,28594000,23651000,24980000,152035000,149138000,None,1377000,1377000,1377000,None,None,None,9184000,None,85180000,72788000,21573000,None,None,None,12392000,None,None,None,None,None,51215000,None,153264000,None,48101000,142000,14326000
2009-09-30,USD,251561000,101989000,44802000,44802000,24132000,24331000,149572000,146665000,None,1377000,1377000,1377000,None,None,None,8724000,None,86255000,73982000,18709000,None,None,None,12273000,None,None,None,None,None,55273000,None,165306000,None,57245000,142000,14334000
