fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-11-30,USD,554650000,None,None,None,None,50011000,26783000,None,-371268000,None,-406469000,-429205000,None,None,None,None,101295000,101295000,None,None,None,None,-323229000,None,206435000,None,None,593869000
2007-11-30,USD,444513000,None,None,None,None,56764000,0,None,666228000,None,306983000,-734621000,None,None,None,None,101123000,101123000,None,None,None,None,-3971000,None,295830000,None,None,-1941081000
2008-11-30,USD,1100834000,None,None,None,None,32399000,0,None,292264000,None,-265703000,-426903000,None,None,None,None,83487000,83487000,None,None,None,None,-1758000,None,-56969000,None,None,-1109085000
2009-11-30,USD,420843000,None,None,None,None,19905000,0,None,428964000,None,-275120000,108293000,None,None,None,None,27588000,27588000,None,None,None,None,-1566000,None,30392000,None,None,-417147000
2010-11-30,USD,274228000,None,None,None,None,13520000,5062000,-340444000,-115247000,None,-673371000,335840000,None,None,None,None,29577000,29577000,None,None,None,None,-1806000,None,28075000,-63303000,None,120459000
2011-11-30,USD,-259135000,None,None,None,None,21500000,9936000,None,-38903000,None,-136154000,164758000,None,None,None,None,29906000,29906000,None,None,None,None,-5724000,None,24047000,None,None,112544000
2012-11-30,USD,-424648000,None,None,None,None,28081000,2822000,17370000,-563051000,None,245291000,326496000,None,None,None,None,30394000,30394000,None,None,None,None,-17149000,None,31745000,147139000,None,657332000
2013-11-30,USD,-807714000,None,None,None,None,30349000,8126000,-62708000,-1627136000,None,689249000,-221773000,None,None,None,None,30912000,30912000,None,None,None,None,-12320000,None,33689000,-340238000,None,504926000
2014-11-30,USD,-788488000,None,None,None,None,38542000,22599000,-113001000,-1367415000,None,438359000,661438000,None,None,None,None,32775000,32775000,None,None,None,None,-20424000,None,40718000,311309000,None,628693000
2015-11-30,USD,-419646000,None,None,None,None,43666000,91355000,-86432000,-1126907000,None,-98393000,394670000,None,None,None,None,33192000,33192000,None,None,None,None,-23188000,None,43873000,-123369000,None,819200000
2016-11-30,USD,507804000,None,None,None,None,50219000,76439000,-260844000,-503527000,None,-85837000,-250883000,None,None,None,None,35324000,35324000,None,None,None,None,-19902000,None,55516000,171084000,None,913091000
2017-11-30,USD,996864000,None,None,None,None,66324000,111773000,253111000,-661494000,None,-869817000,1194296000,None,None,None,None,37608000,37608000,None,None,None,None,-27054000,None,61356000,1321343000,None,771754000
2018-11-30,USD,1711609000,None,None,None,None,91181000,130439000,-431183000,-135870000,None,-608122000,-2195901000,None,None,None,None,49159000,49159000,None,None,None,None,-299833000,None,72655000,-1092414000,None,1717513000
2019-11-30,USD,1482343000,None,None,None,None,92200000,86497000,312255000,-623644000,None,19596000,-1629224000,None,None,None,None,51454000,51454000,None,None,None,None,-523074000,None,86940000,-127285000,None,1842119000
2020-11-30,USD,4190819000,None,None,None,None,94553000,72752000,25868000,781362000,None,-280205000,-2446575000,None,None,None,None,195043000,195043000,None,None,None,None,-321524000,None,107131000,1464039000,None,2467553000
2021-11-30,USD,2532774000,None,None,None,None,85954000,65172000,-289776000,-1960614000,None,-105086000,-2404735000,None,None,None,None,309776000,309776000,None,None,None,None,-1430212000,None,134621000,22953000,None,4456549000
2022-11-30,USD,3265668000,None,None,None,None,87075000,57214000,-422398000,-2383821000,None,-128302000,-1277279000,None,None,None,None,438038000,438038000,None,None,None,None,-1039309000,None,184086000,1860087000,None,4648501000
2023-11-30,USD,5179738000,None,None,None,None,110164000,99799000,None,2274083000,None,-176981000,-3247589000,None,None,None,None,430560000,430560000,None,None,None,None,-1182711000,None,160720000,None,None,3961291000
2024-11-30,USD,2403379000,None,None,None,None,115528000,171503000,None,-285095000,None,-302557000,-3681550000,None,None,None,None,548823000,548823000,None,None,None,None,-2256464000,None,176676000,None,None,3967655000
2025-11-30,USD,216812000,None,None,None,None,134310000,188629000,None,-150921000,None,221568000,-1597856000,None,None,None,None,520959000,520959000,None,None,None,None,-1808369000,None,163494000,None,None,2108300000
