fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2006-02-28,USD,12683243000,9355625000,112030000,112030000,8996579000,220761000,3327618000,None,None,201977000,201977000,201977000,None,None,None,26255000,None,7055901000,798121000,798121000,None,None,2592772000,6257780000,None,4220392000,None,None,3125172000,None,None,5554800000,-283655000,4279301000,16445000,166590532
2006-05-31,USD,12833908000,9903321000,316010000,316010000,8908981000,643510000,2930587000,None,None,195156000,195156000,257853000,None,None,None,34820000,None,6976582000,817437000,817437000,None,None,None,6159145000,None,4140767000,None,None,4140767000,-306445000,None,5766219000,-553175000,4578398000,16953000,165620970
2006-08-31,USD,12501100000,9608535000,256055000,256055000,8724999000,599122000,2892565000,None,None,257849000,257849000,257849000,None,None,None,28359000,None,6497275000,985744000,985744000,None,None,None,5511531000,None,3778972000,None,None,3778972000,-256746000,None,5930798000,-583182000,4759865000,16960000,162160385
2006-11-30,USD,12408266000,9426645000,778319000,778319000,7831483000,792047000,2981621000,42877000,None,257843000,257843000,257843000,None,None,None,24796000,None,6651501000,751496000,751496000,None,None,None,5900005000,None,2526431000,None,None,3762734000,302038000,None,5701372000,-606395000,4539137000,16976000,164158911
2007-02-28,USD,12035977000,9424442000,463924000,463924000,8305626000,577491000,2611535000,None,None,251410000,251410000,251410000,None,None,53210000,24191000,None,6208994000,565690000,565690000,None,None,None,5643304000,None,3479654000,None,None,3479654000,None,None,5774981000,-607675000,4582586000,17174000,162780140
2007-05-31,USD,11542070000,8757173000,402013000,402013000,7705234000,612706000,2784897000,None,None,251420000,251420000,251420000,None,None,37220000,37220000,None,5902260000,499832000,499832000,None,None,None,5402428000,None,3445657000,None,None,3445657000,None,None,5583555000,-609404000,4313001000,17208000,160702645
2007-08-31,USD,10432453000,7567205000,251113000,251113000,6720497000,557400000,2865248000,None,None,234923000,234923000,234923000,None,None,38195000,38195000,None,5315821000,419914000,419914000,None,None,None,4895907000,None,3123608000,None,None,3123608000,None,None,5097259000,-610279000,3773868000,17210000,161270474
2007-11-30,USD,9102747000,5819243000,795194000,795194000,4500403000,488217000,3283504000,23918000,None,61222000,61222000,61222000,None,None,None,35429000,None,5252100000,376134000,376134000,None,None,None,4875966000,None,2205338000,None,None,2836873000,127934000,None,3822119000,-610366000,2496933000,17227000,160836931
2008-02-29,USD,8515201000,6071994000,1176140000,1176140000,4574159000,286726000,2443207000,None,None,61222000,61222000,61222000,None,None,34969000,34969000,None,4811667000,243305000,243305000,None,None,None,4568362000,None,2573489000,None,None,2573489000,None,None,3680898000,-610732000,2351786000,17340000,160679143
2008-05-31,USD,8253859000,5879584000,1010049000,1010049000,4544726000,276157000,2374275000,None,None,61222000,61222000,61222000,None,None,48652000,48652000,None,4673520000,236881000,236881000,None,None,None,4436639000,None,2637767000,None,None,2637767000,None,None,3539590000,-611934000,2205188000,17341000,161513940
2008-08-31,USD,8226960000,5958694000,939416000,939416000,4775586000,196164000,2268266000,None,None,34046000,34046000,34046000,None,None,47528000,47528000,None,4620082000,260667000,260667000,None,None,None,4359415000,None,2532862000,None,None,2532862000,None,None,3431898000,-612094000,2090564000,17346000,161668980
