fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2006-03-31,USD,93257000000,3206000000,3206000000,3206000000,2274000000,None,89540000000,None,None,844000000,844000000,3638000000,None,None,511000000,2641000000,None,83849000000,67067000000,60899000000,None,None,6168000000,16782000000,None,10272000000,None,None,16440000000,60899000000,None,8781000000,-3124000000,9230000000,1764000000,296000000
2006-06-30,USD,94914000000,3438000000,3438000000,3438000000,2173000000,None,90801000000,None,None,862000000,862000000,3636000000,None,None,675000000,2005000000,None,85455000000,68949000000,63493000000,None,None,5456000000,16506000000,None,10185000000,None,None,15651000000,63493000000,None,8827000000,-3201000000,9449000000,1764000000,297000000
2006-09-30,USD,98436000000,3018000000,3018000000,3018000000,4326000000,None,95418000000,None,None,590000000,590000000,3418000000,None,None,2818000000,2718000000,None,87270000000,70322000000,64572000000,None,None,5750000000,16948000000,None,8835000000,None,None,14695000000,64572000000,None,10758000000,-3296000000,10771000000,1764000000,296000000
2006-12-31,USD,101820000000,33352000000,3523000000,3523000000,2376000000,3508000000,68468000000,1702000000,None,641000000,641000000,3402000000,None,None,26321000000,-30231000000,None,90147000000,75033000000,66301000000,None,None,4762000000,15114000000,None,10266000000,None,None,15028000000,70271000000,None,10788000000,-3377000000,10985000000,1764000000,308000000
2007-03-31,USD,122563000000,3234000000,3234000000,3234000000,2393000000,None,119329000000,None,None,929000000,929000000,7739000000,None,None,1604000000,3041000000,None,106457000000,85591000000,77367000000,None,None,8224000000,20866000000,None,12232000000,None,None,20456000000,77367000000,None,14739000000,-517000000,11134000000,1764000000,312000000
2007-06-30,USD,125651000000,3177000000,3177000000,3177000000,2574000000,None,122474000000,None,None,913000000,913000000,7745000000,None,None,1824000000,3667000000,None,109777000000,87238000000,77221000000,None,None,10017000000,22539000000,None,14499000000,None,None,24516000000,77221000000,None,14504000000,-766000000,11339000000,1764000000,346000000
2007-09-30,USD,131366000000,3318000000,3318000000,3318000000,3020000000,None,128048000000,None,None,1099000000,1099000000,7836000000,None,None,2360000000,3944000000,None,115161000000,87057000000,78409000000,None,None,8648000000,28104000000,None,18805000000,None,None,25190000000,78409000000,None,14539000000,-1132000000,11531000000,1764000000,340000000
2007-12-31,USD,138920000000,36843000000,3913000000,3913000000,3943000000,2478000000,102077000000,2001000000,None,1146000000,1146000000,8405000000,None,None,30452000000,-29147000000,None,122412000000,96800000000,82696000000,None,None,9774000000,25612000000,None,21157000000,None,None,30931000000,87026000000,None,14854000000,-878000000,11497000000,1764000000,339000000
2008-03-31,USD,139991000000,3934000000,3934000000,3934000000,2537000000,None,136057000000,None,None,1105000000,1105000000,8244000000,None,None,2157000000,3987000000,None,123560000000,88074000000,80410000000,None,None,7664000000,35486000000,None,25115000000,None,None,29571000000,80410000000,None,14423000000,-829000000,11664000000,1764000000,342000000
2008-06-30,USD,142771000000,3525000000,3525000000,3525000000,2316000000,None,16304000000,None,None,1104000000,1104000000,8824000000,None,None,3015000000,2705000000,None,125654000000,92032000000,84689000000,None,None,7343000000,33622000000,None,23242000000,None,None,29775000000,84689000000,None,15108000000,-779000000,11940000000,1787000000,347000000
2008-09-30,USD,145610000000,3060000000,3060000000,3060000000,1941000000,None,16656000000,None,None,1092000000,1092000000,8829000000,None,None,1826000000,2866000000,None,129322000000,92432000000,84984000000,None,None,7448000000,36890000000,None,24691000000,None,None,28898000000,84984000000,None,14218000000,-675000000,11959000000,1787000000,348000000
2008-12-31,USD,291081000000,65754000000,19330000000,19330000000,4824000000,6282000000,225327000000,3229000000,None,2820000000,2820000000,8868000000,None,None,40142000000,-60258000000,None,263433000000,201967000000,192865000000,None,None,5153000000,61466000000,None,47087000000,None,None,52240000000,196814000000,None,25422000000,-597000000,11461000000,2261000000,350000000
2009-03-31,USD,286422000000,19166000000,18359000000,18359000000,4551000000,None,20393000000,None,None,3323000000,3323000000,8855000000,None,None,807000000,-14783000000,None,257766000000,216592000000,194635000000,None,None,18617000000,41174000000,None,43670000000,None,None,46296000000,197975000000,None,26477000000,-450000000,11738000000,2261000000,444000000
2009-06-30,USD,279754000000,14881000000,13987000000,13987000000,5162000000,None,264873000000,0,None,3684000000,3684000000,9206000000,None,None,894000000,-10190000000,None,250287000000,211303000000,190439000000,None,None,17213000000,38984000000,None,40760000000,None,None,42373000000,194090000000,None,27294000000,-435000000,11758000000,2342000000,453000000
2009-09-30,USD,271407000000,5480000000,4555000000,4555000000,4027000000,None,265927000000,0,None,3448000000,3448000000,9286000000,None,None,925000000,-1129000000,None,239744000000,203821000000,183809000000,None,None,16420000000,35923000000,None,37914000000,None,None,38874000000,187401000000,None,28928000000,-472000000,12179000000,2348000000,461000000
2009-12-31,USD,269863000000,65605000000,8776000000,8776000000,3184000000,6031000000,204258000000,4197000000,None,3404000000,3404000000,9505000000,None,None,50798000000,-61317000000,None,237296000000,205139000000,186922000000,None,None,16360000000,32157000000,None,35263000000,None,None,51623000000,188779000000,None,29942000000,-513000000,13144000000,2354000000,462000000
2010-03-31,USD,265396000000,4170000000,4170000000,4170000000,3470000000,None,261226000000,0,None,3289000000,3289000000,9425000000,None,None,2962000000,56999000000,None,235962000000,203611000000,182523000000,None,None,18149000000,32351000000,None,36950000000,None,None,36850000000,185462000000,None,26818000000,-500000000,13340000000,2676000000,500000000
2010-06-30,USD,261695000000,8586000000,8586000000,8586000000,3550000000,None,253109000000,0,None,2728000000,2728000000,9410000000,None,None,3091000000,48689000000,None,230705000000,197863000000,178799000000,None,None,16307000000,32842000000,None,36737000000,None,None,34610000000,181556000000,None,28377000000,-557000000,14073000000,2678000000,527000000
