fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2004-06-30,USD,None,None,None,None,None,None,366000,None,None,None,None,25689000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2004-12-31,USD,None,None,None,None,None,None,1140000,None,None,None,None,2840000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2005-06-30,USD,None,None,None,None,None,None,2598000,None,None,None,None,2772000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2005-12-31,USD,None,None,None,None,None,None,620000,None,None,None,None,18400000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2006-06-30,USD,None,None,None,None,None,None,1154000,None,None,None,None,21648000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2006-12-31,USD,None,None,None,None,None,None,54000,None,None,None,None,3339000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2007-06-30,USD,None,None,None,None,None,None,82000,None,None,None,1775000,10141000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2007-09-30,USD,-4264000,None,None,None,None,1111000,82000,None,None,None,-82000,18128000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-795000
2007-12-31,USD,-6910000,None,None,None,None,1108000,7000,None,None,None,-7000,259000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-5795000
2008-03-31,USD,8471000,None,None,None,None,1027000,44000,None,None,None,-44000,18128000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-5501000
2008-06-30,USD,-2440000,None,None,None,None,-2849000,139000,None,None,None,-126000,-2000,None,None,None,None,None,None,None,None,None,None,None,None,756000,None,None,-63579000
2008-09-30,USD,-4486000,None,None,None,None,969000,107000,None,None,None,-107000,-2000,None,None,None,None,None,None,None,None,None,None,None,None,94000,None,None,-471000
2008-12-31,USD,-957000,None,None,None,None,850000,49000,None,None,None,-49000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-870000
2009-03-31,USD,-1853000,None,None,None,None,795000,18000,None,None,None,-18000,None,None,None,None,None,None,None,None,None,None,None,None,None,264000,None,None,-636000
2009-06-30,USD,-1140000,None,None,None,None,824000,21000,None,2047000,None,-21000,None,None,None,None,None,None,None,None,None,None,None,None,None,300000,None,None,-534000
2009-09-30,USD,-925000,None,None,None,None,854000,21000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,293000,None,None,-1591000
