fiscalDateEnding,reportedEPS
2007-12-31,-14.4761
2008-12-31,-47.7836
2009-12-31,-1.5235
2010-12-31,3.4564
2011-12-31,-3.9
2012-12-31,-4.6
2013-12-31,-5.6
2014-12-31,3.1
2015-12-31,-6.9
2016-12-31,-5.502
2017-12-31,-4.73
2018-12-31,-6.1
2019-12-31,-5.2
2020-12-31,-3.4
2021-12-31,-2.02
2022-12-31,-2.73
2023-12-31,-1.83
2024-12-31,-2.31
2025-12-31,-3.16
