fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2005-12-31,USD,41245939,18393296,9499409,9499409,None,8145728,22852643,70522000,None,None,None,None,None,None,None,748159,None,14640511,8441147,3385350,None,None,4229524,6199364,None,None,None,None,10428888,-317416727,None,26605428,None,1392089,148875,7681517
2006-03-31,USD,45150752,18372051,13419480,13419480,None,4773707,26778701,73343000,None,None,None,None,None,None,None,178864,None,15758768,10236422,4055892,None,None,4307746,5522346,None,None,None,None,9783917,-1073669216,None,29391984,None,4164246,149054,7742452
2006-06-30,USD,48347480,17341129,10570058,10570058,None,5274812,31006351,82677000,None,None,None,201530,None,None,None,1496259,None,16794732,12050274,5310206,None,None,5572600,4744458,None,None,None,None,10317058,-337772532,None,31552748,None,6221175,157523,7387022
2006-09-30,USD,51625396,18462146,8251016,8251016,None,8999503,33163250,86534000,None,None,None,201530,None,None,6437000,1211627,None,18622234,14873409,8580090,None,None,5027983,3748825,None,None,None,None,8776808,-578050664,None,33003162,None,7567954,157523,7792131
2006-12-31,USD,56399520,18528527,9388769,9388769,None,8438053,37870993,85785000,None,None,None,201530,None,None,6460000,701705,None,21356362,17350147,11111499,None,None,4712124,4006215,None,None,None,None,7776186,-182178476,None,35043158,None,9503514,157535,7744037
2007-03-31,USD,57525023,18303357,6613952,6613952,None,11431641,39221666,97912000,None,None,None,201530,None,None,6484000,257764,None,20275925,16794687,10136210,None,None,4400318,3481238,None,None,None,None,6670728,-1338683841,None,37249098,None,11582929,157861,7789870
2007-06-30,USD,57626743,16742649,5551842,5551842,None,8714024,40884094,122253000,None,None,None,201530,None,None,None,2476783,None,18936743,16266209,8949722,None,None,5741870,2670534,None,None,None,None,7284596,1574617,None,38690000,None,12918496,165813,7425459
2007-09-30,USD,54846445,15259582,4175640,4175640,None,9519056,39586863,122772000,None,None,None,201530,None,None,None,1564886,None,14145314,11806907,5797012,None,None,4524399,2338407,None,None,None,None,5590334,1284184,None,40701131,None,14744604,165993,7429861
2007-12-31,USD,61162056,18005499,4503826,4503826,None,12688641,43156557,132053000,None,None,None,201530,None,None,None,813032,None,18240514,12516202,6271484,None,None,4520640,5724312,None,None,None,None,8289905,1724078,None,42921542,None,17110947,165950,7765893
2008-03-31,USD,64740585,17991000,8318985,8318985,592676,8674913,46749585,138375000,None,None,None,201530,None,None,None,997102,None,19694460,9847857,3250216,None,None,3828204,9846603,None,None,None,None,11376931,1860071,None,45046125,None,19093534,165950,7787409
2008-06-30,USD,67102941,23480315,12173960,12173960,None,8668372,43622626,148791000,None,None,None,201530,None,None,None,2637983,None,21046723,11289636,5150112,None,None,4782135,9757087,None,None,None,None,11786292,1357389,None,46056218,None,19961254,174328,7416002
