fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-09-30,USD,-37840,None,None,None,None,2902,0,None,None,None,-9808,50400,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-34565
2006-12-31,USD,282,None,None,None,None,3659,4998,None,None,None,-4998,2025,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-20991
2007-03-31,USD,-16986,None,None,None,None,1458,0,None,None,None,10000,4657,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-24344
2007-06-30,USD,-30149,None,None,None,None,1490,0,None,None,None,-6900,34999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-22818
2007-09-30,USD,-2335,None,None,None,None,1554,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-23869
2007-12-31,USD,2356,None,None,None,None,1789,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-35375
2008-03-31,USD,-16343,None,None,None,None,1546,0,None,None,None,None,15000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-14934
2008-06-30,USD,3466,None,None,None,None,1521,0,None,None,None,None,4000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2104
2008-09-30,USD,-6759,None,None,None,None,1372,0,None,None,None,None,-1500,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-7228
2008-12-31,USD,-1278,None,None,None,None,1373,0,None,192935,None,3100,22156,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-4920
2009-03-31,USD,-6834,None,None,None,None,1128,0,None,212846,None,None,10000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-20232
2009-06-30,USD,-4645,None,None,None,None,1128,0,None,None,None,None,7269,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3674
2009-09-30,USD,29128,None,None,None,None,917,0,None,None,None,None,780,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1276
2009-12-31,USD,18896,None,None,None,None,895,0,None,-8666,None,None,-549,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,36107
2010-03-31,USD,-996,None,None,None,None,666,0,None,None,None,None,-278,None,None,None,None,None,None,None,None,None,None,None,None,5000,None,None,-16674
2010-06-30,USD,27200,None,None,None,None,666,0,None,None,None,None,-4000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3767
2010-09-30,USD,18300,None,None,None,None,666,95000,None,-3205000,None,-95000,-42038,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8355
2010-12-31,USD,-1137,None,None,None,None,679,821,None,None,None,-821,-5005,None,None,None,None,None,None,None,None,None,None,None,None,27500,None,None,-21362
2011-03-31,USD,23623,None,None,None,None,601,314000,None,1480000,None,-314000,-2500,None,None,None,None,None,None,None,None,None,None,None,None,5000,None,None,-4151
2011-06-30,USD,-1347623,None,None,None,None,388399,58000,None,300000,None,-70000,1710500,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,514000
2011-09-30,USD,-1238000,None,None,None,None,215000,327000,None,-2187000,None,-327000,1565000,None,None,None,None,None,None,None,None,None,None,None,None,-1999000,None,None,1901000
2011-12-31,USD,1589000,None,None,None,None,216000,858000,None,-818000,None,-859000,-730000,None,None,None,None,None,None,None,None,None,None,None,None,-785000,None,None,585000
2012-03-31,USD,3300000,None,None,None,None,232000,345000,1896000,-8820000,None,-345000,-2799000,None,None,None,None,None,None,None,None,None,None,None,None,-1072000,156000,None,1150000
2012-06-30,USD,-2491000,None,None,None,None,237000,935000,1385000,-6962000,None,-935000,3847000,None,None,None,None,None,None,None,None,None,None,None,None,56000,421000,None,2961000
2012-09-30,USD,-3452000,None,None,None,None,279000,1620000,-5566000,4624000,None,-1620000,5150000,None,None,None,None,None,None,None,None,None,None,None,None,211000,78000,None,1846000
2012-12-31,USD,-298000,None,None,None,None,357000,990000,-5672000,4583000,None,-998000,1184000,None,None,None,None,None,None,None,None,None,None,None,None,211000,-112000,None,745000
