fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,-289000000,None,None,None,None,324000000,503000000,None,-729000000,None,-611000000,891000000,None,None,None,None,74000000,74000000,None,None,None,None,None,None,19000000,None,None,521000000
2007-12-31,USD,-411000000,None,None,None,None,385000000,658000000,None,-1743000000,None,-794000000,1762000000,None,None,None,None,114000000,114000000,None,None,None,None,None,None,48000000,None,None,778000000
2008-12-31,USD,2543000000,None,None,None,None,439000000,896000000,None,-905000000,None,-1106000000,-1146000000,None,None,None,None,168000000,168000000,None,None,None,None,3854000000,None,66000000,None,None,1326000000
2009-12-31,USD,-368000000,None,None,None,None,443000000,918000000,242000000,1636000000,None,-952000000,774000000,None,None,None,None,198000000,198000000,None,None,None,None,4039000000,None,17000000,-451000000,95000000,335000000
2010-12-31,USD,-2435000000,None,None,None,None,443000000,1072000000,-1560000000,-1894000000,None,2509000000,-30000000,None,None,None,None,211000000,211000000,None,None,None,None,-354000000,None,60000000,25000000,-19000000,2388000000
2011-12-31,USD,2614000000,None,None,None,None,526000000,1125000000,267000000,530000000,None,-1220000000,-1060000000,None,None,None,None,186000000,186000000,None,None,None,None,-120000000,None,49000000,257000000,-77000000,940000000
2012-12-31,USD,-457000000,None,None,None,None,570000000,1095000000,-373000000,-1567000000,None,-967000000,1206000000,None,None,None,None,192000000,192000000,None,None,None,None,7499000000,None,44000000,-264000000,-46000000,36000000
2013-12-31,USD,2225000000,None,None,None,None,568000000,1042000000,148000000,238000000,None,-429000000,-1565000000,None,None,None,None,201000000,201000000,None,None,None,None,9009000000,None,53000000,171000000,-60000000,207000000
2014-12-31,USD,1399000000,None,None,None,None,607000000,839000000,108000000,-161000000,None,-685000000,-1058000000,None,None,None,None,221000000,221000000,None,None,None,None,-300000000,None,49000000,-380000000,-36000000,517000000
2015-12-31,USD,610000000,None,None,None,None,545000000,649000000,-97000000,314000000,None,-802000000,360000000,None,None,None,None,249000000,249000000,None,None,None,None,-300000000,None,46000000,49000000,-119000000,790000000
2016-12-31,USD,446000000,None,None,None,None,547000000,784000000,-131000000,-269000000,None,-926000000,-488000000,None,None,None,None,282000000,282000000,None,None,None,None,-200000000,None,44000000,523000000,33000000,767000000
2017-12-31,USD,-1975000000,None,None,None,None,609000000,662000000,95000000,-130000000,None,-1162000000,-180000000,None,None,None,None,297000000,297000000,None,None,None,None,59000000,None,29000000,-333000000,3000000,174000000
2018-12-31,USD,-1264000000,None,None,None,None,622000000,493000000,-110000000,-1107000000,None,410000000,631000000,None,None,None,None,305000000,305000000,None,None,None,None,11000000,None,46000000,-223000000,None,287000000
2019-12-31,USD,-814000000,None,None,None,None,2215000000,524000000,-257000000,504000000,None,1503000000,-745000000,None,None,None,None,317000000,317000000,None,None,None,None,14000000,None,39000000,-76000000,None,-1291000000
2020-12-31,USD,-3536000000,None,None,None,None,41000000,365000000,-255000000,-2298000000,None,1813000000,1763000000,None,None,None,None,316000000,316000000,None,None,None,None,-100000000,None,71000000,40000000,None,1165000000
2021-12-31,USD,-2894000000,None,None,None,None,644000000,399000000,-530000000,-1272000000,None,5113000000,-1632000000,None,None,None,None,323000000,323000000,None,None,None,None,-100000000,None,61000000,587000000,None,2167000000
2022-12-31,USD,-5549000000,None,None,None,None,408000000,555000000,-206000000,-269000000,None,6499000000,-769000000,None,None,None,None,349000000,349000000,None,None,None,None,-200000000,None,65000000,181000000,None,1678000000
2023-12-31,USD,3308000000,None,None,None,None,451000000,1122000000,None,1518000000,None,-1009000000,-856000000,None,None,None,None,383000000,383000000,None,None,None,None,-600000000,None,69000000,None,None,2337000000
2024-12-31,USD,1900000000,None,None,None,None,468000000,1376000000,None,96000000,None,-1114000000,-90000000,None,None,None,None,378000000,378000000,None,None,None,None,-1100000000,None,65000000,None,None,1188000000
2025-12-31,USD,800000000,None,None,None,None,703000000,1723000000,None,-700000000,None,-5039000000,2070000000,None,None,None,None,459000000,459000000,None,None,None,None,-551000000,None,73000000,None,None,819000000
