fiscalDateEnding,reportedEPS
2001-12-31,1.34
2002-12-31,2.6
2003-12-31,3.53
2004-12-31,4.17
2005-12-31,3.22
2006-12-31,3.86
2007-12-31,6.37
2008-12-31,6.4
2009-12-31,1.44
2010-12-31,4.13
2011-12-31,5.78
2012-12-31,4.54
2013-12-31,5.29
2014-12-31,4.15
2015-12-31,4.82
2016-12-31,4.63
2017-12-31,2.11
2018-12-31,2.64
2019-12-31,-9.34
2020-12-31,7.94
2021-12-31,12.95
2022-12-31,13.92
2023-12-31,13.67
2024-12-31,9.19
2025-12-31,7.38
2026-03-31,1.83
