fiscalDateEnding,reportedEPS
1996-12-31,1.33
1997-12-31,1.85
1998-12-31,1.26
1999-12-31,0.25
2000-12-31,0.63
2001-12-31,1.35
2002-12-31,0.94
2003-12-31,0.97
2004-12-31,1.58
2005-12-31,2.57
2006-12-31,4.18
2007-12-31,4.74
2008-12-31,5.35
2009-12-31,1.92
2010-12-31,2.22
2011-12-31,4.2
2012-12-31,3.21
2013-12-31,2.78
2014-12-31,4.22
2015-12-31,-0.47
2016-12-31,-1.54
2017-12-31,-0.15
2018-12-31,0.64
2019-12-31,0.83
2020-12-31,0.03
2021-12-31,0.63
2022-12-31,0.9
2023-12-31,1.6
2024-12-31,2.37
2025-12-31,2.6
2026-03-31,0.58
