fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2000-06-30,USD,10097252,429278,369278,369278,None,None,9667974,None,None,10000000,10000000,None,None,None,None,60000,None,24851,24851,21175,None,None,None,None,None,None,None,None,None,3676,None,10072401,None,-785598,None,23939000
2000-09-30,None,10097252,429278,369278,369278,None,None,9667974,None,None,10000000,10000000,None,None,None,None,60000,None,24851,24851,21175,None,None,None,None,None,None,None,None,None,3676,None,10072401,None,-785598,None,23939000
2006-06-30,USD,3861,3861,3861,3861,None,None,None,None,None,None,None,None,None,None,None,None,None,860000,860000,320000,None,None,533385,320000,None,None,None,None,530000,540000,None,-850000,None,-3880000,40000,10000000
2006-09-30,USD,525462,101142,63297,63297,None,31516,424320,None,None,None,None,None,None,None,None,6329,None,78637,30159,30159,None,None,None,48478,None,None,None,None,25000,None,None,446825,None,-1863306,12134,6286
2006-12-31,USD,682577,39042,7772,7772,None,20577,643535,None,None,None,None,None,None,None,None,18465,None,265295,216817,78380,None,None,100000,48478,None,None,None,None,125000,38437,None,417282,None,-2107974,12859,6880
2007-03-31,USD,492507,120604,99493,99493,None,14438,371903,None,None,None,None,None,None,None,None,6673,None,537097,488189,42299,None,None,350000,48908,None,None,None,None,398908,95890,None,-44590,None,-2595971,13194,10220000
2007-06-30,USD,8362841,6328060,6139743,6139743,None,155864,2034781,None,None,None,None,None,None,None,None,32453,None,9376095,224680,187042,None,None,350000,9151415,None,None,None,None,9025000,37638,None,-1013254,None,-7056026,22203,10220000
2007-09-30,USD,11240642,3690651,3553323,3553323,None,124731,7549991,None,None,None,None,None,None,None,None,12597,None,12821620,2022150,135956,None,None,1335566,10799470,None,None,None,None,11756976,550628,None,-1580978,None,-5837995,22203,11891000
2007-12-31,USD,10563926,1345583,957477,957477,None,377309,9218343,None,None,None,None,None,None,None,None,10797,None,12596786,1946979,364755,None,None,1403318,10649807,None,None,None,None,11663650,51925,None,-2032860,None,-6673913,22203,11841
2008-03-31,USD,10867829,1511595,951004,951004,None,227055,9356234,None,None,None,None,None,None,None,None,333536,None,9433837,2117176,416834,None,None,1377930,7316661,None,None,None,None,8234902,322412,None,1433992,None,-7423906,22203,11924
