fiscalDateEnding,reportedEPS
1996-12-31,2.03
1997-12-31,1.79
1998-12-31,0.1751
1999-12-31,0.0355
2000-12-31,0.0711
2001-12-31,-0.0638
2002-12-31,2.44
2003-12-31,2.44
2004-12-31,2.39
2005-12-31,0.3247
2006-12-31,0.2432
2007-12-31,0.1788
2008-12-31,0.081
2009-12-31,4.03
2010-12-31,3.9
2011-12-31,3.11
2012-12-31,3.08
2013-12-31,3.44
2014-12-31,4.15
2015-12-31,5.08
2016-12-31,5.87
2017-12-31,6.32
2018-12-31,5.05
2019-12-31,9.82
2020-12-31,20.44
2021-12-31,32.19
2022-12-31,44.37
2023-12-31,55.8226
2024-12-31,62.7953
2025-12-31,16.6793
2026-03-31,0
