fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,622579000,1431005000,808426000,808426000,84664000,537365000,None,537915000,None,None,None,50286000,None,None,None,67884000,31160000,7917000,None,None,None,81446000,149330000,23243000
2007-12-31,USD,621134000,1435999000,814865000,814865000,81883000,538806000,None,539251000,None,None,None,47641000,None,None,None,68326000,32239000,12383000,None,None,None,79880000,148206000,19856000
2008-12-31,USD,615206000,1463615000,848409000,848409000,59478000,28000,None,555728000,None,None,None,39601000,None,None,None,68273000,17485000,8394000,None,None,None,59478000,127751000,9091000
2009-12-31,USD,619994000,1442986000,822992000,822992000,94503000,9000,None,525491000,None,None,None,37379000,None,None,None,61368000,57124000,16581000,None,None,None,94503000,155871000,38136000
2010-12-31,USD,640816000,1514599000,873783000,873783000,96318000,2000,None,544498000,None,None,None,35127000,None,None,None,62826000,61191000,21649000,None,None,None,96318000,159144000,36057000
2011-12-31,USD,629243000,1561239000,931996000,931996000,87530000,13000,0,541713000,None,None,None,35979000,None,None,None,62118000,51551000,19528000,None,32023000,None,87530000,149648000,28608000
2012-12-31,USD,654309000,1614433000,960124000,960124000,88686000,565600000,0,565623000,None,None,None,35338000,None,None,None,61859000,53348000,21889000,None,31459000,None,88686000,150545000,27217000
2013-12-31,USD,658640000,1641331000,982691000,982691000,73647000,573000000,0,584993000,None,None,None,29403000,None,None,None,58671000,44244000,12142000,None,32102000,None,73647000,132318000,27675000
2014-12-31,USD,705239000,1746369000,1041130000,1041130000,85967000,396372000,0,619272000,None,None,None,29272000,None,-1077000,None,61130000,55618000,19536000,None,36082000,None,84890000,146020000,31354000
2015-12-31,USD,901032000,2306458000,1405426000,1405426000,98144000,524988000,0,802888000,None,None,28915000,28915000,None,29893000,None,80896000,99122000,34078000,None,65044000,None,128037000,208933000,59002000
2016-12-31,USD,1189439000,3156428000,1940706000,1940706000,131199000,692463000,0,1058240000,None,-36325000,None,36325000,None,1178000,None,116623000,92712000,36049000,None,56663000,None,129037000,245660000,50146000
2017-12-31,USD,1504867000,4323668000,2782721000,2782721000,101547000,2300000,0,1403320000,None,-41869000,41869000,41869000,None,8696000,None,168841000,63006000,-39841000,None,102847000,None,104875000,273716000,96535000
2018-12-31,USD,1555712000,4625364000,3069652000,3069652000,57902000,2800000,0,1497810000,None,-50506000,None,50506000,None,-20683000,None,187256000,-13287000,1869000,None,-15156000,None,37219000,224475000,-19930000
2019-12-31,USD,1670502000,4826549000,3156047000,3156047000,180754000,2300000,None,1489748000,None,-45990000,None,45990000,None,-100539000,None,179916000,34225000,15665000,None,18560000,None,80215000,260131000,18560000
2020-12-31,USD,1768909000,5007357000,3238448000,3238448000,313378000,2500000,None,1455531000,None,-36735000,None,36735000,None,None,None,179017000,241040000,58943000,None,182097000,None,277775000,456792000,172493000
2021-12-31,USD,1954187000,5562714000,3608527000,3608527000,439171000,1515016000,None,1515016000,None,-33449000,None,33449000,None,None,None,180565000,255149000,65569000,None,189580000,None,288598000,469163000,189580000
2022-12-31,USD,2277954000,6200957000,3923003000,3923003000,641047000,1636907000,None,1636907000,None,-24792000,None,24792000,None,None,None,171590000,575087000,144929000,None,430158000,None,599879000,771469000,430158000
2023-12-31,USD,2598711000,6653858000,4055147000,4055147000,834451000,1877056000,None,1764260000,None,918000,918000,918000,None,None,None,176966000,557481000,149106000,None,408375000,None,834451000,1011417000,408375000
2024-12-31,USD,2753179000,6899716000,4146537000,4146537000,920350000,1832829000,None,1832829000,None,-1848000,None,1848000,None,None,None,193791000,856654000,223529000,None,633125000,None,858502000,1052293000,633125000
2025-12-31,USD,2872362000,7228055000,4355693000,4355693000,950656000,1921706000,None,1921706000,None,-42678000,None,42678000,None,None,None,218530000,772918000,202336000,None,570582000,None,952384000,1170914000,570582000
