fiscalDateEnding,reportedEPS
1996-05-31,0.38
1997-05-31,0.91
1998-05-31,1.29
1999-05-31,1.49
2000-05-31,1.39
2001-05-31,0.69
2002-05-31,-0.24
2003-05-31,-0.27
2004-05-31,0.14
2005-05-31,0.54
2006-05-31,0.95
2007-05-31,1.41
2008-05-31,1.77
2009-05-31,1.93
2010-05-31,1.18
2011-05-31,1.7
2012-05-31,1.7
2013-05-31,1.85
2014-05-31,1.83
2015-05-31,2.76
2016-05-31,1.03
2017-05-31,1.53
2018-05-31,1.65
2019-05-31,2.56
2020-05-31,2.14
2021-05-31,1.32
2022-05-31,2.4
2023-05-31,2.88
2024-05-31,3.32
2025-05-31,3.9
2026-02-28,3.51
