fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,688000000,None,None,None,None,576000000,670000000,None,-105000000,None,-751000000,-434000000,None,None,None,None,11000000,11000000,None,None,None,None,None,None,None,None,None,-85000000
2007-12-31,USD,27000000,None,None,None,None,545000000,1376000000,None,-10000000,None,658000000,-690000000,None,None,None,None,56000000,56000000,None,None,None,None,-32000000,None,83000000,None,None,-126000000
2008-12-31,USD,559000000,None,None,None,None,589000000,792000000,None,-71000000,None,-839000000,145000000,None,None,None,None,95000000,95000000,None,None,None,None,-1000000,None,8000000,None,None,300000000
2009-12-31,USD,848000000,None,None,None,None,570000000,818000000,None,86000000,None,-935000000,-35000000,None,None,None,None,125000000,125000000,None,None,None,None,-4000000,None,217000000,None,None,209000000
2010-12-31,USD,959000000,None,None,None,None,576000000,821000000,None,133000000,None,-1003000000,202000000,None,None,None,None,162000000,162000000,None,None,None,None,-239000000,None,-210000000,None,None,363000000
2011-12-31,USD,1169000000,None,None,None,None,546000000,882000000,None,-14000000,None,-1058000000,-199000000,None,None,None,None,211000000,211000000,None,None,None,None,473000000,None,-88000000,None,None,413000000
2012-12-31,USD,1241000000,None,None,None,None,598000000,1227000000,None,104000000,None,-1350000000,41000000,None,None,None,None,252000000,252000000,None,None,None,None,30000000,None,12000000,None,None,375000000
2013-12-31,USD,1421000000,None,None,None,None,628000000,1325000000,-120000000,202000000,None,-1532000000,190000000,None,None,None,None,273000000,273000000,None,None,None,None,-7000000,None,14000000,79000000,None,452000000
2014-12-31,USD,1447000000,None,None,None,None,685000000,1577000000,-31000000,-36000000,None,-1910000000,498000000,None,None,None,None,295000000,295000000,None,None,None,None,43000000,None,14000000,35000000,None,477000000
2015-12-31,USD,1640000000,None,None,None,None,750000000,1564000000,120000000,147000000,None,-2064000000,463000000,None,None,None,None,322000000,322000000,None,None,None,None,43000000,None,20000000,59000000,None,523000000
2016-12-31,USD,1629000000,None,None,None,None,811000000,1672000000,-155000000,146000000,None,-1915000000,255000000,None,None,None,None,347000000,347000000,None,None,None,None,1298000000,None,16000000,-31000000,None,551000000
2017-12-31,USD,1705000000,None,None,None,None,881000000,1665000000,-66000000,-46000000,None,-1868000000,110000000,None,None,None,None,377000000,377000000,None,None,None,None,1680000000,None,17000000,-53000000,None,460000000
2018-12-31,USD,1703000000,None,None,None,None,933000000,2074000000,15000000,14000000,None,-2606000000,874000000,None,None,None,None,407000000,407000000,None,None,None,None,3280000000,None,17000000,-29000000,None,657000000
2019-12-31,USD,1790000000,None,None,None,None,992000000,2236000000,None,44000000,None,-2816000000,1008000000,None,None,None,None,436000000,436000000,None,None,None,None,2775000000,None,67000000,None,None,682000000
2020-12-31,USD,1276000000,None,None,None,None,1048000000,2448000000,None,28000000,None,-2867000000,1619000000,None,None,None,None,467000000,467000000,None,None,None,None,3505000000,None,90000000,None,None,752000000
2021-12-31,USD,1819000000,None,None,None,None,1114000000,2209000000,None,-93000000,None,-1233000000,-295000000,None,None,None,None,509000000,509000000,None,None,None,None,475000000,None,-746000000,None,None,1330000000
2022-12-31,USD,855000000,None,None,None,None,1126000000,2481000000,None,-450000000,None,-2476000000,1327000000,None,None,None,None,546000000,546000000,None,None,None,None,69000000,None,26000000,None,None,813000000
2023-12-31,USD,2309000000,None,None,None,None,1180000000,3219000000,None,185000000,None,-3380000000,1137000000,None,None,None,None,579000000,579000000,None,None,None,None,3624000000,None,28000000,None,None,886000000
2024-12-31,USD,2370000000,None,None,None,None,1240000000,3018000000,None,164000000,None,-3049000000,609000000,None,None,None,None,626000000,626000000,None,None,None,None,286000000,None,None,None,None,1003000000
2025-12-31,USD,2235000000,None,None,None,None,1306000000,3824000000,None,-28000000,None,-4034000000,2236000000,None,None,None,None,663000000,663000000,None,None,None,None,525000000,None,None,None,None,1071000000
