fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2006-12-31,USD,2219500000,1142700000,173700000,173700000,492400000,285200000,1076800000,398900000,None,160000000,160000000,462100000,None,None,2400000,189000000,None,1445000000,935400000,496900000,None,None,4100000,509600000,None,264300000,None,None,268400000,386300000,None,774500000,-93400000,587400000,700000,31392978
2007-12-31,USD,2868700000,1575600000,363900000,363900000,597700000,427100000,1293100000,489500000,None,200600000,200600000,518800000,None,None,2500000,184400000,None,1518800000,1074600000,522100000,None,None,13100000,444200000,None,217500000,None,None,230600000,483500000,None,1349900000,-89600000,903800000,1400000,31872354
2008-12-31,USD,6065400000,2134300000,173000000,173000000,925300000,608200000,3931100000,728800000,None,1009000000,1009000000,1890500000,None,None,2600000,420100000,None,4765600000,1618100000,649200000,None,None,182300000,3147500000,None,2473000000,None,None,2655300000,737100000,None,1299800000,-88900000,882700000,1400000,32907553
2009-12-31,USD,4317100000,1259900000,105800000,105800000,595500000,323200000,3057200000,673700000,None,926800000,926800000,1175900000,None,None,2600000,338600000,None,3710800000,1181500000,357300000,None,None,184200000,2529300000,None,2027500000,None,None,2172400000,574300000,None,606300000,-88400000,188700000,1400000,32567167
2010-12-31,USD,4011700000,1160300000,83700000,83700000,556700000,255100000,2851400000,565800000,None,893500000,893500000,1173200000,None,None,2700000,345800000,None,3531000000,1025800000,394400000,None,None,62100000,2505200000,None,1935600000,None,None,1997400000,506400000,328600000,480700000,-88100000,104700000,1400000,32645260
2011-12-31,USD,3965200000,1239800000,71300000,71300000,668700000,297000000,2725400000,568200000,None,831600000,831600000,1208000000,None,None,2700000,271400000,None,3491400000,1104600000,480100000,None,None,79100000,2386800000,None,1810900000,None,None,1890000000,518400000,None,473800000,-87400000,113600000,1400000,33344277
2012-12-31,USD,4057300000,1328000000,76100000,76100000,707600000,332700000,2729300000,556100000,None,789700000,789700000,1210700000,None,None,2700000,214500000,None,3476000000,1145900000,507700000,None,None,92800000,2330100000,None,1732000000,None,None,1824800000,478300000,114300000,581300000,-80700000,222100000,1400000,33329262
2013-12-31,USD,3976600000,1262900000,56300000,56300000,720800000,255500000,2713700000,578800000,None,766200000,766200000,1218600000,None,None,12800000,231700000,None,3194300000,1125400000,510600000,None,None,107500000,2068900000,None,1504100000,None,None,1526800000,444800000,101500000,782300000,-78200000,353200000,1400000,33832548
2014-12-31,USD,3815700000,1185200000,68000000,68000000,643000000,227400000,2630500000,591000000,None,714700000,714700000,1198100000,None,800000,23700000,246200000,None,2991600000,1010400000,457500000,None,None,244000000,1981200000,None,1443200000,80300000,None,1523500000,293600000,141000000,824100000,-73400000,486900000,1400000,33733723
2015-12-31,USD,3448900000,1013600000,63400000,63400000,598500000,220800000,2435300000,527000000,None,119300000,119300000,306500000,None,None,17500000,300100000,None,2629400000,883600000,268500000,None,None,68900000,1745800000,None,1330400000,68900000,None,1413600000,534600000,128700000,819500000,-71600000,539500000,1400000,34009048
