fiscalDateEnding,reportedEPS
1996-12-31,0.97
1997-12-31,0.63
1998-12-31,0.5
1999-12-31,0.28
2000-12-31,0.69
2001-12-31,0.68
2002-12-31,0.64
2003-12-31,0.94
2004-12-31,1.38
2005-12-31,1.46
2006-12-31,2.44
2007-12-31,2.56
2008-12-31,3.9
2009-12-31,2.19
2010-12-31,3.01
2011-12-31,3.01
2012-12-31,2.11
2013-12-31,2.35
2014-12-31,3.22
2015-12-31,2.58
2016-12-31,2.17
2017-12-31,2.44
2018-12-31,3.5
2019-12-31,2.64
2020-12-31,3.59
2021-12-31,5.19
2022-12-31,7.84
2023-12-31,6.97
2024-12-31,4.72
2025-12-31,3.42
2026-03-31,0
