fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,60655000,None,None,None,None,17752000,20736000,None,-13401000,None,109238000,11745000,None,None,None,None,23741000,23741000,None,None,None,None,-48874000,None,36254000,None,None,76605000
2006-03-31,USD,111671000,None,None,None,None,16629000,20339000,None,-26893000,None,-59260000,-31066000,None,None,None,None,24011000,24011000,None,None,None,None,-58770000,None,44551000,None,None,96684000
2006-06-30,USD,133786000,None,None,None,None,17941000,14686000,None,-11826000,None,225070000,-72085000,None,None,None,None,23887000,23887000,None,None,None,None,-78285000,None,None,None,None,128982000
2006-09-30,USD,106968000,None,None,None,None,14798000,12313000,None,-43104000,None,None,-4515000,None,None,None,None,24160000,24160000,None,None,None,None,None,None,None,None,None,135922000
2006-12-31,USD,149640000,None,None,None,None,29049000,19494000,None,-25794000,None,-467598000,-23967000,None,None,None,None,23967000,23967000,None,None,None,None,-78285000,None,37047000,None,None,90049000
2007-03-31,USD,198608000,None,None,None,None,29305000,22834000,None,37223000,None,223805000,-680502000,None,None,None,None,23893000,23893000,None,None,None,None,None,None,None,None,None,154785000
2007-06-30,USD,155470000,None,None,None,None,36138000,29141000,None,40690000,None,-121308000,75757000,None,None,None,None,23037000,23037000,None,None,None,None,-44879000,None,62588000,None,None,147342000
2007-09-30,USD,205162000,None,None,None,None,24952000,14883000,None,39697000,None,204427000,-612498000,None,None,None,None,28459000,28459000,None,None,None,None,-683534000,None,28083000,None,None,88158000
2007-12-31,USD,126427000,None,None,None,None,28345000,22609000,None,17782000,None,29312000,-121340000,None,None,None,None,27151000,27151000,None,None,None,None,-126237000,None,None,None,None,83935000
2008-03-31,USD,148212000,None,None,None,None,26610000,10202000,None,29630000,None,49099000,-199416000,None,None,None,None,26557000,26557000,None,None,None,None,-179889000,None,None,None,None,110980000
2008-06-30,USD,188374000,None,None,None,None,46469000,9629000,None,13059000,None,-230339000,614316000,None,None,None,None,26354000,26354000,None,None,None,None,-121510000,None,78385000,None,None,76010000
2008-09-30,USD,81357000,None,None,None,None,42708000,10132000,None,-16739000,None,-257067000,-205995000,None,None,None,None,25840000,25840000,None,None,None,None,-177469000,None,34382000,None,None,19289000
2008-12-31,USD,-35600000,None,None,None,None,35646000,6967000,None,30322000,None,2925000,-53261000,None,None,None,None,25335000,25335000,None,None,None,None,-49046000,None,None,None,None,-434254000
2009-03-31,USD,76489000,None,None,None,None,31762000,3147000,None,53555000,None,-23670000,-26793000,None,None,None,None,25484000,25484000,None,None,None,None,None,None,22758000,None,None,-82827000
