fiscalDateEnding,reportedEPS
1996-12-31,0.08
1997-12-31,0.0829
1998-12-31,0.13
1999-12-31,0.16
2000-12-31,0.16
2001-12-31,0.11
2002-12-31,0.09
2003-12-31,0.08
2004-12-31,0.12
2005-12-31,0.15
2006-12-31,0.18
2007-12-31,0.24
2008-12-31,0.3
2009-12-31,0.29
2010-12-31,0.34
2011-12-31,0.38
2012-12-31,0.44
2013-12-31,0.48
2014-12-31,0.56
2015-12-31,0.6
2016-12-31,0.68
2017-12-31,0.82
2018-12-31,0.95
2019-12-31,0.94
2020-12-31,0.93
2021-12-31,1.25
2022-12-31,1.51
2023-12-31,1.51
2024-12-31,1.89
2025-12-31,3.39
2026-03-31,0
