date,dividend
2001-05-08,0.008889
2001-08-08,0.008889
2001-11-07,0.008889
2002-02-07,0.008889
2002-05-08,0.008889
2002-08-07,0.008889
2002-11-06,0.008889
2003-02-06,0.017778
2003-05-07,0.017778
2003-08-07,0.017778
2003-11-06,0.017778
2004-02-06,0.026667
2004-05-06,0.026667
2004-08-06,0.026667
2004-11-08,0.026667
2005-02-08,0.04
2005-05-06,0.04
2005-08-10,0.04
2005-11-08,0.04
2006-02-08,0.05
2006-05-05,0.05
2006-08-09,0.05
2006-11-08,0.05
2007-02-08,0.06
2007-05-09,0.06
2007-08-08,0.06
2007-11-07,0.06
2008-02-06,0.065
2008-05-07,0.065
2008-08-06,0.065
2008-11-06,0.065
2009-02-06,0.01
2012-02-08,0.02
2012-05-08,0.02
2012-08-08,0.02
2012-11-07,0.57
2013-02-06,0.03
2013-05-08,0.03
2013-08-07,0.03
2013-11-06,0.06
2014-02-06,0.03
2014-05-07,0.03
2014-08-06,0.03
2014-11-06,0.07
2015-02-06,0.04
2015-05-07,0.04
2015-08-06,0.04
2015-11-06,0.08
2016-02-08,0.06
2016-05-06,0.06
2016-08-08,0.06
2016-11-08,0.06
2017-02-08,0.07
2017-05-08,0.07
2017-08-08,0.07
2017-11-09,0.12
2018-02-08,0.1
2018-05-09,0.1
2018-08-09,0.1
2018-11-08,0.2
2019-02-08,0.12
2019-05-09,0.12
2019-08-08,0.12
2019-11-07,0.22
2020-02-07,0.12
2020-05-08,0.08
2020-08-07,0.08
2020-11-09,0.12
2021-02-09,0.1
2021-05-07,0.12
2021-08-09,0.12
2021-11-09,0.12
2022-02-09,0.12
2022-05-09,0.12
2022-08-09,0.12
2022-11-09,0.14
2023-02-09,0.14
2023-05-09,0.14
2023-08-09,0.14
2023-11-09,0.14
2024-02-08,0.14
2024-05-09,0.84
2024-08-09,0.14
2024-11-08,0.14
2025-02-10,0.14
2025-05-09,0.14
2025-08-11,0.14
2025-11-10,0.14
2026-02-10,0.14
