fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,6452000,None,None,None,None,752000,473000,None,5575000,None,-1661000,-2578000,None,None,None,None,1483000,1483000,None,None,None,None,-1113000,None,None,None,None,4185000
2006-03-31,USD,9096000,None,None,None,None,909000,430000,None,-1740000,None,-475000,-1873000,None,None,None,None,1864000,1864000,None,None,None,None,-275000,None,None,None,None,5776000
2006-06-30,USD,1322000,None,None,None,None,933000,556000,None,-5081000,None,491000,-1998000,None,None,None,None,1903000,1903000,None,None,None,None,-284000,None,None,None,None,6289000
2006-09-30,USD,9223000,None,None,None,None,-226000,428000,None,4755000,None,948000,-2646000,None,None,None,None,1868000,1868000,None,None,None,None,-778000,None,None,None,None,4562000
2006-12-31,USD,4356000,None,None,None,None,514000,253000,None,-634000,None,387000,-1977000,None,None,None,None,1996000,1996000,None,None,None,None,1337000,None,2000,None,None,3687000
2007-03-31,USD,6276000,None,None,None,None,524000,518000,None,-1810000,None,-232000,-4265000,None,None,None,None,2296000,2296000,None,None,None,None,-2392000,None,373000,None,None,3917000
2007-06-30,USD,2986000,None,None,None,None,492000,242000,None,-2714000,None,-38017000,-5279000,None,None,None,None,2256000,2256000,None,None,None,None,-3015000,None,None,None,None,5275000
2007-09-30,USD,3676000,None,None,None,None,487000,363000,None,1043000,None,-8700000,-4651000,None,None,None,None,2241000,2241000,None,None,None,None,-2433000,None,None,None,None,3229000
2007-12-31,USD,3493000,None,None,None,None,447000,140000,None,-122000,None,5558000,-12068000,None,None,None,None,2218000,2218000,None,None,None,None,-9978000,None,None,None,None,4002000
2008-03-31,USD,12028000,None,None,None,None,451000,129000,None,747000,None,-3853000,-3278000,None,None,None,None,2339000,2339000,None,None,None,None,-1558000,None,374000,None,None,4132000
2008-06-30,USD,6591000,None,None,None,None,441000,126000,None,5969000,None,-3330000,-2416000,None,None,None,None,2367000,2367000,None,None,None,None,-61000,None,-14000,None,None,3896000
2008-09-30,USD,-569000,None,None,None,None,408000,34000,None,1736000,None,-1007000,-2354000,None,None,None,None,2368000,2368000,None,None,None,None,None,None,None,None,None,684000
2008-12-31,USD,-4005000,None,None,None,None,394000,40000,None,2254000,None,5935000,-2353000,None,None,None,None,2368000,2368000,None,None,None,None,1619000,None,None,None,None,-1126000
2009-03-31,USD,4550000,None,None,None,None,400000,13000,None,3045000,None,854000,-599000,None,None,None,None,369000,369000,None,None,None,None,-500000,None,400000,None,None,-2486000
2009-06-30,USD,90000,None,None,None,None,341000,49000,None,6709000,None,1322000,158000,None,None,None,None,369000,369000,None,None,None,None,-37000,None,415000,None,None,-3835000
2009-09-30,USD,-7278000,None,None,None,None,315000,14000,None,-3374000,None,-1904000,12000,None,None,None,None,369000,369000,None,None,None,None,None,None,399000,None,None,-1608000
2009-12-31,USD,-6398000,None,None,None,None,298000,9000,None,-3414000,None,7998000,-8065000,None,None,None,None,368800,368800,None,None,None,None,537000,None,431000,None,None,-2764000
2010-03-31,USD,2185000,None,None,None,None,292000,11000,None,-3925000,None,1785000,-192000,None,None,None,None,None,None,None,None,None,None,-192000,None,436000,None,None,-80000
2010-06-30,USD,6221000,None,None,None,None,275000,57000,None,-2546000,None,-3565000,-46000,None,None,None,None,None,None,None,None,None,None,-52000,None,419000,None,None,2465000
2010-09-30,USD,3705000,None,None,None,None,260000,12000,None,3486000,None,-3613000,None,None,None,None,None,None,None,None,None,None,None,None,None,378000,None,None,1000000
2010-12-31,USD,-1232000,None,None,None,None,254000,111000,None,590000,None,1675000,39000,None,None,None,None,240,240,None,None,None,None,244000,None,309000,None,None,468000
2011-03-31,USD,3857000,None,None,None,None,249000,33000,None,416000,None,-6977000,-368000,None,None,None,None,None,None,None,None,None,None,-447000,None,346000,None,None,666000
2011-06-30,USD,585000,None,None,None,None,231000,20000,None,432000,None,-3234000,52000,None,None,None,None,0,0,None,None,None,None,0,None,372000,None,None,1229000
2011-09-30,USD,2146000,None,None,None,None,216000,89000,None,-2106000,None,-143000,-316000,None,None,None,None,0,0,None,None,None,None,0,None,372000,None,None,1200000
2011-12-31,USD,-3292000,None,None,None,None,193000,215000,None,-1767000,None,-1205000,-10085000,None,None,None,None,260,260,None,None,None,None,447000,None,206000,None,None,3636000
2012-03-31,USD,5828000,None,None,None,None,196000,82000,-1103000,-882000,None,977000,-979000,None,None,None,None,755000,755000,None,None,None,None,-451000,None,376000,5826000,None,1632000
2012-06-30,USD,-33000,None,None,None,None,196000,103000,146000,-3237000,None,-2688000,-1051000,None,None,None,None,755000,755000,None,None,None,None,-305000,None,379000,-3772000,None,2173000
2012-09-30,USD,4419000,None,None,None,None,190000,88000,-30000,630000,None,-156000,-698000,None,None,None,None,754000,754000,None,None,None,None,48000,None,380000,3565000,None,2110000
2012-12-31,USD,-2032000,None,None,None,None,186000,81000,1402000,237000,None,18678000,-21573000,None,None,None,None,21548000,21548000,None,None,None,None,-252000,None,360000,-4927000,None,1064000
2013-03-31,USD,6718000,None,None,None,None,186000,72000,-1344000,1642000,None,-428000,-1593000,None,None,None,None,1141000,1141000,None,None,None,None,-534000,None,415000,4697000,None,1449000
2013-06-30,USD,-1193000,None,None,None,None,185000,117000,-1251000,-2793000,None,646000,-1171000,None,None,None,None,1142000,1142000,None,None,None,None,-42000,None,429000,-1718000,None,1935000
2013-09-30,USD,4048000,None,None,None,None,174000,55000,417000,1723000,None,-1694000,-1127000,None,None,None,None,1140000,1140000,None,None,None,None,0,None,429000,1227000,None,2002000
2013-12-31,USD,307000,None,None,None,None,181000,277000,1951000,-1272000,None,1207000,-2254000,None,None,None,None,2282000,2282000,None,None,None,None,576000,None,429000,-740000,None,2142000
2014-03-31,USD,9331000,None,None,None,None,181000,102000,-979000,2311000,None,-4076000,-1706000,None,None,None,None,1145000,1145000,None,None,None,None,-845000,None,444000,3549000,None,1978000
2014-06-30,USD,-380000,None,None,None,None,178000,156000,-1371000,1371000,None,-3922000,-1908000,None,None,None,None,1146000,1146000,None,None,None,None,-776000,None,460000,-6210000,None,3013000
2014-09-30,USD,4197000,None,None,None,None,177000,87000,856000,604000,None,-223000,-1131000,None,None,None,None,1144000,1144000,None,None,None,None,0,None,468000,2843000,None,1882000
2014-12-31,USD,-3702000,None,None,None,None,176000,106000,1146000,-4246000,None,5274000,-2796000,None,None,None,None,2667000,2667000,None,None,None,None,-160000,None,382000,-1224000,None,2041000
2015-03-31,USD,5468000,None,None,None,None,174000,804000,-3037000,-1593000,None,1850000,-2215000,None,None,None,None,1532000,1532000,None,None,None,None,-868000,None,487000,5103000,None,2929000
2015-06-30,USD,6579000,None,None,None,None,201000,2152000,824000,276000,None,-3802000,-2640000,None,None,None,None,1531000,1531000,None,None,None,None,-1127000,None,497000,137000,None,4429000
2015-09-30,USD,671000,None,None,None,None,315000,648000,621000,-2170000,None,748000,-1620000,None,None,None,None,1525000,1525000,None,None,None,None,-113000,None,497000,-201000,None,3103000
2015-12-31,USD,3326000,None,None,None,None,323000,274000,2705000,-332000,None,-1285000,-3166000,None,None,None,None,3050000,3050000,None,None,None,None,-151000,None,512000,-1125000,None,3845000
2016-03-31,USD,9460000,None,None,None,None,331000,324000,-4959000,981000,None,-6394000,-2812000,None,None,None,None,2301000,2301000,None,None,None,None,-662000,None,1168000,254000,None,3921000
2016-06-30,USD,1318000,None,None,None,None,340000,339000,1398000,-2935000,None,-6822000,-2440000,None,None,None,None,2292000,2292000,None,None,None,None,-106000,None,487000,-7944000,None,4818000
2016-09-30,USD,2809000,None,None,None,None,351000,812000,-1223000,-3106000,None,4538000,-2461000,None,None,None,None,2307000,2307000,None,None,None,None,-179000,None,487000,4886000,None,4284000
2016-12-31,USD,2250000,None,None,None,None,360000,465000,4953000,-4790000,None,31253000,-36066000,None,None,None,None,2302000,2302000,None,None,None,None,-33790000,None,482000,-2563000,None,3722000
2017-03-31,USD,10050000,None,None,None,None,359000,318000,-7429000,3920000,None,-2183000,-3659000,None,None,None,None,2436000,2436000,None,None,None,None,-1223000,None,508000,4208000,None,5261000
2017-06-30,USD,7800000,None,None,None,None,371000,596000,3309000,-2653000,None,-7314000,-3479000,None,None,None,None,2456000,2456000,None,None,None,None,-1023000,None,853000,-2993000,None,6119000
2017-09-30,USD,571000,None,None,None,None,389000,613000,-2231000,-221000,None,3556000,-3909000,None,None,None,None,2440000,2440000,None,None,None,None,-1469000,None,874000,218000,None,4564000
2017-12-31,USD,11218000,None,None,None,None,407000,883000,4387000,3436000,None,-608000,-6978000,None,None,None,None,4172000,4172000,None,None,None,None,-2806000,None,447000,3632000,None,3356000
2018-03-31,USD,7510000,None,None,None,None,417000,309000,-4761000,-6034000,None,1135000,-6400000,None,None,None,None,3465000,3465000,None,None,None,None,-2935000,None,516000,2245000,None,7609000
2018-06-30,USD,10606000,None,None,None,None,432000,412000,-710000,-891000,None,-7304000,-3726000,None,None,None,None,3455000,3455000,None,None,None,None,-271000,None,528000,-424000,None,8990000
2018-09-30,USD,69000,None,None,None,None,481000,1191000,1118000,-4940000,None,954000,-4382000,None,None,None,None,3452000,3452000,None,None,None,None,-930000,None,528000,-3359000,None,7161000
2018-12-31,USD,4590000,None,None,None,None,490000,242000,3532000,3101000,None,8275000,-10266000,None,None,None,None,6880000,6880000,None,None,None,None,-3386000,None,517000,2599000,None,4728000
2019-03-31,USD,12044000,None,None,None,None,505000,1108000,-6022000,-1054000,None,6571000,-9013000,None,None,None,None,4117000,4117000,None,None,None,None,-4896000,None,538000,9602000,None,7469000
2019-06-30,USD,319000,None,None,None,None,522000,611000,-4858000,-3080000,None,-611000,-5088000,None,None,None,None,4092000,4092000,None,None,None,None,-996000,None,544000,-5380000,None,9373000
2019-09-30,USD,15711000,None,None,None,None,529000,294000,-412000,5891000,None,-294000,-5354000,None,None,None,None,4083000,4083000,None,None,None,None,-1271000,None,544000,10063000,None,7855000
2019-12-31,USD,5843000,None,None,None,None,534000,321000,8557000,3460000,None,-321000,-8748000,None,None,None,None,7464000,7464000,None,None,None,None,-1284000,None,497000,-3226000,None,3542000
2020-03-31,USD,6054000,None,None,None,None,536000,665000,-2563000,-4393000,None,-665000,-5129000,None,None,None,None,4074000,4074000,None,None,None,None,-1055000,None,576000,260000,None,4208000
2020-06-30,USD,5641000,None,None,None,None,537000,366000,-398000,2756000,None,-366000,-2725000,None,None,None,None,2696000,2696000,None,None,None,None,-29000,None,581000,2550000,None,1707000
2020-09-30,USD,10940000,None,None,None,None,436000,427000,1051000,300000,None,-393000,-4147000,None,None,None,None,2716000,2716000,None,None,None,None,-1431000,None,1500000,6400000,None,6535000
2020-12-31,USD,7239000,None,None,None,None,445000,641000,3811000,580000,None,-641000,-4039000,None,None,None,None,4064000,4064000,None,None,None,None,25000,None,445000,2559000,None,6994000
2021-03-31,USD,8127000,None,None,None,None,447000,236000,-3021000,-3620000,None,-236000,-4448000,None,None,None,None,3398000,3398000,None,None,None,None,-1050000,None,553000,3443000,None,8097000
2021-06-30,USD,-2024000,None,None,None,None,450000,305000,-214000,3112000,None,-305000,-4078000,None,None,None,None,4077000,4077000,None,None,None,None,-1000,None,571000,-6407000,None,5794000
2021-09-30,USD,-14724000,None,None,None,None,448000,179000,-2288000,-33929000,None,-179000,-4076000,None,None,None,None,4076000,4076000,None,None,None,None,-1051000,None,572000,-18979000,None,6687000
2021-12-31,USD,9078000,None,None,None,None,471000,528000,6967000,3486000,None,-528000,-4078000,None,None,None,None,4078000,4078000,None,None,None,None,-1051000,None,593000,4472000,None,8448000
2022-03-31,USD,4519000,None,None,None,None,472000,202000,-5302000,-4918000,None,-202000,-4797000,None,None,None,None,4095000,4095000,None,None,None,None,-702000,None,610000,-480000,None,7063000
2022-06-30,USD,12638000,None,None,None,None,464000,596000,-780000,-92000,None,-596000,-4096000,None,None,None,None,4096000,4096000,None,None,None,None,-702000,None,820000,7946000,None,9955000
2022-09-30,USD,9971000,None,None,None,None,480000,575000,-2148000,-4541000,None,-575000,-4104000,None,None,None,None,4104000,4104000,None,None,None,None,-702000,None,678000,5292000,None,11472000
2022-12-31,USD,22220000,None,None,None,None,489000,1127000,None,9797000,None,-2500000,-4782000,None,None,None,None,4782000,4782000,None,None,None,None,702000,None,599000,None,None,11857000
2023-03-31,USD,26946000,None,None,None,None,523000,1789000,-5580000,6176000,None,-1789000,-5727000,None,None,None,None,4817000,4817000,None,None,None,None,-910000,None,777000,19430000,None,11549000
2023-06-30,USD,13839000,None,None,None,None,617000,5405000,-1434000,5343000,None,-5405000,-4820000,None,None,None,None,4820000,4820000,None,None,None,None,-910000,None,1233000,3614000,None,14321000
2023-09-30,USD,-607000,None,None,None,None,610000,1211000,None,-8288000,None,-7276000,-4821000,None,None,None,None,4821000,4821000,None,None,None,None,-910000,None,834000,None,None,10403000
2023-12-31,USD,16668000,None,None,None,None,666000,1769000,None,8173000,None,-595000,-4826000,None,None,None,None,4826000,4826000,None,None,None,None,910000,None,867000,None,None,5422000
2024-03-31,USD,15915000,None,None,None,None,682000,883000,None,6401000,None,-883000,-5759000,None,None,None,None,4852000,4852000,None,None,None,None,-907000,None,956000,None,None,4597000
2024-06-30,USD,3822000,None,None,None,None,702000,778000,None,2130000,None,-778000,-29138000,None,None,None,None,29138000,29138000,None,None,None,None,0,None,1427000,None,None,5585000
2024-09-30,USD,5145000,None,None,None,None,704000,1913000,None,481000,None,-1862000,-4881000,None,None,None,None,4855000,4855000,None,None,None,None,-26000,None,1012000,None,None,3404000
2024-12-31,USD,4644000,None,None,None,None,698000,1022000,None,2639000,None,-910000,-4888000,None,None,None,None,4888000,4888000,None,None,None,None,933000,None,833000,None,None,4267000
2025-03-31,USD,10769000,None,None,None,None,789000,96000,None,-2904000,None,-96000,-5949000,None,None,None,None,4894000,4894000,None,None,None,None,-1055000,None,1141000,None,None,2206000
2025-06-30,USD,-1604000,None,None,None,None,787000,427000,None,1679000,None,-427000,-4901000,None,None,None,None,4901000,4901000,None,None,None,None,-1055000,None,1569000,None,None,4162000
2025-09-30,USD,2577000,None,None,None,None,785000,445000,None,-10278000,None,-445000,-4900000,None,None,None,None,4900000,4900000,None,None,None,None,-1055000,None,1275000,None,None,2650000
2025-12-31,USD,4722000,None,None,None,None,777000,573000,None,6772000,None,-3713000,-4900000,None,None,None,None,4900000,4900000,None,None,None,None,1055000,None,1244000,None,None,2365000
