fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,16615000,None,None,None,None,8608000,1040000,None,4843000,None,-8240000,-4054000,None,None,None,None,None,None,None,None,None,None,None,None,24000,None,None,1866000
2006-03-31,USD,-1675000,None,None,None,None,None,1089000,None,None,None,13334000,1250000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,776000
2006-06-30,USD,1935000,None,None,None,None,None,769000,None,None,None,27191000,-565000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,480000
2006-09-30,USD,17575000,None,None,None,None,118000,3179000,None,None,None,-26820000,-53868000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,7517000
2006-12-31,USD,19858000,None,None,None,None,13289000,2586000,None,-11675000,None,-1406000,-11202000,None,None,None,None,None,None,None,None,None,None,None,None,1474000,None,None,9708000
2007-03-31,USD,451000,None,None,None,None,None,2357000,None,None,None,-4530000,7183000,None,None,None,None,10003000,10003000,None,None,None,None,-6000,None,None,None,None,3881000
2007-06-30,USD,-6807000,None,None,None,None,None,5888000,None,None,None,-6445000,-806000,None,None,None,None,None,None,None,None,None,None,-86000,None,None,None,None,4965000
2007-09-30,USD,-3797000,None,None,None,None,None,5107000,None,None,None,-5515000,4509000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8664000
2007-12-31,USD,38362000,None,None,None,None,12628000,2727000,None,-26217000,None,-4045000,-1784000,None,None,None,None,7942000,7942000,None,None,None,None,92000,None,2161000,None,None,14019000
2008-03-31,USD,22333000,None,None,None,None,None,13402000,None,None,None,-440588000,355935000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-685000
2008-06-30,USD,-4230000,None,None,None,None,None,13664000,None,None,None,412627000,-573420000,None,None,None,None,385963000,385963000,None,None,None,None,None,None,None,None,None,21686000
2008-09-30,USD,899000,None,None,None,None,7800000,12727000,None,-28700000,None,-12990000,-18407000,None,None,None,None,385963000,385963000,None,None,None,None,None,None,1300000,None,None,17840000
2008-12-31,USD,87898000,None,None,None,None,7608000,7607000,None,43591000,None,-6749000,792000,None,None,None,None,16000,16000,None,None,None,None,3700000,None,4500000,None,None,26059000
2009-03-31,USD,13100000,None,None,None,None,6800000,3900000,None,-16900000,None,-4800000,-17600000,None,None,None,None,16000,16000,None,None,None,None,None,None,1800000,None,None,8600000
2009-06-30,USD,38200000,None,None,None,None,7000000,3200000,None,12400000,None,-3900000,-34000000,None,None,None,None,None,None,None,None,None,None,None,None,1500000,None,None,12700000
2009-09-30,USD,16000000,None,None,None,None,7100000,1800000,None,12200000,None,-2500000,-19400000,None,None,None,None,None,None,None,None,None,None,None,None,1500000,None,None,16400000
2009-12-31,USD,82500000,None,None,None,None,8800000,7400000,None,14000000,None,-7000000,-13100000,None,None,None,None,None,None,None,None,None,None,None,None,1500000,None,None,43300000
2010-03-31,USD,5500000,None,None,None,None,7500000,5400000,None,-26000000,None,-5400000,-4300000,None,None,None,None,None,None,None,None,None,None,None,None,1600000,None,None,16000000
2010-06-30,USD,47600000,None,None,None,None,7200000,5300000,None,-11600000,None,-43100000,-4600000,None,None,None,None,None,None,None,None,None,None,None,None,1700000,None,None,22900000
2010-09-30,USD,9600000,None,None,None,None,9100000,9800000,None,-17900000,None,-9800000,-5600000,None,None,None,None,None,None,None,None,None,None,None,None,1700000,None,None,27900000
2010-12-31,USD,93400000,None,None,None,None,12300000,11400000,None,-12500000,None,-240700000,182800000,None,None,None,None,None,None,None,None,None,None,None,None,1900000,None,None,30000000
2011-03-31,USD,-29400000,None,None,None,None,3900000,9900000,-10200000,-44200000,None,-10100000,-4100000,None,None,None,None,0,0,None,None,None,None,2500000,None,1800000,-37100000,6500000,11700000
2011-06-30,USD,3800000,None,None,None,None,700000,21300000,-18200000,-37800000,None,-22400000,-9900000,None,None,None,None,400000,400000,None,None,None,None,500000,None,2000000,-23500000,5000000,22600000
2011-09-30,USD,21200000,None,None,None,None,800000,7200000,-10100000,-32600000,None,-7200000,24500000,None,None,None,None,0,0,None,None,None,None,100000,None,2000000,26000000,-12500000,20100000
2011-12-31,USD,92100000,None,None,None,None,13600000,16000000,-14300000,2900000,None,-29000000,-7200000,None,None,None,None,0,0,None,None,None,None,200000,None,2100000,50200000,-5700000,39600000
2012-03-31,USD,4800000,None,None,None,None,13600000,10800000,28900000,-52500000,None,-32500000,14800000,None,None,None,None,0,0,None,None,None,None,1800000,None,1900000,-16500000,-3600000,15100000
2012-06-30,USD,37100000,None,None,None,None,15000000,19600000,7700000,-6100000,None,-17900000,2700000,None,None,None,None,600000,600000,None,None,None,None,1600000,None,1900000,10800000,-11100000,9900000
2012-09-30,USD,300000,None,None,None,None,13900000,19400000,-11400000,-14300000,None,-15300000,15700000,None,None,None,None,0,0,None,None,None,None,200000,None,2100000,1800000,1100000,39900000
2012-12-31,USD,90900000,None,None,None,None,16600000,23000000,-23600000,23400000,None,-27500000,1200000,None,None,None,None,0,0,None,None,None,None,300000,None,1900000,68500000,3900000,13300000
2013-03-31,USD,-18200000,None,None,None,None,15200000,14600000,8700000,-37000000,None,-14300000,300000,None,None,None,None,0,0,None,None,None,None,4100000,None,1800000,-41200000,-9000000,5700000
2013-06-30,USD,-6700000,None,None,None,None,15000000,16500000,-29600000,15100000,None,-17800000,2400000,None,None,None,None,0,0,None,None,None,None,400000,None,1400000,-18500000,3600000,23300000
2013-09-30,USD,38500000,None,None,None,None,15200000,10200000,11200000,-13000000,None,-19500000,22100000,None,None,None,None,600000,600000,None,None,None,None,2900000,None,1600000,55900000,14800000,16900000
2013-12-31,USD,131400000,None,None,None,None,15900000,9000000,-9600000,40600000,None,-8400000,1700000,None,None,None,None,0,0,None,None,None,None,-200000,None,1800000,131900000,7200000,35900000
2014-03-31,USD,18500000,None,None,None,None,15200000,9200000,12800000,-37900000,None,-7900000,2500000,None,None,None,None,0,0,None,None,None,None,3000000,None,2000000,15300000,2200000,10000000
2014-06-30,USD,13000000,None,None,None,None,14800000,7600000,16100000,-400000,None,-74900000,700000,None,None,None,None,1100000,1100000,None,None,None,None,1800000,None,3000000,-64200000,-3000000,16800000
2014-09-30,USD,13500000,None,None,None,None,17600000,9900000,-7400000,-8500000,None,-52900000,3000000,None,None,None,None,0,0,None,None,None,None,2500000,None,2100000,-60600000,-24200000,6300000
