fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
1999-09-30,1999-09-30,0.0465,None,0,None,pre-market
2000-03-31,2000-03-31,0.0715,None,0,None,pre-market
2005-03-31,2005-04-26,0.0894,None,0,None,pre-market
2005-06-30,2005-08-02,0.1761,None,0,None,pre-market
2005-09-30,2005-10-27,0.094,None,0,None,pre-market
2005-12-31,2006-02-07,-0.0118,None,0,None,pre-market
2006-03-31,2006-04-26,0.1328,None,0,None,pre-market
2006-06-30,2006-07-27,0.1456,None,0,None,pre-market
2006-09-30,2006-10-25,0.126,None,0,None,pre-market
2006-12-31,2007-02-13,0.3827,None,0,None,pre-market
2007-03-31,2007-04-26,0.3784,None,0,None,pre-market
2007-06-30,2007-08-02,0.2082,None,0,None,pre-market
2007-09-30,2007-11-08,0.2078,None,0,None,pre-market
2007-12-31,2008-02-05,0.43,0.45,-0.02,-4.4444,pre-market
2008-03-31,2008-04-24,0.39,0.39,0,0,pre-market
2008-06-30,2008-07-24,0.41,0.4,0.01,2.5,pre-market
2008-09-30,2008-10-29,0.33,0.34,-0.01,-2.9412,pre-market
2008-12-31,2009-01-30,0.08,0.17,-0.09,-52.9412,pre-market
2009-03-31,2009-04-23,0.08,0.14,-0.06,-42.8571,pre-market
2009-06-30,2009-07-27,0.18,0.16,0.02,12.5,pre-market
2009-09-30,2009-10-20,0.24,0.24,0,0,pre-market
2009-12-31,2010-01-28,0.25,0.28,-0.03,-10.7143,pre-market
2010-03-31,2010-04-28,0.27,0.26,0.01,3.8462,pre-market
2010-06-30,2010-07-27,0.27,0.27,0,0,pre-market
2010-09-30,2010-10-25,0.39,0.35,0.04,11.4286,pre-market
2010-12-31,2011-01-27,0.44,0.4,0.04,10,pre-market
2011-03-31,2011-04-27,0.41,0.42,-0.01,-2.381,pre-market
2011-06-30,2011-07-26,0.44,0.43,0.01,2.3256,pre-market
2011-09-30,2011-10-24,0.42,0.4,0.02,5,pre-market
2011-12-31,2012-01-26,0.42,0.4,0.02,5,pre-market
2012-03-31,2012-04-26,0.44,0.44,0,0,pre-market
2012-06-30,2012-07-26,0.41,0.43,-0.02,-4.6512,pre-market
2012-09-30,2012-11-01,0.42,0.45,-0.03,-6.6667,pre-market
2012-12-31,2013-01-31,0.45,0.47,-0.02,-4.2553,pre-market
2013-03-31,2013-04-30,0.52,0.47,0.05,10.6383,pre-market
2013-06-30,2013-07-31,0.5,0.51,-0.01,-1.9608,pre-market
2013-09-30,2013-10-31,0.55,0.52,0.03,5.7692,pre-market
2013-12-31,2014-01-30,0.58,0.57,0.01,1.7544,pre-market
2014-03-31,2014-05-01,0.6,0.55,0.05,9.0909,pre-market
2014-06-30,2014-07-31,0.65,0.59,0.06,10.1695,pre-market
2014-09-30,2014-10-30,0.64,0.62,0.02,3.2258,pre-market
2014-12-31,2015-01-29,0.63,0.62,0.01,1.6129,pre-market
2015-03-31,2015-04-30,0.63,0.6,0.03,5,pre-market
2015-06-30,2015-07-30,0.63,0.62,0.01,1.6129,pre-market
2015-09-30,2015-10-29,0.61,0.62,-0.01,-1.6129,pre-market
2015-12-31,2016-01-28,0.58,0.6,-0.02,-3.3333,pre-market
2016-03-31,2016-04-28,0.49,0.54,-0.05,-9.2593,pre-market
2016-06-30,2016-07-28,0.56,0.54,0.02,3.7037,pre-market
2016-09-30,2016-10-27,0.6,0.61,-0.01,-1.6393,pre-market
2016-12-31,2017-01-26,0.59,0.58,0.01,1.7241,pre-market
