fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,506700000,None,None,None,None,216100000,37900000,None,None,None,-284300000,-183900000,None,None,None,None,143600000,143600000,None,None,None,None,-155900000,None,None,None,None,490100000
2007-12-31,USD,918100000,None,None,None,None,64100000,36700000,None,None,None,-46400000,-740800000,None,None,None,None,155000000,155000000,None,None,None,None,-716000000,None,None,None,None,673600000
2008-12-31,USD,525500000,None,None,None,None,47600000,84100000,None,None,None,-68600000,-666400000,None,None,None,None,207100000,207100000,None,None,None,None,-313400000,None,97700000,None,None,481700000
2009-12-31,USD,362700000,None,None,None,None,77600000,39500000,-468400000,0,None,-102400000,-100700000,None,None,None,None,168900000,168900000,None,None,None,None,80000000,None,90800000,159600000,17200000,209300000
2010-12-31,USD,379200000,None,None,None,None,96700000,89600000,-223300000,0,None,-337800000,-65900000,None,None,None,None,197900000,197900000,None,None,None,None,-192200000,None,117800000,-24500000,3000000,636800000
2011-12-31,USD,964800000,None,None,None,None,117400000,107000000,213400000,0,None,348100000,-1322100000,None,None,None,None,220900000,220900000,None,None,None,None,-436500000,None,115100000,-9200000,-3900000,622000000
2012-12-31,USD,819300000,None,None,None,None,95000000,99300000,113800000,0,None,-82400000,-645900000,None,None,None,None,289000000,289000000,None,None,None,None,-265000000,None,136400000,91000000,17100000,587300000
2013-12-31,USD,780200000,None,None,None,None,88400000,88200000,-593100000,0,None,-239900000,-59300000,None,None,None,None,379700000,379700000,None,None,None,None,-470500000,None,133100000,481000000,14700000,982800000
2014-12-31,USD,1200400000,None,None,None,None,89400000,133200000,-265800000,0,None,-1827200000,862500000,None,None,None,None,424000000,424000000,None,None,None,None,-269600000,None,138000000,183000000,-52700000,1001100000
2015-12-31,USD,1128400000,None,None,None,None,93600000,124500000,-4489900000,0,None,-664800000,23300000,None,None,None,None,454500000,454500000,None,None,None,None,-623700000,None,150300000,337200000,-74800000,968100000
2016-12-31,USD,654000000,None,None,None,None,101200000,147700000,-3392200000,0,None,-1005900000,470100000,None,None,None,None,460400000,460400000,None,None,None,None,-535000000,None,159700000,-523400000,-132200000,868300000
2017-12-31,USD,1157800000,None,None,None,None,116800000,111700000,-3419400000,0,None,-974400000,169000000,None,None,None,None,471600000,471600000,None,None,None,None,-63800000,None,175300000,678400000,99800000,1161000000
2018-12-31,USD,828800000,None,None,None,None,142100000,102500000,944400000,None,None,-2898700000,1540000000,None,None,None,None,490600000,490600000,None,None,None,None,-51800000,None,172400000,-573700000,-43800000,883100000
2019-12-31,USD,1116600000,None,None,None,None,177600000,124300000,934300000,-185400000,None,-1432800000,201300000,None,None,None,None,652700000,652700000,None,None,None,None,-469800000,None,207500000,-89800000,17700000,737800000
2020-12-31,USD,1230300000,None,None,None,None,203500000,115000000,3744400000,-214900000,None,-865100000,-285900000,None,None,None,None,594200000,594200000,None,None,None,None,-47100000,None,188500000,106800000,27500000,807500000
2021-12-31,USD,1078100000,None,None,None,None,205300000,108800000,5581200000,327800000,None,-847900000,117300000,None,None,None,None,544500000,544500000,None,None,None,None,-60900000,None,140100000,315300000,-32200000,1969400000
2022-12-31,USD,696200000,None,None,None,None,195300000,192900000,912800000,386800000,None,-368600000,-966900000,None,None,None,None,571600000,571600000,None,None,None,None,-244700000,None,106200000,-639300000,None,925500000
2023-12-31,USD,1300800000,None,None,None,None,182800000,164300000,None,-18600000,None,-244300000,-585400000,None,None,None,None,594700000,594700000,None,None,None,None,-187500000,None,114600000,None,None,-96900000
2024-12-31,USD,1190000000,None,None,None,None,179600000,69100000,None,None,None,68400000,-1661600000,None,None,None,None,608300000,608300000,None,None,None,None,-79300000,None,104600000,None,None,752400000
2025-12-31,USD,1525300000,None,None,None,None,155900000,84300000,None,None,None,-974400000,-149500000,None,None,None,None,581900000,581900000,None,None,None,None,-1863600000,None,80000000,None,None,-281700000
