fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,814300000,6621500000,5807200000,5807200000,510400000,None,22500000,303900000,None,None,None,None,None,None,None,252600000,461600000,131600000,None,None,None,581300000,833900000,329600000
2007-12-31,USD,995200000,7475300000,6480100000,6480100000,644100000,None,27400000,351100000,None,None,None,149400000,None,None,None,281000000,377400000,95700000,None,None,None,513900000,794900000,281300000
2008-12-31,USD,956600000,7561500000,6604900000,6604900000,635500000,None,32900000,321100000,None,None,None,137700000,None,None,None,297400000,467300000,147400000,None,None,None,590500000,887900000,319500000
2009-12-31,USD,1111200000,7345300000,6234100000,6234100000,757100000,None,25600000,354100000,None,None,None,117200000,None,None,None,285200000,551200000,159800000,None,None,None,646500000,931700000,387900000
2010-12-31,USD,1141800000,7636700000,6494900000,6494900000,762800000,None,22200000,379000000,None,None,None,149400000,None,None,None,265500000,724400000,175800000,None,None,None,759700000,1025200000,468000000
2011-12-31,USD,1195400000,8567900000,7372500000,7372500000,793500000,None,22300000,401900000,None,None,None,177100000,None,None,None,301100000,669900000,201300000,None,None,None,838200000,1139300000,444000000
2012-12-31,USD,1378100000,8788700000,7410600000,7410600000,962600000,None,26800000,415500000,None,None,None,179800000,None,None,None,282900000,594300000,172200000,None,None,None,790000000,1072900000,396300000
2013-12-31,USD,1347100000,8497900000,7150800000,7150800000,900300000,None,31200000,446800000,None,None,None,183800000,None,None,None,299900000,584200000,149600000,None,None,None,793000000,1092900000,406800000
2014-12-31,USD,1466200000,8599200000,7133000000,7133000000,975700000,None,26600000,490500000,None,None,None,160000000,None,None,None,280900000,647900000,150000000,None,None,None,838200000,1119100000,470000000
2015-12-31,USD,1296900000,7990400000,6693500000,6693500000,821300000,None,26000000,475600000,None,None,None,143000000,None,None,None,285500000,349900000,47000000,None,None,None,573500000,859000000,281000000
2016-12-31,USD,1350000000,9062000000,7712000000,7712000000,691000000,None,28000000,659000000,None,None,None,229000000,None,None,None,453000000,140000000,-126000000,None,None,None,442000000,895000000,263000000
2017-12-31,USD,1530000000,10994000000,9464000000,9464000000,1184000000,None,27000000,346000000,None,None,None,285000000,None,None,None,729000000,545000000,165000000,None,None,None,815000000,1544000000,374000000
2018-12-31,USD,1572000000,11633000000,10061000000,10061000000,923000000,478000000,32000000,649000000,None,-302000000,None,301000000,None,None,None,702000000,638000000,185000000,None,453000000,None,948000000,1650000000,454000000
2019-12-31,USD,1662000000,11456000000,9794000000,9794000000,1002000000,417000000,44000000,660000000,None,-324000000,None,317000000,None,None,None,678000000,607000000,71000000,None,536000000,None,937000000,1615000000,566000000
2020-12-31,USD,1880000000,11758000000,9878000000,9878000000,1305000000,525000000,47000000,575000000,None,-316000000,None,275000000,None,None,None,668000000,681000000,99000000,None,582000000,None,954000000,1622000000,585000000
2021-12-31,USD,2032000000,13932000000,11900000000,11900000000,1232000000,593000000,56000000,800000000,None,-283000000,None,270000000,None,26000000,None,700000000,1034000000,156000000,None,878000000,None,1276000000,1976000000,878000000
2022-12-31,USD,2583000000,15349000000,12766000000,12766000000,1267000000,626000000,55000000,1298000000,None,-330000000,14000000,312000000,None,7000000,None,672000000,884000000,159000000,None,569000000,None,1209000000,1881000000,719000000
2023-12-31,USD,2670000000,14029000000,11359000000,11359000000,1426000000,548000000,55000000,1377000000,None,-462000000,36000000,459000000,None,None,None,686000000,814000000,123000000,None,484000000,None,1273000000,1959000000,707000000
2024-12-31,USD,2441000000,11795000000,9354000000,9354000000,1183000000,647000000,None,647000000,None,-225000000,68000000,293000000,None,None,None,620000000,535000000,133000000,None,424000000,None,839000000,1459000000,4008000000
2025-12-31,USD,1956000000,13161000000,11205000000,11205000000,1390000000,566000000,None,566000000,None,-284000000,30000000,314000000,None,None,None,622000000,1155000000,240000000,None,915000000,None,1469000000,2091000000,912000000
