fiscalDateEnding,reportedEPS
1996-12-31,0.44
1997-12-31,0.54
1998-12-31,0.51
1999-12-31,0.64
2000-12-31,0.63
2001-12-31,0.41
2002-12-31,0.7
2003-12-31,0.81
2004-12-31,0.97
2005-12-31,1.07
2006-12-31,1.01
2007-12-31,1.26
2008-12-31,0.6377
2009-12-31,0.21
2010-12-31,1.53
2011-12-31,2.23
2012-12-31,2.5
2013-12-31,2.89
2014-12-31,3.26
2015-12-31,3.01
2016-12-31,3.27
2017-12-31,3.89
2018-12-31,4.49
2019-12-31,4.13
2020-12-31,2.69
2021-12-31,4.15
2022-12-31,4.6
2023-12-31,4.32
2024-12-31,1.46
2025-12-31,4.91
