fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2023-09-30,USD,2750513,14397648,11647135,11647135,1316879,1272670,None,1433634,None,-1917900,None,1914406,None,None,None,157470,-597527,None,None,-597527,None,1316879,1474349,-597527
2023-12-31,USD,-3393870,11591643,14985513,14985513,-3280440,194295,None,-113430,None,-1808503,None,1817991,None,None,None,272132,-5074810,-187862,None,-4886948,None,-3256819,-2984687,-4886948
2024-03-31,USD,569449,10952330,10382881,10382881,-1039907,1283939,199398,1609356,None,-1418590,None,1308445,None,None,None,186486,-2462545,None,None,-2462545,None,-1154100,-967614,-2462545
2024-06-30,USD,-485589,3375244,3860833,3860833,-1458440,956887,None,972851,None,-2120313,None,2105821,None,None,None,217563,-3562478,None,None,-3562478,None,-1456657,-1239094,-3562478
2024-09-30,USD,314230,4846795,4532565,4532565,-1185152,1267796,None,1499382,None,-1331955,None,1320115,None,None,None,219746,-4445260,None,None,-4445260,None,-3125145,-2905399,-4445260
2024-12-31,USD,-2160008,4189819,6349827,6349827,-3841167,1395105,None,1681159,None,-1749078,None,1742849,None,None,None,242717,-4204018,None,None,-4204018,None,-2461169,-2218452,-4204018
2025-03-31,USD,-726092,6332967,7059059,7059059,-2663577,1568887,340996,1937485,None,-919778,None,919778,None,None,None,266133,-3333694,None,None,-3333694,None,-2432133,-2166000,-3333694
2025-06-30,USD,-116968,4541472,4658440,4658440,-1740580,1619196,None,1623612,None,-320209,None,318708,None,None,None,340163,-2208650,None,None,-2208650,None,-1889942,-1549779,-2208650
2025-09-30,USD,-1085409,1336963,2422372,2422372,-2552801,1499470,None,1467392,None,-1070337,None,1059148,None,None,None,348608,-3790684,None,None,-3790684,None,-2731536,-2382928,-3790684
2025-12-31,USD,-1207029,279687,1486716,1486716,-2287751,1080722,340996,1080722,None,-918057,None,918057,None,None,None,318423,-2865371,None,None,-2865371,None,-2287751,-1969328,-2865371
