fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
1996-03-31,1996-04-25,-0.32,-0.23,-0.09,-39.1304,pre-market
1996-06-30,1996-07-26,0.09,-0.1,0.19,190,pre-market
1996-12-31,1997-03-07,-0.01,-0.12,0.11,91.6667,pre-market
1997-03-31,1997-04-29,0.12,0.09,0.03,33.3333,pre-market
1997-06-30,1997-07-17,0.24,0.18,0.06,33.3333,pre-market
1997-09-30,1997-10-23,0.22,0.17,0.05,29.4118,pre-market
1997-12-31,1998-03-09,0.24,0.24,0,0,pre-market
1998-03-31,1998-04-27,0.33,0.28,0.05,17.8571,pre-market
1998-06-30,1998-07-28,0.46,0.42,0.04,9.5238,pre-market
1998-09-30,1998-10-29,0.44,0.38,0.06,15.7895,pre-market
1998-12-31,1999-03-02,0.41,0.4,0.01,2.5,pre-market
1999-03-31,1999-04-27,0.63,0.46,0.17,36.9565,pre-market
1999-06-30,1999-07-27,0.65,0.62,0.03,4.8387,pre-market
1999-09-30,1999-10-28,0.54,0.5,0.04,8,pre-market
1999-12-31,2000-02-25,0.35,0.52,-0.17,-32.6923,pre-market
2000-03-31,2000-04-26,0.36,0.33,0.03,9.0909,pre-market
2000-06-30,2000-07-27,0.47,0.47,0,0,pre-market
2000-09-30,2000-10-26,0.32,0.5,-0.18,-36,pre-market
2000-12-31,2001-02-20,0.28,0.33,-0.05,-15.1515,pre-market
2001-03-31,2001-04-26,0.23,0.25,-0.02,-8,pre-market
2001-06-30,2001-07-26,0.26,0.26,0,0,pre-market
2001-09-30,2001-10-24,0.16,0.21,-0.05,-23.8095,pre-market
2001-12-31,2002-02-21,0.07,0.07,0,0,pre-market
2002-03-31,2002-04-23,0.09,0.08,0.01,12.5,pre-market
2002-06-30,2002-07-25,0.24,0.21,0.03,14.2857,pre-market
2002-09-30,2002-10-24,0.16,0.19,-0.03,-15.7895,pre-market
2002-12-31,2003-02-20,0.06,0.06,0,0,pre-market
2003-03-31,2003-04-23,0.16,0.11,0.05,45.4545,pre-market
2003-06-30,2003-07-23,0.25,0.24,0.01,4.1667,pre-market
2003-09-30,2003-10-22,0.17,0.16,0.01,6.25,pre-market
2003-12-31,2004-02-18,0.14,0.11,0.03,27.2727,pre-market
2004-03-31,2004-04-21,0.17,0.18,-0.01,-5.5556,pre-market
