fiscalDateEnding,reportedEPS
1996-12-31,1.21
1997-12-31,1.3
1998-12-31,1.44
1999-12-31,1.62
2000-12-31,1.44
2001-12-31,1.31
2002-12-31,1.67
2003-12-31,1.52
2004-12-31,1.53
2005-12-31,1.21
2006-12-31,1.43
2007-12-31,1.65
2008-12-31,1.89
2009-12-31,1.78
2010-12-31,2.17
2011-12-31,2.41
2012-12-31,2.58
2013-12-31,2.71
2014-12-31,3.01
2015-12-31,3.04
2016-12-31,3.22
2017-12-31,3.42
2018-12-31,3.55
2019-12-31,2.96
2020-12-31,2.8
2021-12-31,3.14
2022-12-31,3.34
2023-12-31,2.87
2024-12-31,3.01
2025-12-31,3.48
2026-03-31,1.04
