fiscalDateEnding,reportedEPS
1996-12-31,0.84
1997-12-31,1.34
1998-12-31,1.55
1999-12-31,1.76
2000-12-31,2.09
2001-12-31,2.12
2002-12-31,2.02
2003-12-31,1.95
2004-12-31,2.31
2005-12-31,2.65
2006-12-31,3.08
2007-12-31,3.66
2008-12-31,4.84
2009-12-31,3.15
2010-12-31,2.65
2011-12-31,2.72
2012-12-31,2.87
2013-12-31,3.08
2014-12-31,3.4
2015-12-31,3.9
2016-12-31,4.33
2017-12-31,4.84
2018-12-31,6.56
2019-12-31,6.86
2020-12-31,5.59
2021-12-31,7.13
2022-12-31,7.09
2023-12-31,6.02
2024-12-31,9.78
2025-12-31,8.74
2026-03-31,2.71
