fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-06-30,USD,19796260,50891637,31095377,31095377,9732389,10063871,320000,10063871,None,None,None,0,None,None,None,955166,10243354,4021163,None,None,None,9732389,10687555,6222191
2007-06-30,USD,17916877,46201858,28284981,28284981,7850492,10066385,233000,10066385,None,None,None,0,None,None,None,973802,8344715,3188195,None,None,None,7850492,8824294,5156520
2008-06-30,USD,17791502,46943293,29151791,29151791,6999438,10792064,981000,10792064,None,None,None,0,None,None,None,961605,7410569,2916280,None,None,None,6999438,7961043,4494289
2009-06-30,USD,13267137,38184150,24917013,24917013,2613894,10653243,1559000,10653243,None,None,None,216751,None,None,None,817957,2887730,911062,None,None,None,2887727,3705684,1976668
2010-06-30,USD,16868411,40598722,23730311,23730311,-4955767,9870204,766000,21824178,None,None,None,429138,None,None,None,635172,-5384642,-1812417,None,None,None,-4955504,-4320332,-3572225
2011-06-30,USD,16856632,41518135,24661503,24661503,6251318,11431497,900000,10605314,None,None,None,52419,None,None,None,564614,6316951,1943620,None,None,None,6316951,6881565,4373331
2012-06-30,USD,14531415,37865767,23334352,23334352,3886761,12115472,1306000,10644654,None,None,None,124423,None,153745,None,844223,4040506,1100091,None,2940415,None,3886761,4730984,2940415
2013-06-30,USD,13008819,35764579,22755760,22755760,7642391,12953475,1436000,5366428,None,None,None,56079,None,11,None,2398542,7698481,2270766,None,5427715,None,7642391,10040933,5427715
2014-06-30,USD,-281819,23840882,24122701,24122701,-10004732,10468708,1025000,9722913,None,None,None,49589,None,None,None,1099203,-9955143,-4401589,None,-5553554,None,-10004732,-8905529,-5553554
2015-06-30,USD,8448567,24230056,15781489,15781489,512801,7904739,91259,7935766,None,None,12810,12813,None,None,None,559631,499988,17375,None,482613,None,512801,1072432,482613
2016-06-30,USD,8942572,26001346,17058774,17058774,2269113,7959460,91259,6673459,None,-6075,6080,6075,None,None,None,487134,2263038,874038,None,1389000,None,2269113,2756247,1389000
2017-06-30,USD,6895304,24054281,17158977,17158977,-772126,7599882,213653,7667430,None,-964,960,964,None,None,None,503585,-773090,190546,None,-963636,None,-772126,-268541,-963636
2018-06-30,USD,6582010,23515441,16933431,16933431,-356911,6938921,427009,6920156,None,-5218,5220,5218,None,None,None,526261,-343364,3042696,None,-3386060,None,-364158,162103,-3386060
2019-06-30,USD,6819874,21842097,15022223,15022223,404433,6415441,334789,6415441,None,3178,3178,3178,None,None,None,429750,407611,-26503,None,434114,None,404433,834183,434114
2020-06-30,USD,5662608,18311830,12649222,12649222,-484042,6146650,397360,6146650,None,20185,20185,350814,None,None,None,330629,-463857,1740,None,-465597,None,-484042,-153413,-465597
2021-06-30,USD,6732135,19546008,12813873,12813873,-390492,7122627,410602,7122627,None,2706,2706,1190827,None,885505,None,302616,497719,4125,None,493594,None,-390492,-87876,493594
2022-06-30,USD,6715630,17705519,10989889,10989889,902023,704253,285244,5813607,None,11513,11513,11513,None,None,None,293465,1275926,7517,None,1268409,None,902023,1195488,1268409
2023-06-30,USD,4457414,13099651,8642237,8642237,-24901052,29358466,288231,29358466,None,520809,520809,520809,None,33000000,None,230292,8619757,317377,None,8302380,None,-24901052,-24670760,8302380
2024-06-30,USD,4185447,12265069,8079622,8079622,-1872159,96004,238086,6057606,None,847644,847644,None,None,None,None,192272,-1024515,-73604,None,-950911,None,-2812249,-2619977,-950911
2025-06-30,USD,4773598,12624170,7850572,7850572,-1737123,133330,213870,6510721,None,879774,879774,None,None,None,None,237210,-857349,17482,None,-874831,None,-2736482,-2499272,-874831
