fiscalDateEnding,reportedEPS
1997-11-30,0.4184
1998-11-30,0.6177
1999-11-30,0.6542
2000-11-30,0.8
2001-11-30,0.59
2003-11-30,0.0649
2004-11-30,0.024
2005-11-30,-0.0747
2006-11-30,0.1382
2007-11-30,-0.002
2008-11-30,-1.2207
2009-11-30,0.6095
2010-11-30,0.0435
2011-11-30,-0.2047
2012-11-30,0.6162
2013-11-30,0.2886
2014-11-30,-0.4507
2015-11-30,1.8541
2016-11-30,0.9224
2017-11-30,0.9433
2018-11-30,1.1272
2019-11-30,0.6113
2020-11-30,0.9698
2021-11-30,-0.42
2022-11-30,4.96
2023-11-30,0.3047
2024-11-30,-0.1774
2025-11-30,-1.4761
2026-02-28,-0.0929
