date,dividend
1987-12-02,0.005442
1988-03-03,0.008162
1988-06-02,0.008162
1988-08-31,0.008162
1988-11-30,0.008162
1989-02-27,0.012244
1989-06-02,0.012244
1989-08-31,0.012244
1989-11-30,0.018365
1990-03-02,0.018365
1990-05-30,0.018365
1990-08-28,0.018365
1990-11-27,0.022039
1991-02-28,0.022039
1991-05-30,0.022039
1991-08-29,0.022039
1991-11-29,0.024793
1992-02-28,0.024793
1992-05-29,0.024793
1992-08-28,0.024793
1992-12-02,0.057851
1993-02-26,0.024793
1993-05-27,0.024793
1993-08-27,0.024793
1993-11-30,0.041322
1994-02-25,0.041322
1994-05-27,0.041322
1994-09-01,0.041322
1994-12-01,0.066116
1995-03-01,0.041322
1995-05-30,0.041322
1995-09-05,0.041322
1995-12-04,0.049587
1996-03-01,0.049587
1996-05-31,0.049587
1996-09-03,0.049587
1996-12-03,0.049587
1997-02-28,0.049587
1997-05-30,0.049587
1997-08-29,0.049587
1998-03-02,0.054545
1998-06-01,0.054545
1998-09-01,0.054545
1999-03-02,0.06
1999-06-01,0.06
1999-09-01,0.06
1999-12-02,0.07
2000-03-02,0.07
2000-06-01,0.07
2000-08-31,0.07
2000-12-01,0.07
2001-03-01,0.07
2001-06-01,0.07
2001-09-05,0.07
2001-12-04,0.07
2002-03-05,0.07
2002-06-05,0.07
2002-09-04,0.05
2002-12-04,0.05
2003-03-05,0.05
2003-06-03,0.03
2003-09-03,0.03
2003-12-03,0.03
2004-03-03,0.02
2009-12-04,0.1
2010-11-19,0.1
2012-11-23,0.05
