fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2010-12-31,USD,149869000,516816000,366947000,366947000,8567000,23277000,None,140948000,None,None,None,681000,None,None,None,14163000,8181000,3320000,None,None,None,8862000,23025000,4861000
2011-12-31,USD,310974000,1105879000,794905000,794905000,-25721000,58528000,None,330313000,None,None,None,19813000,None,None,None,54645000,-45176000,-17731000,None,None,None,-25363000,29282000,-27445000
2012-12-31,USD,530308999,1794823000,1264514000,1264514000,95040000,67031000,None,460054000,None,None,None,35488000,None,None,None,36010000,34767000,15267000,None,None,None,95040000,131050000,19500000
2013-12-31,USD,725267000,2437911000,1712644000,1712644000,139504000,562167000,0,585763000,None,None,None,37203000,None,-18234000,None,47539000,84067000,32741000,None,51326000,None,141555000,189094000,51326000
2014-12-31,USD,885203000,2967424000,2082221000,2082221000,199711000,658667000,0,685492000,None,None,None,25063000,None,-542000,None,61206000,174106000,66414000,None,107692000,None,200436000,261642000,107692000
2015-12-31,USD,1051627999,3593031000,2541403000,2541403000,228754000,822874000,0,822874000,None,None,17723000,17723000,None,-5038000,None,69513000,205993000,77002000,None,128991000,None,228754000,298267000,128991000
2016-12-31,USD,1363448000,4046385000,2682937000,2682937000,212932000,1072223000,0,1150516000,None,-14794000,None,14794000,None,454000,None,80723000,198592000,74286000,None,124306000,None,215932000,296655000,124306000
2017-12-31,USD,1567030000,4664612000,3097582000,3097582000,226070000,1203340000,0,1340960000,None,-21177000,21177000,21168000,None,625000,None,96987000,205518000,47078000,None,158440000,None,226770000,323757000,158440000
2018-12-31,USD,1747475000,5207336000,3459861000,3459861000,222911000,1354243000,0,1524564000,None,-27435000,None,27831000,None,320000,None,110749000,195796000,37260000,None,158536000,None,234511000,345260000,158536000
2019-12-31,USD,1903018000,5634835000,3731817000,3731817000,217360000,1500707000,None,1685658000,None,-21192000,None,20936000,None,None,None,122804000,196168000,46539000,None,149629000,None,221460000,344264000,149629000
2020-12-31,USD,2387089000,6468759000,4081670000,4081670000,391665000,1817269000,None,1995424000,None,-14787000,None,19094000,None,None,None,126507000,376878000,89428000,None,287450000,None,391665000,518172000,287450000
2021-12-31,USD,2219812000,6099869000,3880057000,3880057000,334076000,1712905000,None,1885736000,None,-11684000,None,17462000,None,None,None,125541000,322392000,78235000,None,244157000,None,338838000,464379000,244157000
2022-12-31,USD,2360964000,6404223000,4043259000,4043259000,358360000,1818849000,None,2002604000,None,-9047000,535000,11068000,None,None,None,127067000,349313000,88149000,None,261164000,None,366426000,493493000,261164000
2023-12-31,USD,2540041000,6837384000,4297343000,4297343000,350231000,1972837000,None,2189810000,None,-6491000,6912000,6491000,None,None,None,131911000,343740000,84884000,None,258856000,None,386680000,518591000,258856000
2024-12-31,USD,2961791000,7719290000,4757499000,4757499000,504497000,2264850000,None,2457294000,None,2201000,7979000,5778000,None,None,None,140164000,506698000,126097000,None,380601000,None,504903000,645067000,380601000
2025-12-31,USD,3266420000,8806159000,5539739000,5539739000,691147000,2574687000,None,2575273000,None,2626000,5285000,2659000,None,None,None,304321000,688784000,165114000,None,523670000,None,691147000,995468000,523669999
