fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2011-12-31,USD,52384000,None,None,None,None,None,27572000,None,1837000,None,None,217745000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2012-03-31,USD,37422000,None,None,None,None,7626000,11314000,None,-3864000,None,-11314000,966000,None,None,None,None,None,None,None,None,None,None,None,None,821000,None,None,9546000
2012-06-30,USD,24709000,None,None,None,None,7790000,2909000,None,-1198000,None,-124004000,133547000,None,None,None,None,None,None,None,None,None,None,None,None,838000,None,None,5306000
2012-09-30,USD,20364000,None,None,None,None,10372000,14414000,None,6352000,None,-13847000,-1059000,None,None,None,None,None,None,None,None,None,None,None,None,1289000,None,None,1307000
2012-12-31,USD,1936000,None,None,None,None,9985000,17848000,None,-2732000,None,-17538000,1487000,None,None,None,None,None,None,None,None,None,None,-148000,None,1705000,None,None,3341000
2013-03-31,USD,63424000,None,None,None,None,11064000,27429000,None,-3918000,None,-27290000,-2550000,None,None,None,None,None,None,None,None,None,None,None,None,1049000,None,None,18117000
2013-06-30,USD,37527000,None,None,None,None,11575000,24247000,None,-6843000,None,-24212000,-48482000,None,None,None,None,282029000,282029000,None,None,None,None,-113000,None,1616000,None,None,12468000
2013-09-30,USD,41755000,None,None,None,None,12221000,23101000,None,-5622000,None,-23101000,7453000,None,None,None,None,0,0,None,None,None,None,348300000,None,1620000,None,None,11461000
2013-12-31,USD,17882000,None,None,None,None,12357000,12686000,None,-3492000,None,-11688000,-20277000,None,None,None,None,295921000,295921000,None,None,None,None,17500000,None,1495000,None,None,9280000
2014-03-31,USD,76266000,None,None,None,None,13026000,18240000,-1203000,-3198000,None,-18189000,13319000,None,None,None,None,0,0,None,None,None,None,14800000,None,1407000,71396000,None,33733000
2014-06-30,USD,61623000,None,None,None,None,13045000,39553000,-657000,-13201000,None,-39489000,13091000,None,None,None,None,0,0,None,None,None,None,11400000,None,1588000,35225000,None,30151000
2014-09-30,USD,13412000,None,None,None,None,14515000,38306000,-2794000,-5449000,None,-38189000,-41049000,None,None,None,None,0,0,None,None,None,None,8800000,None,1199000,-65826000,None,26065000
2014-12-31,USD,29917000,None,None,None,None,19776000,30966000,230000,-2689000,None,-30804000,12953000,None,None,None,None,0,0,None,None,None,None,23300000,None,1161000,12066000,None,17743000
2015-03-31,USD,68084000,None,None,None,None,15853000,33755000,-11895000,-5960000,None,-33755000,12877000,None,None,None,None,0,0,None,None,None,None,12200000,None,1142000,47206000,None,37467000
2015-06-30,USD,52856000,None,None,None,None,16963000,40786000,7021000,-9426000,None,-40784000,-92533000,None,None,None,None,0,0,None,None,None,None,7100000,None,1292000,-80461000,None,31322000
