fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2005-09-30,USD,9312000,11519000,2207000,2207000,6021000,179000,None,3291000,None,None,None,54000,None,None,None,1696000,6045000,-24000,None,None,None,6021000,7717000,6045000
2005-12-31,USD,-100000,1320000,1420000,1420000,-1783000,1203000,None,1683000,None,None,None,271999607000,None,None,None,341000,-90000,-1693000,None,None,None,-1783000,-1442000,-90000
2006-03-31,USD,3098000,4450000,1352000,1352000,395000,1002000,None,2703000,None,None,None,270000,None,None,None,993000,2828000,-2433000,None,None,None,395000,1388000,2828000
2006-06-30,USD,12105000,14360000,2255000,2255000,6779000,513000,None,5326000,None,None,None,397000,None,None,None,2743000,7059000,-280000,None,None,None,6779000,9522000,7059000
2006-09-30,USD,21070000,24024000,2954000,2954000,12744000,717000,None,8326000,None,None,None,644000,None,None,None,4488000,12517000,227000,None,None,None,12744000,17232000,12517000
2007-03-31,USD,17204000,20381000,3177000,3177000,7870000,1081000,None,9334000,None,None,None,1311000,None,None,None,5670000,7340000,53000,None,None,None,7870000,13540000,7287000
2007-06-30,USD,21077000,25019000,3942000,3942000,10136000,1154000,None,10941000,None,None,None,685000,None,None,None,6613000,9570000,566000,None,None,None,10136000,16749000,9570000
2007-09-30,USD,25967000,29975000,4008000,4008000,13245000,1192000,None,12722000,None,None,None,654000,None,None,None,7845000,12705000,4000,None,None,None,13245000,21090000,12701000
2007-12-31,USD,25255000,30798000,5543000,5543000,9213000,5802000000000,None,16042000,None,None,None,3090998661000,None,None,None,9553000,8281000,64000,None,None,None,9213000,18766000,8217000
2008-03-31,USD,27531000,31270000,3739000,3739000,12660000,1685000,None,14871000,None,None,None,1234000,None,None,None,9466000,11506000,1154000,None,None,None,12740000,22206000,11506000
2008-06-30,USD,31050000,35855000,4805000,4805000,14969000,1837000,None,16081000,None,None,None,996000,None,None,None,10054000,14886000,83000,None,None,None,14969000,25023000,14886000
2008-09-30,USD,30545000,36907000,6362000,6362000,15119000,1748000,None,15426000,None,None,None,1172000,None,None,None,9392000,14127000,20000,None,None,None,15299000,24691000,14107000
2008-12-31,USD,29235000,37185000,7950000,7950000,-262797000,6843000000000,None,292032000,None,None,None,4761996598000,None,None,None,13560000,-225021000,-20000,None,None,None,-262797000,-249237000,-225001000
2009-03-31,USD,12797000,17784000,4987000,4987000,2214000,1136000,None,10583000,None,None,None,633000,None,None,None,7420000,2733000,633000,None,None,None,3366000,10786000,2733000
2009-06-30,USD,14047000,20514000,6467000,6467000,5410000,1143000,None,8637000,None,None,None,439000,None,None,None,7350000,5106000,28000,None,None,None,5545000,12895000,5078000
2009-09-30,USD,16043000,22071000,6028000,6028000,7130000,1380000,None,8913000,None,None,None,614000,None,None,None,7387000,6674000,158000,None,None,None,7288000,14675000,6674000
2009-12-31,USD,18147000,24893000,6746000,6746000,9596000,1333000,None,8551000,None,None,None,623000,None,None,None,7068000,9142000,27999972000,None,None,None,9765000,16833000,9142000
2010-03-31,USD,19987000,27355000,7368000,7368000,10526000,1382000,None,9307000,None,None,None,718000,None,None,None,7925000,9981000,564000,None,None,None,10699000,18624000,9981000
2010-06-30,USD,21361000,28875000,7514000,7514000,11004000,1669000,None,10357000,None,None,None,613000,None,None,None,8688000,10429000,40000,None,None,None,11042000,19730000,10389000
2010-09-30,USD,25461000,33181000,7720000,7720000,13468000,1694000,None,11993000,None,None,None,823000,None,None,None,10299000,12678000,33000,None,None,None,13501000,23800000,12678000
2010-12-31,USD,28555000,37533000,8978000,8978000,14779000,1164000,None,13776000,None,None,None,607000,None,None,None,11995000,14315000,39999960000,None,None,None,14922000,26917000,14315000
2011-03-31,USD,36162000,46322000,10160000,10160000,21789000,2056000,None,14373000,None,None,None,653000,None,None,None,12158000,21174000,38000,None,None,None,21827000,33985000,21174000
2011-06-30,USD,43509000,54947000,11438000,11438000,27514000,2119000,None,15995000,None,None,None,285000,None,None,None,13712000,27266000,1000,None,None,None,27551000,41263000,27265000
2011-09-30,USD,46056000,58081000,12025000,12025000,29118000,2034000,None,16938000,None,None,None,225000,None,None,None,14736000,29009000,277000,None,None,None,29234000,43970000,29009000
2011-12-31,USD,55339000,68946000,13607000,13607000,31585000,8073993791000,None,23754000,None,None,None,237000,None,None,None,21714000,30883000,-91000,None,None,None,31120000,52834000,30974000
2012-03-31,USD,51843000,65461000,13618000,13618000,27263000,3009000,None,24580000,None,None,None,153000,None,None,None,21395000,26869000,-115000,None,None,None,27022000,48417000,26869000
2012-06-30,USD,53039000,66325000,13286000,13286000,25947000,3263000,None,27092000,None,None,None,474000,None,None,None,23652000,25117000,114000,None,None,None,25591000,49243000,25117000
2012-09-30,USD,46829000,60537000,13708000,13708000,18178000,3098000,None,28651000,None,None,None,1003000,None,None,None,25377000,16016000,15514000,None,None,None,17019000,42396000,502000
2012-12-31,USD,-47567000,56278000,103845000,103845000,25875000,4438000,None,-66840000,None,None,None,5828000,None,None,None,20325000,30197000,10849000,None,None,None,34185000,54510000,15883000
2013-03-31,USD,19828000,54870000,35042000,35042000,14944000,4412000,None,4282000,None,None,None,3479000,None,None,None,22583000,72754000,28195000,None,None,None,76233000,98816000,44559000
2013-06-30,USD,27437000,70196000,42759000,42759000,22456000,4900000,None,4662000,None,None,None,3284000,None,None,None,28540000,69342000,25514000,None,None,None,72626000,101166000,43828000
2013-09-30,USD,20146000,68827000,48681000,48681000,15137000,5259000,None,4834000,None,None,None,2602000,None,None,None,30691000,63927000,23400000,None,None,None,66529000,97220000,40527000
2013-12-31,USD,11268000,68332000,57064000,57064000,2926000,7948000,None,8213000,None,None,None,8125000,None,None,None,37066000,45305000,21027000,None,None,None,52407000,89473000,24278000
2014-03-31,USD,34630000,117862000,83232000,83232000,25109000,9511000,None,9344000,None,None,None,3885000,None,None,None,56877000,131805000,49247000,None,None,None,135690000,192567000,82558000
2014-06-30,USD,28442000,114497000,86055000,86055000,18110000,10382000,None,10143000,None,None,None,2402000,None,None,None,55994000,79313000,31461000,None,None,None,81715000,137709000,47852000
2014-09-30,USD,62166000,170385000,108219000,108219000,53454000,8939000,None,8520000,None,None,None,5706000,None,None,None,72409000,11796000,4876000,None,None,None,17502000,89911000,6920000
2014-12-31,USD,139429000,268018000,128589000,128589000,129458000,9458000,None,9779000,None,None,None,11993000,None,None,None,80151000,177830000,67757000,None,None,None,188138000,268289000,110073000
2015-03-31,USD,39522000,176077000,136555000,136555000,28773000,10799000,None,10559000,None,None,None,8759000,None,None,None,89909000,39998000,14479000,None,None,None,48757000,138666000,25519000
2015-06-30,USD,-11913000,112294000,124207000,124207000,-21644000,9515000,None,9539000,None,None,None,12023000,None,None,None,71155000,-48539000,-17214000,None,None,None,-36516000,34639000,-31325000
2015-09-30,USD,76737000,230393000,153656000,153656000,-529076000,11001000,None,10825000,None,None,None,14124000,None,None,None,90329000,-604812000,-216603000,None,None,None,-590688000,-500359000,-388209000
2015-12-31,USD,44145000,190226000,146081000,146081000,-812282000,10652000,None,10559000,None,None,None,16315000,None,None,None,86301000,-867532000,-36663000,None,None,None,-851217000,-764916000,-830869000
2016-03-31,USD,34064000,156961000,122897000,122897000,-195792000,10620000,None,10618000,None,None,None,16023000,None,None,None,65477000,-242458000,-191000,None,None,None,-226435000,-160958000,-242267000
2016-06-30,USD,-140677000,-28159000,112518000,112518000,-323406000,11854000,None,11847000,None,None,None,16082000,None,None,None,55652000,-339933000,-157000,None,None,None,-323851000,-268199000,-339776000
2016-09-30,USD,32905000,158405000,125500000,125500000,18913000,10467000,None,13992000,None,None,None,12787000,None,None,None,62554000,-160703000,-3407000,None,None,None,-147916000,-85362000,-157296000
2016-12-31,USD,67122000,193546000,126424000,126424000,52870000,10468000,None,14252000,None,None,None,18638000,None,None,None,62840000,-239528000,842000,None,None,None,-220890000,-158050000,-240370000
2017-03-31,USD,99910000,233427000,133517000,133517000,83404000,12600000,None,16506000,None,None,None,23479000,None,None,None,66272999,154455000,18888000,None,None,None,177934001,244207000,154455000
2017-06-30,USD,91621000,259082000,167461000,167461000,79364000,12257000,None,12257000,None,None,None,24188000,None,None,None,82656000,105936000,11089000,None,None,None,130124000,212780000,105936000
2017-09-30,USD,86441000,288358000,201917000,201917000,73376000,13065000,None,13065000,None,None,None,27130000,None,None,None,107106000,20998000,2763000,None,None,None,48128000,155234000,18235000
2017-12-31,USD,115951000,325757000,209806000,209806000,100935000,15016000,None,15016000,None,None,None,33401000,None,None,None,110205000,155572000,-954000,None,None,None,188973000,299178000,156526000
2018-03-31,USD,139946000,341921000,201975000,201975000,126847000,13099000,None,13099000,None,None,None,33965000,None,None,None,112022000,90021000,-69000,None,None,None,123986000,236008000,90090000
2018-06-30,USD,98344000,323285000,224941000,224941000,84336000,14008000,None,14008000,None,None,None,33704000,None,None,None,122930000,111319000,164672000,None,None,None,145023000,267953000,111319000
2018-09-30,USD,139087000,370625000,231538000,231538000,123239000,15848000,None,15848000,None,None,None,33253000,None,None,None,120952000,95150000,-71010000,None,None,None,128403000,249355000,95150000
2018-12-31,USD,195055000,442692000,247637000,247637000,181377000,13678000,None,13678000,None,None,None,34351000,None,None,None,134879000,134001000,-85742000,None,None,None,168352000,303231000,134001000
2019-03-31,USD,123113000,340623000,217510000,217510000,111555000,11558000,None,11558000,None,None,None,34120000,None,None,None,119500000,62242000,38820000,None,None,None,96362000,215862000,62242000
2019-06-30,USD,59043000,287854000,228811000,228811000,45778000,13265000,None,13265000,None,None,None,34880000,None,None,None,126310000,55625000,-179331000,None,None,None,90505000,216815000,234956000
2019-09-30,USD,-13389000,314672000,328061000,328061000,-26587000,14659000,None,13198000,None,None,None,35556000,None,None,None,164017000,-628849000,-144047000,None,None,None,-593293000,-429276000,-484802000
2019-12-31,USD,-5474000,251070000,256544000,256544000,-1993280000,8497000,None,1987806000,None,None,None,34191000,None,None,None,161234000,-2052514000,198290000,None,None,None,-2020151000,-1858917000,-2250804000
2020-03-31,USD,-2008000,201072000,203080000,203080000,-480087000,15622000,None,478079000,None,-32838000,152000,32990000,None,None,None,78028000,-510248000,7290000,None,-517538000,None,-478811000,-400783000,-517538000
2020-06-30,USD,-32403000,159330000,191733000,191733000,-555750000,9766000,None,523347000,None,-32288000,78000,32366000,None,None,None,64790000,-561068000,-39711000,None,-561068000,None,-530242000,-465452000,-561068000
2020-09-30,USD,14488000,189999000,175511000,175511000,-346400000,20331000,None,360888000,None,-34269000,52000,34321000,None,None,None,51551000,-380963000,32383000,None,-380963000,None,-348286000,-296735000,-380963000
2020-12-31,USD,89089000,250850000,161761000,161761000,19632000,12783000,None,69457000,None,-20270000,132000,20402000,None,None,None,45375000,-165564000,7008000,None,-165564000,None,-145989000,-100614000,-165564000
2021-03-31,USD,117669000,277336000,159667000,159667000,50857000,12757000,None,66812000,None,-3118000,143000,3261000,None,-38816000,None,41147000,8780000,3023000,None,8780000,None,12041000,53188000,8780000
2021-06-30,USD,107410000,278322000,170912000,170912000,94474000,9766000,None,12936000,None,None,None,9792000,None,None,None,54629000,24660000,-7968000,None,None,None,34452000,89081000,32628000
2021-09-30,USD,303511000,379948000,76437000,76437000,-435281000,16691000,None,738792000,None,-16351000,60000,16351000,None,-9031000,None,63061000,-460663000,650000,None,-461313000,None,-446895000,-444729000,-461313000
2021-12-31,USD,387039000,567254000,180215000,180215000,375783000,11256000,None,11256000,None,-15608000,None,15608000,None,None,None,66477999,557380000,-689000,None,558069000,None,572988001,639466000,558069000
2022-03-31,USD,316015000,480735000,164720000,164720000,-492801000,7105000,None,808816000,None,-13984000,None,13984000,None,14810000,None,62284000,-491975000,788417000,None,-491975000,None,-478656000,-416372000,-491975000
2022-06-30,USD,561364000,638205000,76841000,76841000,275096000,8271000,None,286268000,None,-14926000,None,14234000,None,-4282000,None,62602000,256580000,18516000,None,256580000,None,270146000,332748000,256580000
2022-09-30,USD,586215000,665997000,79782000,79782000,-3868000,8752000,None,590083000,None,-15461000,None,15461000,None,857000,None,64419000,-18472000,489499000,None,-18472000,None,-3687000,60732000,-18472000
2022-12-31,USD,449922000,545922000,96000000,96000000,764699000,11176000,None,-314777000,None,-16094000,None,16094000,None,-37000,None,78456000,748568000,16131000,None,748568000,None,764583000,843039000,748568000
2023-03-31,USD,254204000,353160000,98956000,98956000,522587000,8733000,None,-268383000,None,-13756000,None,13756000,None,14223000,None,79094000,523054000,87528000,None,523054000,None,536255000,615349000,523054000
2023-06-30,USD,111615000,207918000,96303000,96303000,102583000,8611000,None,9032000,None,-13727000,None,13727000,None,4831000,None,80148000,93687000,18558000,None,93687000,None,106480000,186628000,93687000
2023-09-30,USD,132118000,227250000,95132000,95132000,67184000,9894000,None,64934000,None,-14919000,None,14919000,None,None,None,79505000,53703000,-554741000,None,608444000,None,67695000,147200000,608444000
2023-12-31,USD,165083000,263055000,97972000,97972000,282493000,11362000,None,-117410000,None,-14667000,None,14667000,None,None,None,80968000,275316000,29585000,None,245731000,None,289057000,370025000,245731000
2024-03-31,USD,141262000,238093000,96831000,96831000,81766000,9198000,None,59496000,None,-15003000,None,15003000,None,None,None,80023000,66888000,14853000,None,52035000,None,80478000,160501000,52035000
2024-06-30,USD,95362000,189732000,94370000,94370000,-18119000,10752000,None,113481000,None,-15158000,None,15158000,None,None,None,78553000,-33799000,-7587000,None,-26212000,None,-20183000,58370000,-26212000
2024-09-30,USD,114903000,215946000,101043000,101043000,14587000,10479000,None,100316000,None,-15866000,None,15866000,None,None,None,82825000,-17800000,-3833000,None,-13967000,None,-2950000,79875000,-13967000
2024-12-31,USD,181242000,284833000,103591000,103591000,-314991000,12129000,None,496233000,None,-13955000,None,13955000,None,None,None,84322000,-332752000,-59510000,None,-273242000,None,-320095000,-235773000,-273242000
2025-03-31,USD,257677000,343582000,85905000,85905000,158562000,9001000,None,99115000,None,-13356000,None,11738000,None,None,None,65622000,-640000,-176000,None,-464000,None,11098000,76720000,-464000
