date,dividend
2006-12-28,0.4
2007-12-31,0.7
2008-12-12,0.5
2009-12-17,2.0
2012-11-28,1.0
2013-12-17,0.425
2014-12-18,0.49
2015-12-17,0.85
2016-12-21,0.85
2017-06-16,0.22
2017-09-21,0.22
2017-12-22,0.22
2018-04-20,0.22
2018-06-15,0.24
2018-09-20,0.24
2018-12-21,0.24
2019-04-18,0.24
2019-06-21,0.28
2019-09-19,0.28
2019-12-23,0.28
2019-12-24,3.5
2020-04-09,0.28
2020-07-02,0.28
2020-10-02,0.28
2020-12-18,0.28
2021-04-01,0.28
2021-06-21,0.3
2021-09-24,0.3
2021-12-20,0.3
2022-04-08,0.3
2022-06-23,0.32
2022-10-11,0.32
2022-12-16,0.32
2023-04-06,0.32
2023-06-23,0.33
2023-09-22,0.33
2023-12-18,0.33
2024-04-09,0.33
2024-06-26,0.34
2024-09-26,0.34
2024-12-19,0.34
2025-04-10,0.34
2025-06-30,0.34
2025-09-25,0.34
2025-12-19,0.34
2026-04-09,0.34
