fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2016-12-31,USD,651903071,1903071,1776071,1776071,None,None,650000000,None,None,None,None,None,None,650000000,None,127000,None,24117547,1367547,None,None,None,None,22750000,None,None,None,None,None,1367547,None,627785524,None,-64915,622787517,75000000
2017-12-31,USD,1688974000,114536000,851466,851466,-114204000,114204000,1574437999,1565537000,None,0,0,0,None,652839151,0,332000,None,91136000,81300000,74536000,None,None,0,9835999,None,0,None,None,None,6404177,22750000,1597838000,0,1532195,624384511,81250000
2018-12-31,USD,3433523000,292359000,135758000,135758000,12259000,140284000,3141164000,3073204000,None,38356000,38356000,None,None,18873000,None,16317000,None,725568000,197361000,196357000,None,None,0,528207000,None,388635000,None,None,388635000,1004000,139572000,1676769000,None,35507000,25000,158569000
2019-12-31,USD,3466406000,293218000,182633000,182633000,-105775000,105775000,3173188000,3120792000,None,23851000,23851000,None,None,19730000,None,110585000,None,737877000,175208000,79428000,None,None,2550000,562669000,None,389835000,None,None,392385000,95780000,1476000,2728529000,-10277000,82940000,26000,167047000
2020-12-31,USD,1453420000,281526000,192561000,192561000,-81559000,81559000,1171894000,1149527000,None,9346000,9346000,None,None,0,None,88965000,None,613998000,128949000,62626000,None,None,1801000,485049000,None,391115000,None,None,392916000,66323000,93934000,839422000,-38958000,-1125450000,26000,166270000
2021-12-31,USD,1746742000,518793000,366982000,366982000,-149769000,149769000,1227949000,1216087000,None,0,0,None,None,None,None,151811000,None,701493000,218545000,127909000,None,None,4030999,482948000,None,388087000,None,None,392117999,90636000,94861000,1045249000,-164599000,-708168000,24000,175360000
2022-12-31,USD,2572585000,850747000,675441000,675441000,-170770000,170770000,1721838000,1533029000,None,None,None,None,None,None,None,175306000,None,832394000,340273000,202846000,None,None,3967000,492121000,None,390383000,None,None,394350000,137427000,101738000,1740191000,None,185669000,23000,187901000
2023-12-31,USD,2756216000,591273000,401121000,401121000,None,189705000,2164942999,2052021000,None,None,None,None,None,None,None,447000,None,873548000,314887000,193212000,None,None,9576000,558661000,None,392839000,None,None,409547000,112099000,17355000,1691670000,None,486162000,23000,188355000
2024-12-31,USD,2820835000,410824000,260049000,260049000,None,147901000,2410011000,2306034000,None,None,None,None,None,None,None,2874000,None,853509000,290261000,181073000,None,None,12210000,563248000,12210000,392513000,None,None,410314000,96978000,9440000,1913579000,None,754591000,24000,186492000
2025-12-31,USD,2903092000,442435000,266785000,266785000,None,174773000,2460657000,2424152000,None,None,None,None,None,None,None,877000,None,903919000,288030000,177568000,None,None,18212000,615889000,18212000,393251000,None,None,419560000,92250000,36600000,1939958000,None,966747000,24000,185593000
