fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2016-12-31,USD,30458000,None,None,None,None,33123000,25963000,None,None,None,-1249421000,1218963000,None,None,None,None,None,None,None,None,None,None,None,None,6717000,None,None,21471000
2017-12-31,USD,257371000,None,None,None,None,129711000,247426000,None,0,None,-314417000,709761922,None,None,None,None,0,0,None,None,None,None,0,None,8488000,None,None,178874000
2018-12-31,USD,590282000,None,None,None,None,323577000,338933000,None,None,None,-1225093000,770546000,None,None,None,None,14131000,14131000,None,None,None,None,355000000,None,4442400,None,None,257648000
2019-12-31,USD,647619000,None,None,None,None,538077000,435035000,7952000,12317000,None,-524248000,-76496000,None,None,None,None,14131000,14131000,None,None,None,None,-79370000,None,11089000,46875000,None,85005000
2020-12-31,USD,310121000,None,None,None,None,297858000,222212000,24216000,-5963000,None,-269988000,-30205000,None,None,None,None,14131000,14131000,None,None,None,None,-28681000,None,10029000,9928000,None,-1868983000
2021-12-31,USD,788477000,None,None,None,None,197034000,236426000,-68210000,10955000,None,-243442000,-370614000,None,None,None,None,14131000,14131000,None,None,None,None,-297312000,None,11736000,174421000,None,559716000
2022-12-31,USD,1296687000,None,None,None,None,243152000,465139000,-21001000,None,None,-518887000,-469341000,None,None,None,None,75198000,75198000,None,None,None,None,-352186000,None,13314000,308459000,None,1050249000
2023-12-31,USD,855789000,None,None,None,None,324790000,424890000,None,None,None,-814900000,-315209000,None,None,None,None,88077000,88077000,None,None,None,None,-205320000,None,16166000,None,None,383956000
2024-12-31,USD,920850000,None,None,None,None,414487000,489114000,None,None,None,-655122000,-406800000,None,None,None,None,97620000,97620000,None,None,None,None,-273045000,None,18663000,None,None,397330000
2025-12-31,USD,878639000,None,None,None,None,437757000,469477000,None,None,None,-540747000,-331156000,None,None,None,None,113096000,113096000,None,None,None,None,-205471000,None,27256000,None,None,337279000
