fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
2015-12-31,2016-02-12,-0.0001,None,0,None,pre-market
2016-03-31,2016-05-04,-0.0031,None,0,None,pre-market
2016-06-30,2016-08-05,0.0095,None,0,None,pre-market
2016-09-30,2016-11-02,0.0031,None,0,None,pre-market
2016-12-31,2017-02-10,0.0044,None,0,None,pre-market
2017-03-31,2017-05-03,0.0031,None,0,None,pre-market
2017-06-30,2017-08-04,-0.01,None,0,None,pre-market
2017-09-30,2017-11-29,0.02,None,0,None,post-market
2017-12-31,2018-03-15,-2.03,0.02,-2.05,-10250,post-market
2018-03-31,2018-05-03,-0.04,0.02,-0.06,-300,post-market
2018-06-30,2018-08-07,0.05,0.01,0.04,400,post-market
2018-09-30,2018-11-08,-0.37,-0.07,-0.3,-428.5714,post-market
2018-12-31,2019-03-14,-0.09,-0.08,-0.01,-12.5,post-market
2019-03-31,2019-05-02,-0.07,-0.07,0,0,post-market
2019-06-30,2019-08-01,-0.03,-0.03,0,0,post-market
2019-09-30,2019-11-07,0.0044,0.06,-0.0556,-92.6667,post-market
2019-12-31,2020-03-02,0.09,0.11,-0.02,-18.1818,pre-market
2020-03-31,2020-05-01,-0.03,0.08,-0.11,-137.5,pre-market
2020-06-30,2020-08-10,0.1,0.07,0.03,42.8571,pre-market
2020-09-30,2020-11-05,0.07,0.07,0,0,post-market
2020-12-31,2021-02-25,0.2,0.19,0.01,5.2632,post-market
2021-03-31,2021-04-29,0.02,0.16,-0.14,-87.5,post-market
2021-06-30,2021-08-05,0.09,0.17,-0.08,-47.0588,post-market
2021-09-30,2021-11-04,0.26,0.19,0.07,36.8421,post-market
2021-12-31,2022-02-24,0.32,0.29,0.03,10.3448,post-market
2022-03-31,2022-04-27,0.22,0.23,-0.01,-4.3478,post-market
2022-06-30,2022-08-03,0.32,0.29,0.03,10.3448,post-market
2022-09-30,2022-11-02,0.59,0.38,0.21,55.2632,post-market
2022-12-31,2023-02-21,0.4,0.44,-0.04,-9.0909,post-market
2023-03-31,2023-04-26,0.36,0.29,0.07,24.1379,post-market
2023-06-30,2023-08-02,0.43,0.4,0.03,7.5,post-market
2023-09-30,2023-11-01,0.46,0.45,0.01,2.2222,post-market
2023-12-31,2024-02-20,0.44,0.52,-0.08,-15.3846,post-market
2024-03-31,2024-05-02,0.29,0.33,-0.04,-12.1212,post-market
2024-06-30,2024-08-01,0.48,0.39,0.09,23.0769,post-market
2024-09-30,2024-10-30,0.58,0.36,0.22,61.1111,post-market
2024-12-31,2025-02-18,0.49,0.4671,0.0229,4.9026,pre-market
2025-03-31,2025-04-30,0.24,0.3723,-0.1323,-35.5359,pre-market
2025-06-30,2025-07-30,0.27,0.355,-0.085,-23.9437,pre-market
2025-09-30,2025-11-06,0.24,0.3,-0.06,-20,pre-market
2025-12-31,2026-02-19,0.29,0.3213,-0.0313,-9.7417,pre-market
2026-03-31,2026-04-29,0,0.1947,-0.1947,-100,pre-market
