fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-01-31,USD,-103000,None,None,None,None,555000,236000,None,-2197000,None,222000,183000,None,None,None,None,175000,175000,None,None,None,None,None,None,-3000,None,None,-555000
2006-04-30,USD,-1340000,None,None,None,None,392000,253000,None,679000,None,-271000,1650000,None,None,None,None,174000,174000,None,None,None,None,None,None,-64000,None,None,-254000
2006-07-31,USD,1406000,None,None,None,None,486000,322000,None,-296000,None,-323000,75000,None,None,None,None,175000,175000,None,None,None,None,None,None,None,None,None,133000
2006-10-31,USD,-447000,None,None,None,None,487000,255000,None,810000,None,-259000,-643000,None,None,None,None,174000,174000,None,None,None,None,None,None,None,None,None,569000
2007-01-31,USD,3922000,None,None,None,None,455000,838000,None,-651000,None,-847000,-2347000,None,None,None,None,175000,175000,None,None,None,None,None,None,None,None,None,321000
2007-04-30,USD,3824000,None,None,None,None,524000,309000,None,128000,None,-268000,-2791000,None,None,None,None,174000,174000,None,None,None,None,None,None,None,None,None,517000
2007-07-31,USD,-977000,None,None,None,None,494000,435000,None,175000,None,-459000,996000,None,None,None,None,175000,175000,None,None,None,None,None,None,None,None,None,674000
2007-10-31,USD,2677000,None,None,None,None,480000,700000,None,-727000,None,-749000,-2368000,None,None,None,None,176000,176000,None,None,None,None,None,None,None,None,None,1212000
2008-01-31,USD,385000,None,None,None,None,455000,607000,None,291000,None,-617000,1308000,None,None,None,None,179000,179000,None,None,None,None,None,None,None,None,None,802000
2008-04-30,USD,1306000,None,None,None,None,552000,804000,None,-854000,None,-829000,739000,None,None,None,None,178000,178000,None,None,None,None,None,None,-313000,None,None,446000
2008-07-31,USD,-726000,None,None,None,None,568000,785000,None,-326000,None,-744000,862000,None,None,None,None,205000,205000,None,None,None,None,None,None,None,None,None,981000
2008-10-31,USD,223000,None,None,None,None,567000,106000,None,444000,None,137000,-969000,None,None,None,None,203000,203000,None,None,None,None,None,None,-847000,None,None,1464000
2009-01-31,USD,843000,None,None,None,None,552000,477000,None,-812000,None,-467000,80000,None,None,None,None,703000,703000,None,None,None,None,None,None,847000,None,None,882000
2009-04-30,USD,1760000,None,None,None,None,576000,344000,None,-161000,None,-402000,-431000,None,None,None,None,211000,211000,None,None,None,None,276000,None,None,None,None,920000
2009-07-31,USD,1246000,None,None,None,None,615000,2011000,None,-1509000,None,-2022000,223000,None,None,None,None,205000,205000,None,None,None,None,None,None,None,None,None,1071000
2009-10-31,USD,827000,None,None,None,None,640000,267000,None,1231000,None,-261000,-1157000,None,None,None,None,256000,256000,None,None,None,None,None,None,None,None,None,1352000
2010-01-31,USD,2954000,None,None,None,None,585000,802000,None,193000,None,-847000,-2760000,None,None,None,None,258000,258000,None,None,None,None,-131000,None,None,None,None,621000
2010-04-30,USD,-494000,None,None,None,None,508000,1159000,None,-426000,None,-1197000,1408000,None,None,None,None,257000,257000,None,None,None,None,-51000,None,None,None,None,706000
2010-07-31,USD,-88000,None,None,None,None,589000,2179000,None,124000,None,-2156000,2342000,None,None,None,None,257000,257000,None,None,None,None,-36000,None,None,None,None,724000
2010-10-31,USD,567000,None,None,None,None,600000,1533000,None,-832000,None,-1556000,343000,None,None,None,None,257000,257000,None,None,None,None,-6000,None,None,None,None,880000
2011-01-31,USD,5656000,None,None,None,None,627000,986000,None,-1463000,None,-986000,-3747000,None,None,None,None,258000,258000,None,None,None,None,-26000,None,None,None,None,125000
2011-04-30,USD,-4864000,None,None,None,None,671000,549000,None,55000,None,-558000,5567000,None,None,None,None,258000,258000,None,None,None,None,None,None,-117000,None,None,369000
2011-07-31,USD,-887000,None,None,None,None,677000,304000,58000,205000,None,-659000,1756000,None,None,None,None,258000,258000,None,None,None,None,None,None,-86000,250000,40000,108000
2011-10-31,USD,2813000,None,None,None,None,666000,447000,3793000,-109000,None,-415000,-1674000,None,None,None,None,258000,258000,None,None,None,None,0,None,None,560000,-164000,-156000
2012-01-31,USD,2383000,None,None,None,None,651000,479000,3404000,-1392000,None,-252000,-1253000,None,None,None,None,257000,257000,None,None,None,None,0,None,None,717000,-161000,34000
2012-04-30,USD,2614000,None,None,None,None,670000,205000,-3367000,2000,None,-260000,85000,None,None,None,None,258000,258000,None,None,None,None,0,None,-558000,2259000,-180000,1814000
2012-07-31,USD,2730000,None,None,None,None,658000,434000,677000,43000,None,-383000,-612000,None,None,None,None,258000,258000,None,None,None,None,0,None,-54000,1532000,-203000,688000
2012-10-31,USD,-476000,None,None,None,None,659000,295000,None,-707000,None,-281000,-1235000,None,None,None,None,259000,259000,None,None,None,None,0,None,57000,None,None,807000
2013-01-31,USD,3074000,None,None,None,None,677000,809000,1834000,-464000,None,-862000,-3882000,None,None,None,None,267000,267000,None,None,None,None,0,None,59000,-5050000,347000,782000
