fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-01-31,USD,2446000,17724000,15278000,15278000,-633000,3079000,0,3079000,None,None,None,112000,None,None,None,555000,-742000,-268000,None,0,None,-633000,-78000,-555000
2006-04-30,USD,3091000,23720000,20629000,20629000,752000,3223000,760000,2339000,None,None,None,470000,None,None,None,392000,-234000,-38000,None,0,None,752000,1144000,-254000
2006-07-31,USD,3128000,19294000,16166000,16166000,491000,2637000,0,2637000,None,None,None,187000,None,None,None,486000,322000,78000,None,0,None,5000,491000,133000
2006-10-31,USD,4080000,21385000,17305000,17305000,1181000,2899000,0,2899000,None,None,None,195000,None,None,None,487000,1012000,328000,None,0,None,694000,1181000,569000
2007-01-31,USD,3624000,18041000,14417000,14417000,795000,2829000,0,2829000,None,None,None,142000,None,None,None,455000,642000,207000,None,0,None,340000,795000,321000
2007-04-30,USD,4254000,22721000,18467000,18467000,891000,3363000,945000,3363000,None,None,None,812000,None,None,None,524000,765000,289000,None,0,None,891000,1415000,517000
2007-07-31,USD,4263000,20784000,16521000,16521000,3148000,3148000,0,1115000,None,None,None,110000,None,None,None,494000,1008000,312000,None,0,None,3148000,3642000,674000
2007-10-31,USD,5553000,24727000,19174000,19174000,2183000,3370000,0,3370000,None,None,None,106000,None,None,None,480000,2078000,658000,None,0,None,1703000,2183000,1212000
2008-01-31,USD,4819000,21883000,17064000,17064000,1526000,3293000,0,3293000,None,None,None,86000,None,None,None,455000,1434000,421000,None,0,None,1071000,1526000,802000
2008-04-30,USD,4537000,22116000,17579000,17579000,789000,3748000,1192000,3748000,None,None,None,294000,None,None,None,552000,846000,342000,None,0,None,789000,1341000,446000
2008-07-31,USD,5351000,25395000,20044000,20044000,1765000,3586000,0,3586000,None,None,None,89000,None,None,None,568000,1638000,541000,None,0,None,1803000,2371000,981000
2008-10-31,USD,6019000,27732000,21713000,21713000,2161000,3858000,0,3858000,None,None,None,93000,None,None,None,567000,2067000,566000,None,0,None,1594000,2161000,1464000
2009-01-31,USD,4934000,26023000,21089000,21089000,1494000,3440000,0,3440000,None,None,None,49000,None,None,None,552000,1448000,488000,None,0,None,1497000,2049000,882000
2009-04-30,USD,5069000,24828000,19759000,19759000,1664000,7444000,1108000,3405000,None,None,None,49000,None,None,None,576000,1623000,669000,None,0,None,1672000,2248000,920000
2009-07-31,USD,5764000,26249000,20485000,20485000,1798000,3966000,0,3966000,None,None,None,41000,None,None,None,615000,1757000,589000,None,0,None,1183000,1798000,1071000
2009-10-31,USD,6210000,27088000,20878000,20878000,2234000,3976000,0,3976000,None,None,None,39000,None,None,None,640000,2195000,751000,None,0,None,1594000,2234000,1352000
2010-01-31,USD,4685000,21814000,17129000,17129000,1022000,3663000,0,3663000,None,None,None,35000,None,None,None,585000,987000,333000,None,0,None,437000,1022000,621000
2010-04-30,USD,4744000,23942000,19198000,19198000,773000,3971000,1296000,3971000,None,None,None,42000,None,None,None,508000,732000,248000,None,0,None,774000,1282000,528000
2010-07-31,USD,4999000,24858000,19859000,19859000,1098000,3901000,0,3901000,None,None,None,45000,None,None,None,589000,1053000,329000,None,0,None,509000,1098000,657000
2010-10-31,USD,5417000,25625000,20208000,20208000,1372000,4045000,0,4045000,None,None,None,77000,None,None,None,600000,1294000,414000,None,0,None,1371000,1971000,855000
2011-01-31,USD,4163000,22568000,18405000,18405000,156000,4007000,0,4007000,None,None,None,17000,None,None,None,627000,174000,49000,None,0,None,174000,801000,86000
2011-04-30,USD,4705000,26952000,22247000,22247000,531000,4174000,1181000,4174000,None,None,None,94000,None,None,None,671000,441000,72000,None,0,None,535000,1206000,252000
2011-07-31,USD,4188000,26321000,22133000,22133000,233000,1000,0,3955000,None,None,None,95000,None,None,None,677000,137000,29000,None,108000,None,232000,909000,22000
2011-10-31,USD,3845000,25962000,22117000,22117000,-160000,36000,0,4005000,None,None,None,128000,None,None,None,666000,-252000,-96000,None,-156000,None,-124000,542000,-125000
2012-01-31,USD,3771000,21574000,17803000,17803000,-219000,3990000,0,3990000,None,None,None,110000,None,None,None,651000,-136000,-170000,None,34000,None,-26000,625000,-122000
2012-04-30,USD,7352000,28990000,21638000,21638000,2859000,4493000,941000,4493000,None,None,None,112000,None,None,None,670000,2790000,976000,None,1814000,None,2902000,3572000,1256000
2012-07-31,USD,5243000,26683000,21440000,21440000,1105000,4138000,0,4138000,None,None,None,114000,None,None,None,658000,1059000,371000,None,688000,None,1173000,1831000,634000
2012-10-31,USD,5227000,31185000,25958000,25958000,1214000,4013000,0,4013000,None,None,None,101000,None,None,None,659000,1221000,414000,None,807000,None,1322000,1981000,649000
2013-01-31,USD,5009000,27450000,22441000,22441000,955000,4054000,0,4054000,None,None,None,80000,None,None,None,677000,959000,177000,None,782000,None,1039000,1716000,544000
2013-04-30,USD,6779000,31803000,25024000,25024000,2003000,4776000,872000,4776000,None,None,None,67000,None,None,None,659000,1982000,578000,None,1404000,None,2049000,2708000,1217000
2013-07-31,USD,6576000,32003000,25427000,25427000,2432000,4144000,0,4144000,None,None,None,88000,None,None,None,631000,2424000,807000,None,1617000,None,2512000,3143000,1587000
2013-10-31,USD,4893000,26098000,21205000,21205000,1134000,3759000,0,3759000,None,None,None,72000,None,None,None,617000,1152000,406000,None,746000,None,1134000,1751000,725000
2014-01-31,USD,4711000,26013000,21302000,21302000,938000,3773000,0,3773000,None,None,None,116000,None,None,None,598000,917000,292000,None,625000,None,938000,1536000,604000
2014-04-30,USD,5852000,27052000,21200000,21200000,1460000,4392000,842000,4392000,None,None,None,97000,None,None,None,703000,1493000,478000,None,1015000,None,1460000,2163000,979000
2014-07-31,USD,6148000,30534000,24386000,24386000,1800000,4348000,0,4348000,None,None,None,81000,None,None,None,628000,1845000,585000,None,1260000,None,1800000,2428000,1234000
2014-10-31,USD,5822000,30258000,24436000,24436000,1872000,3950000,0,3950000,None,None,None,102000,None,None,None,635000,1895000,667000,None,1228000,None,1872000,2507000,1202000
2015-01-31,USD,4456000,27754000,23298000,23298000,584000,3872000,0,3872000,None,None,None,91000,None,None,None,637000,627000,109000,None,518000,None,584000,1221000,484000
2015-04-30,USD,5340000,30282000,24942000,24942000,970000,3950000,936000,4370000,None,None,None,51000,None,None,None,715000,1018000,384000,None,634000,None,970000,1685000,609000
2015-07-31,USD,5843000,31089000,25246000,25246000,1524000,4208000,0,4319000,None,None,None,92000,None,None,None,621000,1534000,571000,None,963000,None,1524000,2145000,940000
