fiscalDateEnding,reportedEPS
1996-12-31,1.99
1997-12-31,2.21
1998-12-31,1.67
1999-12-31,1.71
2000-12-31,2.21
2001-12-31,2.54
2002-12-31,2.68
2003-12-31,2.9
2004-12-31,3.88
2005-12-31,4.17
2006-12-31,4.23
2007-12-31,4.26
2008-12-31,4.44
2009-12-31,4.52
2010-12-31,3.96
2011-12-31,4.47
2012-12-31,4.17
2013-12-31,4.19
2014-12-31,4.73
2015-12-31,5.21
2016-12-31,4.8
2017-12-31,5.42
2018-12-31,5.57
2019-12-31,6.07
2020-12-31,7.94
2021-12-31,8.44
2022-12-31,9.21
2023-12-31,7.01
2024-12-31,4.62
2025-12-31,4.72
2026-03-31,0
