fiscalDateEnding,reportedEPS
1996-12-31,1
1997-12-31,1.14
1998-12-31,1.18
1999-12-31,1.05
2000-12-31,1.21
2001-12-31,1.37
2002-12-31,1.6
2003-12-31,1.8
2004-12-31,2.08
2005-12-31,2.37
2006-12-31,2.37
2007-12-31,2.08
2008-12-31,1.89
2009-12-31,2.17
2010-12-31,2.55
2011-12-31,2.82
2012-12-31,3.23
2013-12-31,3.71
2014-12-31,4
2015-12-31,4.12
2016-12-31,4.41
2017-12-31,4.76
2018-12-31,5.36
2019-12-31,5.79
2020-12-31,6.29
2021-12-31,7.18
2022-12-31,8.52
2023-12-31,9.59
2024-12-31,9.37
2025-12-31,6.31
2026-03-31,2.35
