fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
1996-03-31,1996-04-22,0.19,0.19,0,0,pre-market
1996-06-30,1996-07-23,0.13,0.11,0.02,18.1818,pre-market
1996-09-30,1996-10-18,0.31,0.29,0.02,6.8966,pre-market
1996-12-31,1997-01-28,0.37,0.38,-0.01,-2.6316,pre-market
1997-03-31,1997-04-18,0.23,0.22,0.01,4.5455,pre-market
1997-06-30,1997-07-25,0.17,0.16,0.01,6.25,pre-market
1997-09-30,1997-10-21,0.34,0.33,0.01,3.0303,pre-market
1997-12-31,1998-01-28,0.4,0.4,0,0,pre-market
1998-03-31,1998-04-24,0.26,0.26,0,0,pre-market
1998-06-30,1998-07-24,0.17,0.16,0.01,6.25,pre-market
1998-09-30,1998-10-28,0.37,0.37,0,0,pre-market
1998-12-31,1999-01-29,0.38,0.42,-0.04,-9.5238,pre-market
1999-03-31,1999-04-23,0.21,0.21,0,0,pre-market
1999-06-30,1999-07-26,0.18,0.15,0.03,20,pre-market
1999-09-30,1999-10-25,0.31,0.3,0.01,3.3333,pre-market
1999-12-31,2000-01-31,0.35,0.35,0,0,pre-market
2000-03-31,2000-04-24,0.26,0.21,0.05,23.8095,pre-market
2000-06-30,2000-07-26,0.14,0.15,-0.01,-6.6667,pre-market
2000-09-30,2000-10-24,0.39,0.38,0.01,2.6316,pre-market
2000-12-31,2001-01-30,0.42,0.41,0.01,2.439,pre-market
2001-03-31,2001-04-20,0.28,0.28,0,0,pre-market
2001-06-30,2001-07-20,0.19,0.19,0,0,pre-market
2001-09-30,2001-10-18,0.44,0.43,0.01,2.3256,pre-market
2001-12-31,2002-01-24,0.46,0.45,0.01,2.2222,pre-market
2002-03-31,2002-04-18,0.34,0.33,0.01,3.0303,pre-market
2002-06-30,2002-07-23,0.24,0.22,0.02,9.0909,pre-market
2002-09-30,2002-10-17,0.51,0.49,0.02,4.0816,pre-market
2002-12-31,2003-01-29,0.51,0.51,0,0,pre-market
2003-03-31,2003-04-17,0.37,0.37,0,0,pre-market
2003-06-30,2003-07-17,0.28,0.26,0.02,7.6923,pre-market
