fiscalDateEnding,reportedEPS
1996-12-31,1.4
1997-12-31,1.61
1998-12-31,1.95
1999-12-31,2.28
2000-12-31,2.65
2001-12-31,2.76
2002-12-31,2.55
2003-12-31,2.58
2004-12-31,2.82
2005-12-31,2.88
2006-12-31,3.18
2007-12-31,3.55
2008-12-31,4.02
2009-12-31,4.43
2010-12-31,4.74
2011-12-31,4.42
2012-12-31,3.39
2013-12-31,4.15
2014-12-31,2.79
2015-12-31,3.44
2016-12-31,3.52
2017-12-31,4.28
2018-12-31,5.56
2019-12-31,6.04
2020-12-31,7.93
2021-12-31,8.17
2022-12-31,8.09
2023-12-31,6.32
2024-12-31,13
2025-12-31,24.21
2026-03-31,0
