fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2010-12-31,USD,8961000000,2760000000,1773000000,1773000000,None,None,6201000000,None,None,353000000,353000000,None,None,None,None,987000000,None,5396000000,2258000000,None,None,None,None,3138000000,None,None,None,None,2033000000,2258000000,None,3565000000,None,None,None,172487902
2011-12-31,USD,7719000000,3860000000,2070000000,2070000000,770000000,288000000,3859000000,None,None,652000000,652000000,332000000,None,None,299000000,433000000,None,2470000000,1230000000,15000000,None,None,754000000,1240000000,None,None,None,None,1295000000,398000000,None,5259000000,None,1665000000,1000000,172487902
2012-12-31,USD,8325000000,2211000000,1353000000,1353000000,25337000000,286000000,6114000000,207000000,-261000000,602000000,602000000,332000000,None,4733000000,67000000,501000000,None,1893000000,385000000,34000000,None,None,4000000,1508000000,None,536000000,None,None,540000000,323000000,131000000,6440000000,None,3079000000,1000000,172487902
2013-12-31,USD,34542000000,2494000000,1088000000,1088000000,916000000,206000000,32048000000,1808000000,-341000000,10873000000,10873000000,14365000000,None,4623000000,15000000,284000000,None,10660000000,3172000000,670000000,None,None,777000000,7488000000,None,4778000000,None,None,5555000000,150000000,234000000,23882000000,None,11859000000,1000000,511211692
2014-12-31,USD,31207000000,2344000000,681000000,681000000,25337000,235000000,28863000000,1756000000,-501000000,10769000000,10769000000,14345000000,None,1667000000,199000000,1229000000,None,11031000000,2650000000,712000000,None,None,257000000,8381000000,None,5595000000,None,None,5852000000,40000000,348000000,11398000000,None,11416000000,3000000,475377565
2015-12-31,USD,1952000000,97000000,76000000,76000000,None,3000000,1855000000,1879000000,-708000000,24018000000,24018000000,14345000000,None,1648000000,533000000,18000000,None,969000000,-124000000,17000000,None,None,1797000000,1093000000,None,6626000000,1033000000,None,8423000000,-141000000,561000000,983000000,None,10981000000,3000000,463015550
2016-12-31,USD,2995000000,175000000,168000000,168000000,None,2000000,2820000000,2352000000,-830000000,1000000,1000000,14345000000,None,1309000000,1309000000,5000000,None,1709000000,31000000,16000000,None,None,1865000000,1678000000,None,8013000000,1583000000,None,9878000000,3000000,751000000,1286000000,None,11727000000,1000000,83797309
2017-12-31,USD,11802000000,479000000,282000000,282000000,None,84000000,11323000000,2541000000,-1055000000,5110000000,5110000000,3956000000,None,1114000000,1114000000,113000000,None,6131000000,305000000,258000000,None,None,30000000,5826000000,None,13186000000,5796000000,None,13216000000,9000000,779000000,5671000000,None,13081000000,2000000,211000000
2018-12-31,USD,10957000000,310000000,160000000,160000000,None,110000000,10647000000,2469000000,-1296000000,4736000000,4736000000,3956000000,None,1641000000,-529000000,40000000,None,5404000000,360000000,233000000,None,None,25000000,5044000000,None,13371000000,None,None,13396000000,9000000,864000000,5553000000,None,13644000000,2000000,232000000
2019-12-31,USD,11505000000,748000000,587000000,587000000,None,69000000,10757000000,2262000000,-1518000000,4303000000,4303000000,3956000000,None,1625000000,None,92000000,None,6264000000,426000000,264000000,None,None,32000000,5838000000,None,15416000000,None,None,15448000000,17000000,1047000000,5241000000,None,13642000000,2000000,231000000
2020-12-31,USD,11191000000,2264000000,1684000000,1684000000,None,121000000,8927000000,124000000,None,3883000000,3883000000,3956000000,None,1018000000,1018000000,459000000,None,4636000000,692000000,150000000,None,None,209000000,3944000000,None,16686000000,209000000,None,16895000000,74000000,1101000000,6555000000,None,12320000000,6550000000,232000000
2021-12-31,USD,11664000000,2369000000,2074000000,2074000000,None,66000000,9295000000,119000000,None,3507000000,3507000000,3957000000,None,945000000,None,229000000,None,4724000000,1296000000,308000000,None,None,695000000,3428000000,None,15699000000,695000000,None,16394000000,40000000,987000000,6940000000,None,12718000000,6340000000,232000000
2022-12-31,USD,11016000000,2023000000,1733000000,1733000000,None,123000000,8993000000,408000000,None,3163000000,3163000000,3956000000,None,952000000,699000000,167000000,None,4081000000,833000000,396000000,None,None,61000000,3248000000,None,14953000000,61000000,None,15014000000,29000000,2975000000,6935000000,None,545000000,6910000000,244000000
2023-12-31,USD,10267000000,1711000000,1408000000,1408000000,None,123000000,8556000000,838000000,None,2858000000,2858000000,3956000000,None,41000000,None,180000000,None,3848000000,787000000,472000000,None,None,36000000,3061000000,None,2870000000,36000000,None,2906000000,32000000,188000000,6419000000,None,None,-188000000,240000000
2024-12-31,USD,11759000000,3022000000,2631000000,2631000000,None,114000000,8737000000,810000000,None,2689000000,2689000000,4134000000,None,33000000,None,277000000,None,4371000000,1130000000,645000000,None,None,26000000,3241000000,None,2966000000,26000000,None,2992000000,192000000,275000000,7388000000,None,7179000000,-359000000,243000000
2025-12-31,USD,15398000000,1373000000,1055000000,1055000000,None,229000000,14025000000,868000000,None,5102000000,5102000000,7025000000,None,None,None,89000000,None,6948000000,939000000,575000000,None,None,76000000,6009000000,None,5048000000,52000000,None,5124000000,288000000,305000000,7757000000,None,7785000000,2000000,252000000
