fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
2012-12-31,2013-02-27,0.87,0.46,0.41,89.1304,pre-market
2013-03-31,2013-05-08,4.82,0.32,4.5,1406.25,pre-market
2013-06-30,2013-08-06,0.79,0.73,0.06,8.2192,pre-market
2013-09-30,2013-11-05,0.63,0.82,-0.19,-23.1707,pre-market
2013-12-31,2014-03-04,5.17,0.61,4.56,747.541,pre-market
2014-03-31,2014-05-08,0.19,0.82,-0.63,-76.8293,pre-market
2014-06-30,2014-08-05,0.48,0.52,-0.04,-7.6923,pre-market
2014-09-30,2014-11-04,0.1,0.35,-0.25,-71.4286,post-market
2014-12-31,2015-02-25,0.21,0.16,0.05,31.25,post-market
2015-03-31,2015-05-08,-0.06,0.13,-0.19,-146.1538,pre-market
2015-06-30,2015-08-05,0.41,0.24,0.17,70.8333,pre-market
2015-09-30,2015-11-04,-0.07,0.29,-0.36,-124.1379,post-market
2015-12-31,2016-02-26,0.13,0.19,-0.06,-31.5789,pre-market
2016-03-31,2016-05-09,3.43,0.12,3.31,2758.3333,pre-market
2016-06-30,2016-08-05,-0.54,-0.32,-0.22,-68.75,post-market
2016-09-30,2016-11-08,0.48,-0.44,0.92,209.0909,pre-market
2016-12-31,2017-02-28,0.495,-0.47,0.965,205.3191,post-market
2017-03-31,2017-05-09,-0.55,-0.08,-0.47,-587.5,pre-market
2017-06-30,2017-08-09,-0.13,0.01,-0.14,-1400,post-market
2017-09-30,2017-11-09,-0.17,-0.18,0.01,5.5556,post-market
2017-12-31,2018-03-01,1.79,-0.27,2.06,762.963,pre-market
2018-03-31,2018-05-09,-0.07,-0.65,0.58,89.2308,pre-market
2018-06-30,2018-08-08,0.04,0.12,-0.08,-66.6667,pre-market
2018-09-30,2018-11-08,0.18,0.14,0.04,28.5714,pre-market
2018-12-31,2019-02-28,-0.8,-0.3,-0.5,-166.6667,pre-market
2019-03-31,2019-05-09,-0.64,-0.59,-0.05,-8.4746,post-market
2019-06-30,2019-08-08,-0.33,0.07,-0.4,-571.4286,post-market
2019-09-30,2019-11-11,0.18,0.15,0.03,20,pre-market
2019-12-31,2020-02-26,-0.55,-0.42,-0.13,-30.9524,pre-market
2020-03-31,2020-05-07,-1.48,-0.81,-0.67,-82.716,post-market
2020-06-30,2020-08-10,-0.86,-0.71,-0.15,-21.1268,pre-market
2020-09-30,2020-11-06,-0.41,-0.04,-0.37,-925,pre-market
2020-12-31,2021-02-26,0.18,0.01,0.17,1700,pre-market
2021-03-31,2021-05-07,-0.2,-0.41,0.21,51.2195,pre-market
2021-06-30,2021-08-06,0.24,-0.41,0.65,158.5366,pre-market
2021-09-30,2021-11-04,-0.22,-0.03,-0.19,-633.3333,pre-market
2021-12-31,2022-02-25,-0.64,0.1,-0.74,-740,post-market
2022-03-31,2022-05-06,-0.15,-0.22,0.07,31.8182,post-market
2022-06-30,2022-08-05,0.35,0.1,0.25,250,post-market
2022-09-30,2022-11-04,0.31,0.24,0.07,29.1667,post-market
2022-12-31,2023-03-01,1.55,0.07,1.48,2114.2857,pre-market
2023-03-31,2023-05-05,-0.46,-0.11,-0.35,-318.1818,pre-market
2023-06-30,2023-08-04,0.41,0.06,0.35,583.3333,pre-market
2023-09-30,2023-11-03,0.39,0.26,0.13,50,post-market
2023-12-31,2024-02-28,0.25,0.27,-0.02,-7.4074,pre-market
2024-03-31,2024-05-08,0.33,0.04,0.29,725,post-market
2024-06-30,2024-08-08,0.1,0.3,-0.2,-66.6667,pre-market
2024-09-30,2024-11-07,0.16,0.17,-0.01,-5.8824,pre-market
2024-12-31,2025-03-28,-1,0.46,-1.46,-317.3913,pre-market
2025-03-31,2025-05-06,0.09,0.05,0.04,80,pre-market
2025-06-30,2025-08-07,1.52,0.4948,1.0252,207.1948,pre-market
2025-09-30,2025-11-05,0.26,0.2038,0.0562,27.5761,pre-market
2025-12-31,2025-12-31,0.38,0.3926,-0.0126,-3.2094,pre-market
