fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-03-31,USD,982700000,3597600000,2614900000,2614900000,568400000,414300000,0,414300000,None,None,None,7800000,None,None,None,14900000,569000000,216200000,None,0,None,568400000,583300000,352800000
2006-06-30,USD,872400000,3667800000,2795400000,2795400000,465200000,407200000,0,407200000,None,None,None,94200000,None,None,None,15600000,472200000,179400000,None,0,None,465200000,480800000,292800000
2006-09-30,USD,911300000,4882800000,3971500000,3971500000,447000000,464300000,0,464300000,None,None,None,101800000,None,None,None,17400000,445800000,168100000,None,0,None,447000000,464400000,277700000
2006-12-31,USD,500800000,2868000000,2367200000,2367200000,160500000,340300000,0,340300000,None,None,None,9700000,None,None,None,17300000,176900000,67200000,None,0,None,170200000,187500000,109700000
2007-03-31,USD,413400000,2658100000,2244700000,2244700000,79000000,334400000,0,334400000,None,None,None,6800000,None,None,None,18100000,83400000,31700000,None,0,None,79000000,97100000,51700000
2007-06-30,USD,-378300000,2598100000,2976400000,2976400000,-681800000,303500000,0,303500000,None,None,None,80100000,None,None,None,17800000,-1111400000,-287600000,None,0,None,-681800000,-664000000,-823800000
2007-09-30,USD,265900000,3172400000,2906500000,2906500000,-51200000,317100000,16431000,301284000,None,None,None,38517000,None,None,None,17800000,-100200000,-50000000,None,0,None,-51200000,-33400000,-50200000
2007-12-31,USD,36600000,1742600000,1706000000,1706000000,-207000000,243600000,0,243600000,None,None,None,1300000,None,None,None,16500000,-202900000,-74100000,None,0,None,-207000000,-190500000,-128800000
2008-03-31,USD,-645900000,1656900000,2302800000,2302800000,-877000000,231100000,0,231100000,None,None,None,12000000,None,None,None,16100000,-884600000,421000000,None,0,None,-872600000,-856500000,-1305600000
2008-06-30,USD,-152100000,1464200000,1616300000,1616300000,-369900000,217800000,0,217800000,None,None,None,11700000,None,None,None,9500000,-379100000,20200000,None,0,None,-366800000,-357300000,-399300000
2008-09-30,USD,-874300000,1782400000,2656700000,2656700000,-1073700000,199400000,15698000,278586000,None,None,None,38449000,None,None,None,13000000,-1165200000,-365400000,None,0,None,-1073700000,-1060700000,-799800000
2008-12-31,USD,101400000,918000000,816600000,816600000,-48800000,150200000,0,150200000,None,None,None,26300000,None,None,None,10200000,-61300000,1300000,None,0,None,-35000000,-24800000,-62600000
2009-03-31,USD,57700000,778000000,720300000,720300000,-86400000,144100000,0,139700000,None,None,None,23400000,None,None,None,4500000,-103000000,5600000,None,0,None,-79600000,-75100000,-108600000
2009-06-30,USD,10400000,932900000,922500000,922500000,-142000000,152400000,0,152400000,None,None,None,22000000,None,None,None,6000000,-161900000,-19700000,None,0,None,-141500000,-135500000,-142300000
2009-09-30,USD,-50600000,1028800000,1079400000,1079400000,-205000000,154400000,0,154400000,None,None,None,27100000,None,None,None,5000000,-226100000,5800000,None,0,None,-199000000,-194000000,-231900000
2009-12-31,USD,211600000,1132200000,920600000,920600000,64500000,147100000,0,147100000,None,None,None,27400000,None,None,None,11800000,42800000,-149200000,None,0,None,70200000,82000000,192000000
2010-03-31,USD,175900000,913500000,737600000,737600000,29800000,146100000,0,146100000,None,None,None,22900000,None,None,None,4400000,12100000,700000,None,0,None,35000000,39400000,11400000
2010-06-30,USD,234600000,1406100000,1171500000,1171500000,70200000,164400000,0,164400000,None,None,None,20300000,None,-6600000,None,4000000,46300000,-4200000,None,50500000,None,66900000,70900000,50500000
2010-09-30,USD,150500000,948500000,798000000,798000000,8800000,141700000,0,141700000,None,None,None,17500000,None,None,None,4500000,-1700000,7100000,None,0,None,15800000,20300000,-8800000
2010-12-31,USD,131400000,788200000,656800000,656800000,-6500000,137900000,0,138800000,None,None,None,16500000,None,800000,None,4900000,-19900000,500000,None,-20400000,None,-3400000,1500000,-20400000
2011-03-31,USD,122800000,751100000,628300000,628300000,-18600000,141400000,0,141400000,None,None,None,14800000,None,700000,None,5000000,-30800000,-58600000,None,9800000,None,-16000000,-11000000,27800000
2011-06-30,USD,175100000,999200000,824100000,824100000,34300000,133000000,0,133000000,None,None,None,10400000,None,-5300000,None,5000000,28900000,300000,None,5200000,None,39300000,44300000,28700000
