fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2005-12-31,USD,25908616,1927538,260969,260969,496331,1164182,23981078,None,None,None,None,None,None,None,None,6056,None,3947162,3262282,597278,None,None,58867,684880,None,None,None,None,176779,2606137,None,21961454,None,-32297496,58605,499445
2006-03-31,USD,25810581,1901840,540167,540167,469701,880916,23908741,None,None,None,None,None,None,None,None,11056,None,3478947,2768730,516538,None,None,38432,710217,None,None,None,None,192162,2213760,None,22331634,None,-31981149,58606,499445
2006-06-30,USD,26379921,1910129,267696,267696,504093,1127284,24469792,None,None,None,None,None,None,None,None,11056,None,3158392,1082980,649078,None,None,54751,2075412,None,None,None,None,1557797,379151,None,23221529,None,-31260380,58960,502074
2006-09-30,USD,28110673,2151095,619436,619436,452059,1068544,25959578,None,None,None,None,None,None,None,None,11056,None,4336616,1054849,903439,None,None,33868,3281767,None,None,None,None,2769340,117542,None,23774057,None,-30741286,58981,503107
2006-12-31,USD,28454338,1664091,369665,369665,550522,732848,26790247,None,None,None,None,None,None,None,None,11056,None,4034133,791584,687475,None,None,65267,3242549,None,None,None,None,2795801,38842,None,24420205,None,-30156132,59004,492064
2007-03-31,USD,28468140,1594490,318768,318768,527356,737310,26873650,None,None,None,None,None,None,None,None,11056,None,4211188,974997,781628,None,None,55280,3236191,None,None,None,None,2765839,138089,None,24256952,None,-30365297,59059,492064
2007-06-30,USD,29394199,2025086,443659,443659,581138,989233,27369113,None,None,None,None,None,None,None,None,11056,None,4751968,764432,577990,None,None,71892,3987536,None,None,None,None,3517854,114550,None,24642231,None,-30034541,59139,507918
2007-09-30,USD,30894177,1710858,213849,213849,433018,1052935,29183319,None,None,None,None,None,None,None,None,11056,None,4645969,663828,445653,None,None,64075,3982141,None,None,None,None,3496226,154100,None,26248208,None,-28453879,59139,508000
2007-12-31,USD,34281549,3805280,2226839,2226839,460365,1107020,30476269,None,None,None,None,None,None,None,None,11056,None,6178678,1331804,903238,None,None,57887,4846874,None,None,None,None,4373660,370679,None,28102871,None,-26645810,59156,507863
2008-03-31,USD,40639504,2809891,904658,904658,457487,1436690,37829613,None,None,None,None,None,None,None,None,11056,None,6690490,1805023,1436784,None,None,53605,4885467,None,None,None,None,4374544,314634,None,33949014,None,-20833799,59159,507863
2008-06-30,USD,42534076,4050808,1465627,1465627,448801,2125324,38483268,None,None,None,None,None,None,None,None,11056,None,7081129,1705292,1426464,None,None,53828,5375837,None,None,None,None,4873591,225000,None,35452947,None,-19412092,59202,513184
2008-09-30,USD,49345217,4069584,1380769,1380769,532100,2145659,45275633,None,None,None,None,None,None,None,None,11056,None,12202499,1591190,874812,None,None,52705,10611309,None,None,None,None,10058114,663673,None,37142718,None,-17849125,59351,513333
2008-12-31,USD,42447000,1859000,245000,245000,476000,1128000,40588000,None,None,None,None,None,None,None,None,10000,None,13871000,1213000,701000,None,None,75000,12658000,None,None,None,None,10127000,437000,None,28576000,None,-26476000,59000,494586
2009-03-31,USD,41959609,1672918,457527,457527,498669,705666,40286691,None,None,None,None,None,None,None,None,11056,None,13714799,1207884,690552,None,None,74600,12506915,None,None,None,None,10124024,442732,None,28244810,None,-26877778,59351,494586
2009-06-30,USD,41716574,1868696,344982,344982,557719,954939,39847878,None,None,None,None,None,None,None,None,11056,None,13505259,1134115,699359,None,None,91727,12371144,None,None,None,None,10177963,343029,None,28211315,None,-26958371,59361,494646
2009-09-30,USD,41904000,2086000,508000,508000,520000,1048000,39818000,None,None,None,None,None,None,None,None,10000,None,14097000,1506000,844000,None,None,130000,12591000,None,None,None,None,10203000,532000,None,27807000,None,-27407000,59000,494670
2009-12-31,USD,41174000,2459000,422000,422000,581000,1148000,38715000,None,None,None,None,None,None,None,None,308000,None,14331000,2554000,742000,None,None,119000,11777000,None,None,None,None,10181000,1540000,None,26843000,None,-28494000,60000,514095
2010-03-31,USD,42692000,4365000,463000,463000,702000,2849000,38327000,None,None,None,None,None,None,None,None,351000,None,15561000,4202000,2221000,None,None,111000,11359000,None,None,None,None,10154000,1571000,None,27131000,None,-28226000,60000,514095
2010-06-30,USD,42001000,4181000,540000,540000,620000,2835000,37820000,None,None,None,None,None,None,None,None,186000,None,14100000,3471000,1913000,None,None,122000,10629000,None,None,None,None,10139000,718000,None,27901000,None,-27490000,61000,505121
2010-09-30,USD,41973000,3655000,371000,371000,564000,2511000,38318000,None,None,None,None,None,None,None,None,209000,None,13847000,3791000,1937000,None,None,128000,10056000,None,None,None,None,9749000,960000,None,28126000,None,-27302000,61000,505726
2010-12-31,USD,39749000,3534000,141000,141000,577000,2510000,36215000,None,None,None,None,None,None,None,None,306000,None,14525000,3524000,1543000,None,None,129000,11001000,None,None,None,None,9693000,1258000,None,25224000,None,-30239000,61000,506353
2011-03-31,USD,41446000,3567000,183000,183000,645000,2400000,37879000,None,None,None,None,None,None,None,None,339000,None,15828000,3848000,1928000,None,None,128000,11980000,None,None,None,None,10650000,1397000,None,25618000,None,-29885000,61000,506353
