fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,80915000,None,None,None,None,32865000,19613000,None,1240000,None,-42553000,-6406000,None,None,None,None,None,None,None,None,None,None,-10262000,None,None,None,None,23824000
2007-12-31,USD,59940000,None,None,None,None,28736000,40501000,None,9112000,None,-34808000,-22293000,None,None,None,None,None,None,None,None,None,None,-16433000,None,-8037000,None,None,36835000
2008-12-31,USD,43472000,None,None,None,None,31994000,54153000,None,-6593000,None,-97139000,61967000,None,None,None,None,None,None,None,None,None,None,-6623000,None,4755000,None,None,8016000
2009-12-31,USD,29626000,None,None,None,None,36622000,15536000,None,15549000,None,-14765000,-16197000,None,None,None,None,None,None,None,None,None,None,1500000,None,5503000,None,None,9411000
2010-12-31,USD,104069000,None,None,None,None,32005000,22433000,None,-15147000,None,-65728000,2209000,None,None,None,None,3248000,3248000,None,None,None,None,-25377000,None,5243000,None,None,78663000
2011-12-31,USD,120750000,None,None,None,None,32252000,17555000,4768000,2612000,None,-48643000,-14060000,None,None,None,None,14508000,14508000,None,None,None,None,-37092000,None,5805000,54296000,-3751000,87024000
2012-12-31,USD,116170000,None,None,None,None,31433000,22529000,-1587000,5439000,None,-51692000,750000,None,None,None,None,16564000,16564000,None,None,None,None,16400000,None,7348000,71388000,6160000,75332000
2013-12-31,USD,117367000,None,None,None,None,34480000,34953000,-16683000,-5486000,None,-185593000,142232000,None,None,None,None,18722000,18722000,None,None,None,None,22000000,None,8609000,69788000,-4218000,88784000
2014-12-31,USD,153141000,None,None,None,None,41875000,32281000,-13062000,-2258000,None,-103993000,-43253000,None,None,None,None,21175000,21175000,None,None,None,None,-14283000,None,9069000,-7621000,-13516000,99418000
2015-12-31,USD,165826000,None,None,None,None,41678000,44019000,-14377000,-3577000,None,-44164000,-67655000,None,None,None,None,24341000,24341000,None,None,None,None,-31252000,None,10266000,31215000,-22792000,82466000
2016-12-31,USD,180133000,None,None,None,None,53137000,46228000,-25235000,8539000,None,-511243000,284196000,None,None,None,None,27866000,27866000,None,None,None,None,20494000,None,11987000,-53662000,-6748000,104488000
2017-12-31,USD,269170000,None,None,None,None,63011000,65925000,-11087000,-20180000,None,-96137000,-24581000,None,None,None,None,31670000,31670000,None,None,None,None,-2373000,None,16315000,154552000,6200000,119519000
2018-12-31,USD,331828000,None,None,None,None,103193000,74753000,-3539000,-33971000,None,-382248000,121897000,None,None,None,None,39993000,39993000,None,None,None,None,-63564000,None,27431000,60057000,-11420000,164565000
2019-12-31,USD,245328000,None,None,None,None,92503000,61895000,28497000,22094000,None,-56457000,-146276000,None,None,None,None,44689000,44689000,None,None,None,None,-99387000,None,19046000,42595000,None,139082000
2020-12-31,USD,258031000,None,None,None,None,96178000,56191000,-25588000,-12425000,None,-51433000,-67808000,None,None,None,None,46839000,46839000,None,None,None,None,-22927000,None,18129000,138790000,None,129986000
2021-12-31,USD,373344000,None,None,None,None,98635000,90562000,-10234000,-104555000,None,-499160000,-68984000,None,None,None,None,49730000,49730000,None,None,None,None,13365000,None,19611000,-194800000,None,283806000
2022-12-31,USD,419718000,None,None,None,None,120706000,104341000,-19334000,-89235000,None,-636397000,310202000,None,None,None,None,55911000,55911000,None,None,None,None,0,None,23626000,93523000,None,373306000
2023-12-31,USD,457387000,None,None,None,None,137428000,86188000,None,82471000,None,-284317000,-185726000,None,None,None,None,62161000,62161000,None,None,None,None,0,None,23898000,None,None,259485000
2024-12-31,USD,367621000,None,None,None,None,130452000,75877000,None,33662000,None,-65782000,-112436000,None,None,None,None,67061000,67061000,None,None,None,None,-40862000,None,26012000,None,None,100190000
2025-12-31,USD,433764000,None,None,None,None,134664000,67637000,None,40181000,None,-468860000,-149273000,None,None,None,None,71991000,71991000,None,None,None,None,-27553000,None,27301000,None,None,-71700000
