fiscalDateEnding,reportedEPS
2010-12-31,2.41
2011-12-31,4.66
2012-12-31,5.24
2013-12-31,6.78
2014-12-31,8.85
2015-12-31,10.39
2016-12-31,9.22
2017-12-31,10.22
2018-12-31,11.24
2019-12-31,9.58
2020-12-31,5.68
2021-12-31,18.19
2022-12-31,12.44
2023-12-31,8.8
2024-12-31,6.4
2025-12-31,1.7
2026-03-31,0
