date,dividend
1986-12-24,0.032
1987-01-26,0.029
1987-02-23,0.031
1987-03-25,0.04
1987-04-24,0.038
1987-05-22,0.044
1987-06-24,0.039
1987-07-27,0.049
1987-08-25,0.597
1987-09-24,0.06
1987-10-26,0.059
1987-11-23,0.047
1987-12-24,0.053
1988-01-25,0.054
1988-02-23,0.052
1988-03-25,0.041
1988-04-25,0.03
1988-05-24,0.039
1988-06-24,0.046
1988-07-25,0.145
1988-08-25,0.137
1988-09-26,0.13
1988-10-25,0.122
1988-11-23,0.122
1988-12-23,0.112
1989-01-25,0.03
1989-02-22,0.031
1989-03-27,0.035
1989-04-24,0.038
1989-05-24,0.043
1989-06-26,0.038
1989-07-25,0.043
1989-08-25,0.039
1989-09-25,0.035
1989-10-25,0.038
1989-11-24,0.039
1989-12-22,0.053
1990-01-25,0.041
1990-02-22,0.029
1990-03-26,0.046
1990-04-24,0.052
1990-05-24,0.039
1990-06-25,0.03
1990-07-25,0.028
1990-08-27,0.031
1990-09-24,0.03
1990-10-25,0.053
1990-11-26,0.07
1990-12-24,0.084
1991-01-25,0.072
1991-02-22,0.061
1991-03-22,0.056
1991-04-24,0.024
1991-05-24,0.037
1991-06-24,0.038
1991-07-25,0.036
1991-08-26,0.036
1991-09-24,0.031
1991-10-25,0.033
1991-11-22,0.04
1991-12-24,0.041
1992-01-27,0.038
1992-02-24,0.036
1992-03-25,0.035
1992-04-24,0.038
1992-05-22,0.025
1992-06-24,0.028
1992-07-27,0.033
1992-08-25,0.054
1992-09-24,0.041
1992-10-26,0.069
1992-11-23,0.034
1992-12-24,0.035
1993-01-25,0.038
1993-02-22,0.037
1993-03-25,0.038
1993-04-26,0.038
1993-05-24,0.028
1993-06-24,0.039
1993-07-26,0.039
1993-08-25,0.032
1993-09-24,0.037
1993-10-25,0.028
1993-11-23,0.031
1993-12-27,0.033
1994-01-25,0.033
1994-02-22,0.022
1994-03-25,0.035
1994-04-25,0.009
1994-05-24,0.032
1994-06-24,0.03
1994-07-25,0.015
1994-08-25,0.032
1994-09-26,0.028
1994-10-25,0.029
1994-11-23,0.028
1994-12-23,0.029
1995-01-25,0.028
1995-02-22,0.028
1995-03-27,0.023
1995-04-24,0.18
1995-05-24,0.011
1995-06-28,0.016
1995-07-27,0.022
1995-08-29,0.013
1995-09-27,0.022
1995-10-27,0.033
1995-11-28,0.022
1995-12-27,0.021
1996-01-29,0.021
1996-02-27,0.01
1996-03-27,0.01
1996-04-26,0.025
1996-05-29,0.015
1996-06-26,0.04
1996-07-29,0.033
1996-08-28,0.046
1996-09-26,0.067
1996-10-29,0.04
1996-11-26,0.05
1996-12-27,0.046
1997-01-29,0.047
1997-02-26,0.073
1997-03-26,0.063
1997-04-28,0.035
1997-05-28,0.032
1997-06-26,0.018
1997-07-29,0.044
1997-08-27,0.023
1997-09-26,0.026
1997-10-29,0.037
1997-11-25,0.038
1997-12-29,0.037
1998-01-28,0.046
1998-02-25,0.072
1998-03-27,0.038
1998-04-28,0.017
1998-05-27,0.009
1998-06-26,0.058
1998-07-29,0.009
1998-08-27,0.009
1998-09-28,0.05
1998-10-28,0.032
1998-11-25,0.007
1998-12-29,0.037
1999-01-27,0.037
1999-02-24,0.027
1999-03-29,0.025
1999-04-28,0.025
1999-05-26,0.028
1999-06-28,0.034
1999-07-28,0.042
1999-08-27,0.038
1999-09-28,0.048
1999-10-27,0.048
1999-11-26,0.052
1999-12-29,0.052
2000-01-27,0.045
2000-02-25,0.046
2000-03-29,0.044
2000-04-26,0.064
2000-05-26,0.064
2000-06-28,0.063
2000-07-27,0.063
2000-08-29,0.072
2000-09-27,0.069
2000-10-27,0.087
2000-11-28,0.082
2000-12-27,0.066
2001-01-29,0.077
2001-02-26,0.087
2001-03-28,0.092
2001-04-26,0.094
2001-05-29,0.08
2001-06-27,0.082
2001-07-27,0.072
2001-08-29,0.059
2001-09-26,0.048
2001-10-29,0.054
2001-11-28,0.062
2001-12-27,0.04
2002-01-29,0.032
2002-02-26,0.028
2002-03-26,0.035
2002-04-26,0.031
2002-05-29,0.047
2002-06-26,0.041
2002-07-29,0.037
2002-08-28,0.051
2002-09-26,0.046
2002-10-29,0.052
2002-11-26,0.052
2002-12-27,0.051
2003-01-29,0.05
2003-02-26,0.039
2003-03-27,0.056
2003-04-28,0.054
2003-05-28,0.071
2003-06-26,0.056
2003-07-29,0.054
2003-08-27,0.062
2003-09-26,0.069
2003-10-29,0.055
2003-11-25,0.061
2003-12-29,0.062
2004-01-28,0.065
2004-02-25,0.064
2004-03-29,0.065
2004-04-28,0.059
2004-05-26,0.069
2004-06-28,0.063
2004-07-28,0.078
2004-08-27,0.073
2004-09-28,0.097
2004-10-27,0.112
2004-11-26,0.095
2004-12-29,0.117
2005-01-27,0.103
2005-02-24,0.095
2005-03-29,0.086
2005-04-27,0.073
2005-05-26,0.092
2005-06-28,0.103
2005-07-27,0.1
2005-08-29,0.11
2005-09-28,0.131
2005-10-27,0.137
2005-11-28,0.15
2005-12-28,0.156
2006-01-27,0.142
2006-02-24,0.124
2006-03-29,0.134
2006-04-26,0.095
2006-05-26,0.096
2006-06-28,0.106
2006-07-27,0.13
2006-08-29,0.126
2006-09-27,0.142
2006-10-27,0.11
2006-11-28,0.094
