fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2005-12-31,USD,-463753,476574,940327,940327,-996421,459499,0,532668,None,None,None,703892,None,None,None,215609,0,0,None,0,None,-996421,-780812,-1700313
2006-03-31,USD,-463753,476574,940327,940327,-996421,1956645,0,532668,None,None,None,703892,None,None,None,215609,13484145,703892,None,0,None,-996421,-780812,-1700313
2006-06-30,USD,-217938,125454,343392,343392,-613384,1956645,0,395446,None,None,None,497812,None,None,None,63188,-613924,498352,None,0,None,-537102,-473914,-1111736
2006-09-30,USD,-288772,379845,668617,668617,-457930,164179,0,234158,None,None,None,706558,None,None,None,170254,-212104,590731,None,0,None,-522930,-352676,-1048661
2006-12-31,USD,-337476,263908,601384,601384,-762532,268130,0,425056,None,None,None,681769,None,None,None,279058,0,0,None,0,None,-762532,-483474,-1241094
2007-03-31,USD,-176089,199905,375994,375994,-441449,1042634,0,265360,None,None,None,681769,None,None,None,250470,-281843,680467,None,0,None,-441449,-190979,-1121916
2007-06-30,USD,-7189,149886,157075,157075,-312493,224468,0,305304,None,None,None,800228,None,None,None,-106580,-175207,662942,None,0,None,-312493,-419073,-975435
2007-09-30,USD,-127078,804,127882,127882,-277024,68258,0,149946,None,None,None,775082,None,None,None,81689,-201921,699979,None,0,None,-277024,-195335,-977003
2007-12-31,USD,242302,44946,-197356,-197356,-157936,348238,0,400238,None,None,None,489072,None,None,None,51999,0,0,None,0,None,-157936,-105937,-983003
2008-03-31,USD,-649093,44946,649093,649093,-1040314,300202,0,391221,None,None,None,741191,None,None,None,150625,-295929,-3194,None,0,None,-1040314,-889689,-1037120
2008-06-30,USD,-792308,0,792308,792308,-1683053,802805000000,0,890745,None,None,None,588119,None,None,None,200208,-1744928,649994,None,0,None,-1621178,-1420970,-2333047
2008-09-30,USD,-974430,44946,974430,974430,-1547223,429767,0,572793,None,None,None,723698,None,None,None,135000,-2270921,649994,None,0,None,-1547223,-1412223,-2270921
2008-12-31,USD,-1481100,0,1481100,1481100,-3870686,2421120,0,2389586,None,None,None,8345539,None,None,None,-337367,0,0,None,0,None,-3870686,-4208053,-10585388
2009-03-31,USD,-1450316,4831662,1450316,1450316,-1942142,452960,0,491826,None,None,None,781100,None,None,None,38866,-3269004,2107962,None,0,None,-3268984,-3230118,-4050104
2009-06-30,USD,-642077,0,642077,642077,-1064343,384603,0,422266,None,None,None,821051,None,None,None,37603,-1541016,1297724,None,0,None,-1457516,-1419913,-2362067
2009-09-30,USD,0,0,800000,800000,-885691,362657,0,885691,None,None,None,1805154,None,None,None,37604,-928334,1847796,None,0,None,-885691,-848087,-2733487
2009-12-31,USD,-2864854,0,2864854,2864854,-675912,348269,0,1000000,None,None,None,804311,None,None,None,40610,3081000,0,None,0,None,-675912,-635302,3080988
2010-03-31,USD,-491324,0,491324,491324,-1104290,149306,0,612966,None,None,None,946561,None,None,None,108236,-2629307,-3756900,None,0,None,-1104290,-996054,-2629307
2010-06-30,USD,-1269929,0,1269929,1269929,-2140215,234543,0,870286,None,None,None,1143263,None,None,None,38820,-3923499,1783284,None,0,None,-2862569,-2823749,-3923499
2010-09-30,USD,-570616,0,570616,570616,-1657424,1054980,0,1086808,None,None,None,1093831,None,None,None,31828,-7611075,7047482,None,0,None,-1657424,-1625596,-8704906
2010-12-31,USD,-3806896,0,3806896,3806896,-2161887,733959,0,2000000,None,None,None,107619,None,None,None,-47099,0,0,None,0,None,-2161887,-2208986,-45068707
2011-03-31,USD,-2195907,169247000000,2195907,2195907,-3137293,916428,0,3137293,None,None,None,12590,None,None,None,24956,-2407276,-756631,None,0,None,-2368070,-2343114,-2380662
2011-06-30,USD,-3019402,120175,3139577,3139577,-5314059,648075,3039582,2294657,None,None,None,11785,None,501337,None,42326,-4824507,-76081,None,-4748426,None,-4836294,-4793968,-4748426
2011-09-30,USD,-2296678,179071,2475749,2475749,-3632808,273461,2256590,1336130,None,None,None,14494,None,1672888,None,54837,-1974414,-1658394,None,-1974414,None,-1959920,-1905083,-1974414
2011-12-31,USD,-1838501,174140,2012641,2012641,-3470381,2614706,0,1631880,None,None,None,41761,None,None,None,147430,-2502729,-967652,None,0,None,-2460968,-2313538,-2502729
2012-03-31,USD,-4629182,111722,4740904,4740904,-7660816,656460,4588853,3031634,None,None,None,45210,None,373428,None,180653,-7332598,-328218,None,-7332598,None,-7287388,-7106735,-7332598
2012-06-30,USD,-5138875,182523,5321398,5321398,-9053222,782290,5125426,3914347,None,None,None,52738,None,72876,None,408360,-8980346,-72876,None,-8980346,None,-8927608,-8519248,-8980346
2012-09-30,USD,-17665,182792,200457,200457,-7805878,876603,4095553,7788213,None,None,None,332286,None,-856015,None,717077,-8994179,1188301,None,-8994179,None,-8661893,-7944816,-8994179
2012-12-31,USD,721182,4661579,3940397,3940397,-5799719,1070773,4495471,6520901,None,None,None,499603,None,896909,None,1197057,-5455151,-344568,None,-5455150,None,-4955548,-3758491,-5455151
2013-03-31,USD,-252672,3789766,4042438,4042438,-5738160,3396625,2088863,5485488,None,None,None,463436,None,438564,None,1083169,-5763032,24872,None,-5763032,None,-5299596,-4216427,-5763032
2013-06-30,USD,-1501492,6985909,8487401,8487401,-5664953,1826513,2336948,4163461,None,None,None,228511,None,369140,None,1043110,-5524324,-140629,None,-5524324,None,-5295813,-4252703,-5524324
2013-09-30,USD,133901,6818778,6684877,6684877,-4442745,2736814,1839832,4576646,None,None,None,100896,None,25381,None,1190132,-4518260,75515,None,-4518260,None,-4417364,-3227232,-4518260
2013-12-31,USD,-1166039,7232135,8398174,8398174,-5086941,1681554,2239349,3920902,None,None,None,364693,None,-89768,None,1505164,-5541403,454462,None,-5541404,None,-5176710,-3671546,-5541403
2014-03-31,USD,714261,5763461,5049200,5049200,-3403664,2191970,1925955,4117925,None,None,None,186330,None,-234985,None,1640309,-3824979,421315,None,-3824979,None,-3638649,-1998340,-3824979
2014-06-30,USD,444307,6215915,5771608,5771608,-3100769,1476336,2068740,3545076,None,None,None,307204,None,19387,None,1658824,-3388586,287817,None,-3388586,None,-3081382,-1422558,-3388586
2014-09-30,USD,2078145,6787549,4709404,4709404,-1430614,1509494,1999265,3508759,None,None,None,264323,None,646179,None,1759399,-1048758,-381856,None,-1048758,None,-784435,974964,-1048758
2014-12-31,USD,1959044,6816436,4857392,4857392,-757657,1194152,3335487,2716701,None,None,None,239255,None,-379536,None,1817790,-1376448,4369657,None,-1376450,None,-1137193,680597,-1376448
2015-03-31,USD,2119479,6037417,3917938,3917938,-1673168,2145234,603194,3792647,None,None,None,223673,None,3185955,None,1913505,1289114,987780,None,1289114,None,1512787,3426292,1289114
2015-06-30,USD,2207193,5488291,3281098,3281098,-1178995,2173575,530660,3386188,None,None,None,330451,None,None,None,1922587,-1509446,330451,None,-1509446,None,-1178995,743592,-1509446
2015-09-30,USD,852213,4345073,3492860,3492860,-3969658,2455787,1505492,4821871,None,None,None,337700,None,None,None,1953425,-4307358,337700,None,-4307358,None,-3969658,-2016233,-4307358
2015-12-31,USD,2318959,2622068,303109,303109,-5602262,2834425,4319290,7921221,None,None,None,325063,None,2018,None,1937916,-5926737,-488508,None,-5926737,None,-5601674,-3663758,-5926737
2016-03-31,USD,552171,2020521,1468350,1468350,-3829658,1085108,2627592,4381829,None,None,None,553605,None,331868,None,1692631,-4051395,518170,None,-4051395,None,-3497790,-1805159,-4051395
