fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2006-12-31,USD,3554152,799004,-45231,-45231,52000,None,2755148,2378000,None,None,None,None,None,None,None,799004,None,19252768,18631011,519671,None,None,13070610,621757,None,69000,None,None,13139177,5040730,None,-15698616,None,-27940829,638653,70148.60
2007-12-31,USD,3675448,360413,174996,174996,None,None,3315035,2031000,None,None,None,None,None,None,None,185417,None,20876462,19535275,305638,None,None,13594498,1341187,None,12000,None,None,13606110,5635139,None,-17201014,None,-31997401,1827177,1590580
2008-12-31,USD,3517679,322938,322938,322938,None,None,3194741,2020000,None,None,None,None,None,None,None,185417,None,27408186,17651948,1222933,None,None,12848531,9756238,None,3283000,None,None,16131094,3580484,None,-23890507,None,-48863723,2251712,314259
2009-12-31,USD,4925154,246214,246214,246214,None,None,4678940,3572000,None,None,None,None,None,None,None,None,None,32098438,22895958,1608493,None,None,16145698,9202480,None,3515000,None,None,19661023,5141767,None,-27173284,None,-54928392,2438937,354967
2010-12-31,USD,37121524,31835822,25383309,25383309,None,None,5285702,4225000,None,None,None,None,None,None,4410237,2042276,None,12455519,5568716,819817,None,None,771530,6886803,None,681000,None,None,1452411,3977369,None,24666005,None,-115254811,14089,394691
2011-12-31,USD,26974152,11008776,6955010,6955010,0,None,15965376,9383723,None,0,0,0,None,None,2211287,1842479,None,10376477,6045036,1755381,None,None,138245,4331441,None,1298836,None,None,1437081,4151410,2007605,16597675,0,-126861042,19308,492815
2012-12-31,USD,47864545,14359938,5973079,5973079,662929,634643,33504607,7614780,None,0,0,0,None,None,0,7089287,None,29469983,18161936,2535932,None,None,7720764,11308047,None,6010891,None,None,13731655,3898216,5297156,18394562,0,-157623315,32279,411394
2013-12-31,USD,43999996,5960263,2409446,2409446,591961,14629,38039733,7470780,None,0,0,0,None,None,0,2944227,None,23756248,13100164,3131029,None,None,2675800,10656084,None,5232000,None,None,7907474,3198986,5424410,20243748,0,-178970335,46746,411394
2014-12-31,USD,46455872,8635858,5308804,5308804,428235,322406,37820014,33525000,None,0,0,0,None,None,0,2576413,None,24214772,12604808,2265723,None,None,5897219,11609964,None,5701000,5897219,None,11598483,1274110,None,22241100,0,-188609108,54932,411394
2015-12-31,USD,43212891,5649027,1663170,1663170,450951,24642,37563864,7205081,None,0,0,0,None,None,0,3510264,None,24453421,12142233,1964371,None,None,8538336,12311188,None,4759210,8538336,None,13297549,1523619,7551975,18759470,0,-199063535,106505,440290
2016-12-31,USD,33843031,7964371,184359,184359,0,None,25878660,7205081,None,0,0,0,None,None,0,7780012,None,19426442,2424154,804551,None,None,483669,17002288,None,8986626,483669,None,9470295,1079039,8015662,14416589,0,-212028239,123453,706499
2017-12-31,USD,30963913,7731508,2066718,2066718,0,None,23232405,7205081,None,0,0,0,None,None,0,5664790,None,19098814,1109485,321302,None,None,291532,17989329,None,9971421,291532,None,10262953,412387,8000228,11865099,0,-222604417,31459,822545
2018-12-31,USD,28611725,8564262,488657,488657,None,82951,20047463,16947201,None,None,None,None,None,None,None,8075605,None,19226823,2389722,405146,None,None,309843,16837101,None,8857870,309843,None,9167713,1600299,538140,9384902,None,-232085170,50175,1192596
2019-12-31,USD,39569892,13349550,1015857,1015857,None,None,26220342,5690885,None,None,None,None,None,335000,None,12333693,None,16077332,4444141,922553,None,None,337068,11633191,None,5084006,328068,None,5457742,3184520,6549185,23223019,None,-235890272,18139,1945551
2020-12-31,USD,43123562,20834710,2431944,2431944,6845592,7148500,22288852,5790885,None,None,None,0,None,4133537,4244850,7009416,None,11344356,4825690,282072,None,None,3561355,6518666,0,None,3557705,None,3611146,982263,6518666,31779206,None,-220959068,22937,3056117
2021-12-31,USD,126954632,13828989,5912188,5912188,918578,4964545,113125643,14563672,None,23175301,23175301,12788671,None,25850879,925819,2026437,None,33984110,23909510,633223,None,None,13043499,10074600,13043499,4486256,None,None,17529755,10232788,5588344,89570522,-3870000,-245542688,47065,5041798
2022-12-31,USD,100053759,30767613,2521772,2521772,22494448,4990000,69286146,28956970,None,17663681,17663681,12788671000000,None,18784327,809583,23255841,None,43690300,31628676,714077,None,None,2205033,12061624,816111,6121443,1795890,None,8733444,28709566,306708,53598917,None,-291491432,60660,7445803
2023-12-31,USD,106466344,23183139,3785577,3785577,None,26364,83283205,None,None,15866032,15866032,None,None,31260928,18912985,484577,None,28189172,14841025,1333980,None,None,5334336,13348147,838676,5355062,4495660,None,10931953,8094214,1230154,78277172,None,-282329611,78405,10516936
2024-12-31,USD,91310000,12558000,954271,954271,None,2419671,78752000,None,None,5859000,5859000,0,None,38885998,0,9184058,None,31541000,8111000,2853000,None,None,587668,23429429,5316860,8390000,97593,None,13804000,4518393,4179226,59769000,None,-335651000,156590,16614000
2025-12-31,USD,182637979,20657979,16951645,16951645,None,1287722,161980000,None,None,24943388,24943388,1507154,None,39505436,None,2418612,None,71736989,10024965,2269912,None,None,540542,61712023,18713201,12000000,None,None,30713201,5047994,2206420,107579970,None,-378727508,177026,36707660
