fiscalDateEnding,reportedEPS
2004-12-31,-4766.1302
2005-12-31,-2339.8828
2006-12-31,-353.6053
2008-12-31,-337.7838
2009-12-31,-43.4442
2011-12-31,-356.7212
2012-12-31,-189.155
2013-12-31,-36.1695
2014-12-31,-4.5
2015-12-31,-2.75
2016-12-31,-1.7713
2017-12-31,-0.68
2018-12-31,-0.8
2019-12-31,-0.1207
2020-12-31,-0.17
2021-12-31,-0.03
2022-12-31,-0.58
2023-12-31,0.08
2024-12-31,-2.5135
2025-12-31,-1.1762
