fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-03-31,USD,240659000,None,None,None,None,49060000,42186000,None,98847000,None,-27991000,-148337000,None,None,None,None,17877000,17877000,None,None,None,None,-103977000,None,19379000,None,None,144636000
2006-06-30,USD,170452000,None,None,None,None,49560000,45958000,None,None,None,-47703000,-128531000,None,None,None,None,19809000,19809000,None,None,None,None,-149998000,None,None,None,None,131977000
2006-09-30,USD,234695000,None,None,None,None,49388000,45377000,None,None,None,-275567000,-4692000,None,None,None,None,19709000,19709000,None,None,None,None,-21951000,None,13344000,None,None,160522000
2006-12-31,USD,306090000,None,None,None,None,49390000,59901000,None,None,None,-63141000,-198424000,None,None,None,None,19740000,19740000,None,None,None,None,-196399000,None,21336000,None,None,149286000
2007-03-31,USD,151553000,None,None,None,None,50335000,40126000,None,67895000,None,-345947000,203151000,None,None,None,None,19401000,19401000,None,None,None,None,-105000000,None,16084000,None,None,105893000
2007-06-30,USD,128793000,None,None,None,None,54898000,49205000,None,None,None,-1229312000,1064420000,None,None,None,None,19261000,19261000,None,None,None,None,None,None,5544000,None,None,141332000
2007-09-30,USD,291202000,None,None,None,None,64024000,53594000,None,None,None,-74828000,-174049000,None,None,None,None,19305000,19305000,None,None,None,None,-40660000,None,3073000,None,None,97965000
2007-12-31,USD,355376000,None,None,None,None,68622000,76176000,None,None,None,-109106000,-243299000,None,None,None,None,19360000,19360000,None,None,None,None,145660000,None,18725000,None,None,-5251000
2008-03-31,USD,157907000,None,None,None,None,65259000,46923000,None,66674000,None,-17220000,-138259000,None,None,None,None,19408000,19408000,None,None,None,None,None,None,21234000,None,None,139607000
2008-06-30,USD,213303000,None,None,None,None,67425000,47898000,None,None,None,-51749000,-188178000,None,None,None,None,31315000,31315000,None,None,None,None,None,None,6416000,None,None,161328000
2008-09-30,USD,328917000,None,None,None,None,66144000,45340000,None,None,None,-47514000,-138122000,None,None,None,None,7679000,7679000,None,None,None,None,None,None,15461000,None,None,110742000
2008-12-31,USD,362922000,None,None,None,None,65765000,72520000,None,None,None,-82400000,-313255000,None,None,None,None,52493000,52493000,None,None,None,None,None,None,42631000,None,None,169813000
2009-03-31,USD,272763000,None,None,None,None,64860000,39610000,None,63900000,None,-41365000,-281123000,None,None,None,None,19041000,19041000,None,None,None,None,-250000000,None,13029000,None,None,175656000
2009-06-30,USD,-9207000,None,None,None,None,65187000,36386000,None,0,None,-52711000,-23009000,None,None,None,None,33038000,33038000,None,None,None,None,0,None,20137000,None,None,198369000
2009-09-30,USD,373543000,None,None,None,None,63615000,41037000,None,0,None,-46117000,-199687000,None,None,None,None,27183000,27183000,None,None,None,None,-99991000,None,20164000,None,None,201635000
2009-12-31,USD,360319000,None,None,None,None,63025000,49895000,None,0,None,-55711000,-17385000,None,None,None,None,31010000,31010000,None,None,None,None,-150000000,None,21729000,None,None,190562000
2010-03-31,USD,239200000,None,None,None,None,63300000,39800000,None,98435000,None,-42600000,-267700000,None,None,None,None,18372000,18372000,None,None,None,None,-250712000,None,11127000,-71017000,None,171100000
2010-06-30,USD,209100000,None,None,None,None,63000000,49000000,None,0,None,-49400000,-175000000,None,None,None,None,18058000,18058000,None,None,None,None,-175061000,None,17448000,-15351000,None,204000000
2010-09-30,USD,330200000,None,None,None,None,64100000,47500000,None,0,None,-47800000,-361000000,None,None,None,None,17787000,17787000,None,None,None,None,-324227000,None,16467000,-78627000,None,207700000
2010-12-31,USD,339589000,None,None,None,None,63520000,69109000,None,0,None,-76676000,-182873000,None,None,None,None,28275000,28275000,None,None,None,None,750000000,None,8885000,80040000,None,174232000
2011-03-31,USD,160600000,None,None,None,None,63400000,39000000,None,78726000,None,-40800000,425100000,None,None,None,None,17136000,17136000,None,None,None,None,-835001000,None,18945000,544941000,None,148000000
2011-06-30,USD,59500000,None,None,None,None,72700000,39600000,None,0,None,-967200000,97700000,None,None,None,None,15794000,15794000,None,None,None,None,43428000,None,16247000,-810024000,None,-23100000
2011-09-30,USD,337600000,None,None,None,None,73300000,39300000,None,0,None,-194100000,-216900000,None,None,None,None,15900000,15900000,None,None,None,None,-49994000,None,15597000,-73393000,None,181800000
