fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-03-31,USD,147622000,556007000,408385000,408385000,57869000,87895000,1614000,88144000,None,None,None,0,None,None,None,12121000,28154000,-30946000,None,None,None,66135000,78256000,59796000
2007-03-31,USD,164600000,589848000,425248000,425248000,68456000,95828000,2887000,96011000,None,None,None,0,None,None,None,9892000,53920000,20539000,None,None,None,66828000,76720000,34085000
2008-03-31,USD,184553000,623334000,438781000,438781000,71148000,37600000,4495000,112226000,None,None,None,14600000,None,None,None,9798000,59531000,22739000,None,None,None,72327000,82125000,37349000
2009-03-31,USD,173701000,606708000,433007000,433007000,-46559000,37721000,4451000,111339000,None,None,None,13148000,None,None,None,11165000,-58101000,18001000,None,None,None,-45528000,-34363000,-78384000
2010-03-31,USD,115939000,476183000,360244000,360244000,-3812000,36892000,2592000,103232000,None,None,None,13225000,None,None,None,12490000,-12889000,-5345000,None,None,None,336000,12826000,-7013000
2011-03-31,USD,126052000,524065000,398013000,398013000,18572000,40592000,2947000,105280000,None,None,None,13532000,None,None,None,11050000,5065000,41411000,None,None,None,18611000,29661000,-35950000
2012-03-31,USD,157718000,591945000,434227000,434227000,45144000,46677000,4497000,113611000,None,None,None,14214000,None,1881000,None,11862000,32811000,6896000,None,25915000,None,47025000,58887000,26967000
2013-03-31,USD,174231000,597263000,423032000,423032000,54371000,52271000,5172000,119860000,None,None,None,13757000,None,2008000,None,12115000,42622000,-35674000,None,78296000,None,56379000,68494000,78296000
2014-03-31,USD,181048000,583290000,402242000,402242000,54350000,55754000,5470000,126698000,None,None,None,13492000,None,1864000,None,13380000,42722000,12301000,None,30421000,None,56214000,69594000,30421000
2015-03-31,USD,181607000,579643000,398036000,398036000,54648000,54874000,5242000,126959000,None,None,None,12390000,None,-6243000,None,14562000,36015000,8825000,None,27190000,None,48405000,62967000,27190000
2016-03-31,USD,187263000,597103000,409840000,409840000,40570000,68811000,7393000,146693000,None,None,9323000,7904000,None,-1042000,None,20531000,31624000,12045000,None,19579000,None,38274000,58805000,19579000
2017-03-31,USD,192932000,637123000,444191000,444191000,25973000,80410000,10380000,165834000,None,-10966000,11736000,10966000,None,-1980000,None,25162000,13027000,4043000,None,8984000,None,22969000,48131000,8984000
2018-03-31,USD,284574000,839419000,554845000,554845000,70099000,83350000,13617000,214475000,None,-19733000,21115000,19733000,None,-681000,None,36136000,49685000,27620000,None,22065000,None,69418000,105554000,22065000
2019-03-31,USD,304997000,876282000,571285000,571285000,69442000,83567000,13491000,209883000,None,-17144000,17260000,17144000,None,600000,None,32675000,52898000,10321000,None,42577000,None,71153000,103828000,42577000
2020-03-31,USD,283186000,809162000,525976000,525976000,89824000,77880000,11310000,193186000,None,-14234000,11829000,14234000,None,1566000,None,37049000,77156000,17484000,None,59672000,None,91632000,128681000,59672000
2021-03-31,USD,220225000,649642000,429417000,429417000,42255000,76035000,12405000,177970000,None,-12081000,None,12081000,None,-20098000,None,28153000,10076000,970000,None,9106000,None,22157000,50310000,9106000
2022-03-31,USD,315730000,906555000,590825000,590825000,73781000,102128000,15351000,241949000,None,-20126000,None,20126000,None,None,None,49867000,38446000,8786000,None,29660000,None,55704000,105571000,29660000
2023-03-31,USD,342099000,936240000,594141000,594141000,97841000,94794000,20935000,244258000,None,-27942000,None,27942000,None,4576000,None,49814000,74475000,26046000,None,48429000,None,96905000,146719000,48429000
2024-03-31,USD,374838000,1013540000,638702000,638702000,107148000,106760000,26193000,267690000,None,-37957000,None,37957000,None,None,None,45945000,61527000,14902000,None,46625000,None,99484000,145429000,46625000
2025-03-31,USD,325680000,963027000,637347000,637347000,54573000,107249000,23869000,271107000,None,-32426000,None,32426000,None,None,None,48187000,-5505000,-367000,None,-5138000,None,26921000,75108000,-5138000
